sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
978,0.000000,0.157760,0.074005,0.959421,0.830734,-0.146729,-0.536983,0.666092,-0.086944,-0.740785,5.126074,0.803531,0.917575,0.221976,0.711172,0.253442,0.265037,0.065315,0.156863,0.090196,0.317647
979,0.000000,0.679658,0.511996,0.507199,-0.626395,0.079305,-0.775461,0.392481,0.209877,-0.895495,3.551068,0.744005,0.299159,0.298120,1.352744,0.657963,0.601744,0.176354,0.666667,0.435294,0.247059
980,0.000000,0.109784,0.491014,0.562673,0.475814,-0.054725,-0.877842,-0.538498,0.460322,-0.705778,1.923078,0.719527,0.461182,0.550322,1.541999,0.809308,0.595543,0.663306,0.117647,0.439216,0.533333
981,0.000000,0.672768,0.504135,0.529412,-0.130871,-0.387920,-0.912355,-0.210661,0.725357,-0.655346,3.285260,0.639040,0.807693,0.009822,1.790823,0.487307,0.668016,0.851717,0.619608,0.541177,0.588235
982,0.000000,0.234681,0.306722,0.265645,0.251952,0.486117,-0.836786,-0.098180,-0.482383,-0.870441,5.912082,0.726103,0.464589,0.988123,0.329203,0.956741,0.795482,0.346916,0.176471,0.176471,0.231373
983,0.000000,0.094205,0.828354,0.768866,-0.530276,-0.030548,-0.847275,0.433252,0.472054,-0.767762,3.428928,0.345109,0.898105,0.244050,1.171565,0.195336,0.409722,0.205237,0.023529,0.694118,0.376471
984,0.000000,0.638574,0.937369,0.911741,0.318380,0.410224,-0.854605,-0.272471,-0.211372,-0.938660,2.247850,0.319809,0.846852,0.906570,0.079115,0.657296,0.619571,0.330653,0.180392,0.545098,0.549020
985,0.000000,0.403653,0.014116,0.760426,-0.263420,-0.594779,-0.759505,-0.448469,0.671184,-0.590244,5.172048,0.714277,0.210253,0.573679,1.508643,0.599951,0.132604,0.751264,0.376471,0.007843,0.752941
986,0.000000,0.279800,0.375380,0.101096,0.308614,-0.374892,-0.874193,0.345951,-0.689230,-0.636617,4.692138,0.468677,0.264513,0.214152,1.829142,0.009096,0.609526,0.097248,0.125490,0.372549,0.023529
987,0.000000,0.007788,0.856125,0.640154,-0.069002,-0.811479,-0.580293,-0.598787,0.025228,-0.800511,0.813882,0.946487,0.597004,0.718764,1.472724,0.305244,0.167419,0.960211,0.011765,0.443137,0.690196
988,0.000000,0.269534,0.130775,0.335293,0.643234,-0.110193,-0.757699,-0.276846,0.212901,-0.937032,4.891442,0.496132,0.801851,0.662233,1.867051,0.157683,0.241349,0.332976,0.160784,0.113726,0.294118
989,0.000000,0.140873,0.233755,0.807176,0.273580,0.710003,-0.648884,-0.556150,-0.632806,-0.538753,5.326822,0.302838,0.130263,0.519177,0.985564,0.890303,0.433372,0.958136,0.121569,0.133333,0.721569
990,0.000000,0.686291,0.204258,0.378366,0.151997,-0.753740,-0.639354,-0.539482,0.210095,-0.815365,3.283693,0.455655,0.208360,0.259433,0.332093,0.428551,0.103713,0.836873,0.286275,0.015686,0.184314
991,0.000000,0.897738,0.256418,0.855203,-0.065348,-0.570931,-0.818393,-0.122390,0.373949,-0.919338,4.850891,0.069067,0.013669,0.534235,0.369514,0.974817,0.961125,0.365962,0.521569,0.133333,0.482353
992,0.000000,0.140320,0.222061,0.965925,-0.016520,-0.461124,-0.887182,-0.481657,0.614373,-0.624942,0.694344,0.871905,0.333267,0.730409,0.150824,0.898618,0.211874,0.570437,0.031373,0.015686,0.329412
993,0.000000,0.446998,0.479545,0.937415,-0.375886,-0.268237,-0.886994,0.221095,-0.801433,-0.555718,5.892520,0.405174,0.087292,0.397609,0.811629,0.455486,0.414459,0.108110,0.301961,0.262745,0.450980
994,0.000000,0.217590,0.228754,0.555805,-0.232681,-0.141461,-0.962210,-0.418973,-0.473383,-0.774835,1.424521,0.314112,0.849588,0.661951,0.233230,0.580160,0.192182,0.384543,0.066667,0.113726,0.262745
995,0.000000,0.685660,0.878996,0.500878,0.424657,-0.385876,-0.819003,-0.362531,0.238338,-0.900981,1.741863,0.412106,0.871499,0.944384,1.090133,0.741900,0.991334,0.027237,0.580392,0.901961,0.243137
996,0.000000,0.528927,0.860809,0.165741,0.588549,-0.337726,-0.734542,-0.497143,-0.415285,-0.761831,1.824550,0.181637,0.172656,0.657200,0.347177,0.696135,0.915968,0.880905,0.247059,0.470588,0.086275
997,0.000000,0.601815,0.792030,0.588282,0.169303,-0.380217,-0.909270,0.464150,0.544615,-0.698541,3.784953,0.214730,0.929275,0.888197,1.862586,0.260803,0.584738,0.221376,0.403922,0.898039,0.509804
998,0.000000,0.320104,0.745953,0.793202,-0.099318,-0.845400,-0.524819,-0.349728,-0.120532,-0.929065,0.325534,0.739764,0.732695,0.000231,1.662956,0.546990,0.329354,0.070858,0.282353,0.533333,0.262745
999,0.000000,0.060197,0.865334,0.352712,-0.645633,0.447030,-0.619130,-0.461159,0.091949,-0.882541,3.097001,0.521625,0.512323,0.646438,0.190972,0.216167,0.158740,0.328954,0.007843,0.400000,0.192157
1000,0.000000,0.431716,0.976243,0.855437,-0.323982,-0.788593,-0.522644,-0.555058,-0.131568,-0.821341,0.941200,0.572636,0.324750,0.298830,0.997884,0.400507,0.938917,0.129150,0.278431,0.882353,0.325490
1001,0.000000,0.026838,0.218956,0.097722,-0.312475,-0.775310,-0.548866,0.056584,-0.863826,-0.500602,5.266125,0.510254,0.305338,0.373990,1.905778,0.786857,0.401490,0.675211,0.070588,0.188235,0.121569
1002,0.000000,0.130833,0.651425,0.178322,0.127171,-0.828382,-0.545537,-0.106786,0.492168,-0.863926,3.512595,0.437216,0.199658,0.839339,0.678140,0.231996,0.105109,0.034717,0.027451,0.164706,0.019608
1003,0.000000,0.754331,0.438345,0.077193,0.323442,0.365336,-0.872877,0.437063,-0.264713,-0.859595,4.504731,0.870345,0.567485,0.706895,1.528147,0.826570,0.034608,0.049111,0.960784,0.247059,0.039216
1004,0.000000,0.317042,0.009948,0.073115,0.546593,0.647994,-0.530414,0.801511,0.158425,-0.576612,4.674165,0.207671,0.458500,0.553321,1.288915,0.890884,0.579396,0.513404,0.317647,0.031373,0.074510
1005,0.000000,0.623786,0.413056,0.397145,-0.795772,-0.269237,-0.542456,-0.820374,0.002442,-0.571823,2.246576,0.743873,0.080712,0.534562,0.560892,0.160151,0.402953,0.672597,0.392157,0.180392,0.270588
1006,0.000000,0.652662,0.134199,0.187278,0.666544,0.176272,-0.724325,0.564349,-0.171849,-0.807452,5.292531,0.530069,0.634282,0.498302,1.582928,0.930991,0.271646,0.040370,0.788235,0.121569,0.094118
1007,0.000000,0.549126,0.094463,0.096854,-0.084215,0.526124,-0.846228,-0.570697,-0.430907,-0.699017,0.010897,0.672190,0.656764,0.620020,1.598053,0.315943,0.082420,0.882178,0.368628,0.015686,0.105882
1008,0.000000,0.733772,0.269697,0.755947,-0.064132,-0.034921,-0.997330,-0.734364,0.427624,-0.527112,4.593488,0.647526,0.821710,0.044868,1.315780,0.775471,0.092663,0.857429,0.760784,0.192157,0.729412
1009,0.000000,0.210619,0.483413,0.054003,-0.359637,0.231417,-0.903940,0.701979,-0.352130,-0.619055,5.121346,0.618070,0.603026,0.493680,1.277098,0.418496,0.857561,0.794368,0.149020,0.486275,0.050980
1010,0.000000,0.474101,0.185915,0.676245,0.039041,0.733526,-0.678539,-0.077891,0.487114,-0.869858,1.591658,0.656783,0.119568,0.417937,0.389843,0.354702,0.472533,0.432072,0.254902,0.058824,0.313726
1011,0.000000,0.030206,0.213268,0.091203,-0.669204,0.158105,-0.726065,-0.591011,0.403196,-0.698670,4.624823,0.410412,0.000938,0.801918,1.288847,0.610601,0.349839,0.762687,0.035294,0.125490,0.125490
1012,0.000000,0.941872,0.311027,0.125957,0.424772,0.579209,-0.695763,-0.178553,0.223264,-0.958265,3.520549,0.884642,0.126902,0.980961,1.540654,0.769487,0.692328,0.589412,1.000000,0.294118,0.152941
1013,0.000000,0.821584,0.748203,0.378380,0.605653,-0.458395,-0.650430,0.614301,0.145015,-0.775632,4.882058,0.790139,0.996782,0.732607,1.775250,0.447806,0.409651,0.437418,0.909804,0.933333,0.407843
1014,0.000000,0.137383,0.497584,0.509855,-0.282171,-0.660876,-0.695429,0.431342,-0.141810,-0.890973,0.807648,0.651625,0.859422,0.686356,0.570389,0.088454,0.762632,0.199318,0.019608,0.337255,0.196078
1015,0.000000,0.447517,0.626566,0.231765,-0.592610,-0.166821,-0.788026,0.087694,-0.787775,-0.609690,0.430124,0.667963,0.279417,0.635197,0.828151,0.941531,0.784371,0.320461,0.368628,0.466667,0.098039
1016,0.000000,0.731067,0.449113,0.662331,0.389920,0.652695,-0.649578,-0.611296,-0.297286,-0.733443,2.102779,0.545577,0.963300,0.962920,1.505179,0.153889,0.009915,0.386219,0.345098,0.070588,0.482353
1017,0.000000,0.899704,0.429042,0.605651,0.356131,-0.297405,-0.885845,-0.268870,0.557807,-0.785214,4.357875,0.121671,0.302805,0.238654,1.736732,0.034248,0.846235,0.468994,0.231373,0.474510,0.513726
1018,0.000000,0.994180,0.523748,0.063855,0.254695,-0.689725,-0.677798,0.724717,-0.034253,-0.688195,3.993393,0.731716,0.689425,0.462388,1.546231,0.050317,0.146491,0.206341,0.670588,0.376471,0.031373
1019,0.000000,0.414062,0.745327,0.315001,-0.760064,0.171107,-0.626917,-0.708406,-0.399145,-0.582104,2.435286,0.999370,0.719791,0.574526,0.765306,0.448361,0.668384,0.291515,0.376471,0.623529,0.180392
1020,0.000000,0.472714,0.103500,0.587000,0.341248,0.608856,-0.716131,0.711864,-0.037910,-0.701294,0.146838,0.590879,0.557006,0.882581,0.670079,0.163882,0.554221,0.800954,0.145098,0.047059,0.411765
1021,0.000000,0.908868,0.338761,0.187508,-0.197626,-0.339527,-0.919601,0.530956,-0.584449,-0.613600,2.371786,0.345390,0.036935,0.853559,1.183820,0.611801,0.427231,0.718334,0.741177,0.219608,0.184314
1022,0.000000,0.176986,0.132301,0.828085,0.530362,-0.629852,-0.567453,0.569823,-0.633105,-0.523909,3.224929,0.681895,0.127363,0.554494,0.577199,0.778998,0.086715,0.412488,0.149020,0.011765,0.556863
1023,0.000000,0.916802,0.898454,0.687739,0.250581,0.729401,-0.636540,-0.676584,0.019016,-0.736120,4.155156,0.427267,0.835404,0.390020,1.827333,0.581044,0.047720,0.410438,0.886275,0.521569,0.568628
1024,0.000000,0.548581,0.256901,0.121049,-0.087990,0.791638,-0.604621,0.500387,-0.398039,-0.768881,1.840744,0.547437,0.053049,0.479553,1.491439,0.616142,0.154633,0.230062,0.490196,0.101961,0.054902
1025,0.000000,0.581382,0.823550,0.115520,0.494224,-0.173354,-0.851875,0.153509,-0.049323,-0.986916,0.022545,0.848097,0.701508,0.740042,1.879858,0.470379,0.634464,0.796091,0.501961,0.815686,0.129412
1026,0.000000,0.757017,0.877390,0.230630,0.726967,-0.363822,-0.582368,0.539308,-0.365955,-0.758435,4.810457,0.947276,0.876378,0.870845,0.932704,0.786251,0.051924,0.617896,0.956863,0.858824,0.274510
1027,0.000000,0.157815,0.518584,0.293574,0.163554,0.781325,-0.602313,0.360165,0.347045,-0.865934,0.006327,0.519457,0.701641,0.504380,1.216786,0.998054,0.339679,0.140776,0.168628,0.313726,0.101961
1028,0.000000,0.601009,0.005988,0.609758,0.230904,-0.492435,-0.839161,-0.009832,0.585103,-0.810899,4.692376,0.895317,0.229496,0.807515,0.035914,0.464442,0.195844,0.177099,0.388235,0.003922,0.349020
1029,0.000000,0.649097,0.386837,0.062508,-0.476539,0.616183,-0.627080,0.552287,-0.300004,-0.777803,2.396699,0.536331,0.873912,0.559795,1.871243,0.926135,0.557235,0.710390,0.760784,0.368628,0.078431
1030,0.000000,0.039088,0.771386,0.080077,0.714286,-0.215365,-0.665893,-0.189575,-0.470154,-0.861984,3.468034,0.102486,0.258602,0.632922,1.350185,0.886440,0.601668,0.446016,0.050980,0.650980,0.058824
1031,0.000000,0.542005,0.046477,0.434741,-0.582742,0.108828,-0.805337,0.750475,0.246539,-0.613194,6.158773,0.352617,0.858241,0.324928,1.074041,0.688685,0.968121,0.489637,0.431373,0.039216,0.290196
1032,0.000000,0.241399,0.831558,0.184376,0.137120,0.631709,-0.762983,0.491328,0.389710,-0.778924,5.758202,0.631476,0.696023,0.954151,1.445375,0.018088,0.305227,0.370664,0.172549,0.823530,0.243137
1033,0.000000,0.252914,0.702452,0.916935,0.291519,-0.643334,-0.707911,-0.473489,0.163923,-0.865412,4.056235,0.384726,0.168453,0.346605,1.174129,0.147970,0.501895,0.024815,0.098039,0.509804,0.247059
1034,0.000000,0.883375,0.729130,0.035559,-0.558745,0.470255,-0.683128,0.844743,-0.121965,-0.521090,2.080900,0.090312,0.166812,0.723785,0.026129,0.599953,0.064931,0.769641,0.098039,0.007843,0.000000
1035,0.000000,0.643459,0.831535,0.244556,0.030935,-0.835316,-0.548899,-0.758212,0.246436,-0.603642,2.143020,0.534349,0.518085,0.470379,1.317631,0.640751,0.633971,0.419329,0.549020,0.709804,0.164706
1036,0.000000,0.340260,0.581871,0.294189,-0.174787,0.786938,-0.591759,-0.777855,0.204844,-0.594121,2.635116,0.515355,0.176995,0.209539,0.310152,0.234044,0.140232,0.998274,0.129412,0.125490,0.145098
1037,0.000000,0.861294,0.893043,0.322023,-0.685354,-0.481947,-0.545910,0.388656,0.636146,-0.666532,1.254064,0.781824,0.671932,0.401211,1.121840,0.917365,0.066118,0.115508,0.803922,0.239216,0.094118
1038,0.000000,0.504393,0.092553,0.943924,0.495813,-0.604307,-0.623685,-0.091663,-0.055216,-0.994258,2.628041,0.561915,0.646486,0.301688,0.778071,0.814024,0.697853,0.784080,0.407843,0.070588,0.713726
1039,0.000000,0.777838,0.392061,0.051477,0.074249,-0.274427,-0.958737,0.422117,0.753421,-0.504158,5.858909,0.132451,0.195848,0.555980,0.924541,0.558927,0.285437,0.612913,0.533333,0.188235,0.035294
1040,0.000000,0.788538,0.834838,0.829154,0.050105,0.735323,-0.675862,0.259086,-0.710959,-0.653767,5.242400,0.181785,0.334108,0.380965,1.321161,0.824699,0.533309,0.494963,0.749020,0.654902,0.627451
1041,0.000000,0.575871,0.649510,0.247451,-0.818273,0.217744,-0.531993,0.224200,0.500153,-0.836410,6.259115,0.359454,0.779180,0.530297,1.782251,0.899538,0.841123,0.111259,0.670588,0.800000,0.133333
1042,0.000000,0.139280,0.452512,0.524985,0.361734,0.709877,-0.604336,0.123527,-0.844187,-0.521622,2.377187,0.907031,0.166188,0.087240,1.358739,0.748206,0.673954,0.727343,0.137255,0.400000,0.478431
1043,0.000000,0.337358,0.368356,0.330413,-0.413115,0.699949,-0.582587,0.047101,0.139071,-0.989162,4.997828,0.729425,0.997161,0.135080,1.922290,0.080126,0.998819,0.822538,0.254902,0.560784,0.380392
1044,0.000000,0.594489,0.219627,0.713396,-0.024698,-0.492003,-0.870243,0.782484,0.232960,-0.577450,0.152003,0.660543,0.213033,0.779504,1.040152,0.785217,0.427840,0.661439,0.498039,0.125490,0.552941
1045,0.000000,0.632608,0.434536,0.926687,0.072647,0.295297,-0.952640,-0.403907,0.668058,-0.624946,0.112265,0.197814,0.692306,0.964294,1.736763,0.706818,0.619562,0.715313,0.639216,0.411765,0.945098
1046,0.000000,0.195591,0.818323,0.213992,0.120160,-0.843853,-0.522946,0.059291,-0.672735,-0.737504,5.564426,0.881642,0.967200,0.553906,1.985592,0.299644,0.248558,0.036152,0.247059,0.996079,0.133333
1047,0.000000,0.217413,0.160328,0.438829,-0.278105,-0.565594,-0.776377,-0.743941,0.305222,-0.594468,1.895887,0.261273,0.014931,0.849050,0.307849,0.198442,0.949972,0.236909,0.027451,0.062745,0.207843
1048,0.000000,0.636098,0.538247,0.159376,-0.210177,0.833351,-0.511225,-0.657877,0.549221,-0.515320,0.642693,0.937712,0.482172,0.111488,0.436620,0.391906,0.145389,0.450416,0.345098,0.156863,0.054902
1049,0.000000,0.006364,0.090014,0.512039,0.653298,-0.443696,-0.613462,0.256683,0.501613,-0.826135,6.008572,0.007959,0.988232,0.153764,0.118211,0.334913,0.896524,0.689002,0.000000,0.074510,0.145098
1050,0.000000,0.288979,0.372644,0.485526,-0.043602,0.588023,-0.807668,0.628732,-0.118316,-0.768569,5.043840,0.674604,0.517894,0.186897,0.352891,0.677747,0.160892,0.140942,0.196078,0.164706,0.109804
1051,0.000000,0.508714,0.774760,0.891410,0.069003,0.751899,-0.655658,0.104487,0.404668,-0.908475,4.493847,0.949637,0.285188,0.945272,0.934916,0.316813,0.017168,0.903925,0.549020,0.239216,1.000000
1052,0.000000,0.977404,0.928147,0.300427,0.808232,-0.249528,-0.533382,-0.517591,-0.032360,-0.855016,0.192330,0.954070,0.034937,0.013591,1.644804,0.053511,0.846115,0.156207,0.294118,0.984314,0.133333
1053,0.000000,0.222446,0.811554,0.942260,0.629492,0.151515,-0.762091,0.093949,0.839370,-0.535380,0.524128,0.988062,0.585949,0.933948,0.440531,0.657489,0.435451,0.096306,0.117647,0.372549,0.333333
1054,0.000000,0.247566,0.875625,0.266641,-0.617157,0.494310,-0.612189,0.129568,-0.827709,-0.545995,4.358208,0.975038,0.453873,0.185987,0.519003,0.573203,0.868583,0.100115,0.113726,0.556863,0.031373
1055,0.000000,0.182051,0.956748,0.607140,0.478668,-0.311376,-0.820928,0.312355,0.059052,-0.948128,5.951167,0.588270,0.122761,0.319924,0.426646,0.076262,0.854410,0.328124,0.117647,0.576471,0.305882
1056,0.000000,0.143469,0.717411,0.491013,-0.786747,-0.183218,-0.589458,-0.067803,0.627162,-0.775932,2.529342,0.182440,0.433275,0.337627,1.505245,0.344984,0.507730,0.882076,0.090196,0.600000,0.517647
1057,0.000000,0.858195,0.215062,0.296543,0.181841,-0.141449,-0.973101,-0.550727,0.386023,-0.740058,2.050463,0.981254,0.750855,0.756376,1.735101,0.993597,0.125724,0.367366,1.000000,0.117647,0.243137
1058,0.000000,0.965544,0.835784,0.635529,-0.053761,0.583921,-0.810028,-0.476957,-0.167696,-0.862781,1.736988,0.587892,0.944360,0.609485,1.326740,0.593614,0.702795,0.425988,0.843137,0.843137,0.490196
1059,0.000000,0.161597,0.868064,0.477361,0.208060,0.833287,-0.512195,-0.163591,0.576224,-0.800752,4.326710,0.708708,0.863443,0.456180,1.006167,0.918439,0.207234,0.537032,0.188235,0.819608,0.380392
1060,0.000000,0.909145,0.746255,0.774300,0.021275,0.602799,-0.797610,-0.359508,0.133777,-0.923503,4.311940,0.394573,0.757061,0.199064,1.452870,0.200195,0.850318,0.972548,0.568628,0.890196,0.827451
1061,0.000000,0.092719,0.583568,0.376297,0.348654,-0.759183,-0.549619,0.159356,-0.661087,-0.733191,0.067469,0.244364,0.082706,0.310666,1.258951,0.282930,0.500059,0.477482,0.043137,0.435294,0.270588
1062,0.000000,0.372426,0.367241,0.838426,-0.185109,-0.358411,-0.915028,0.360109,-0.487661,-0.795304,5.473124,0.609317,0.578911,0.261923,0.272815,0.084697,0.064909,0.852280,0.239216,0.219608,0.447059
1063,0.000000,0.267095,0.420992,0.909324,-0.042239,0.651539,-0.757439,0.593737,0.426701,-0.682204,3.679354,0.686618,0.204699,0.814258,0.303629,0.435874,0.472141,0.349905,0.168628,0.152941,0.690196
1064,0.000000,0.234391,0.263330,0.617245,-0.032995,-0.362405,-0.931437,0.093161,0.651694,-0.752739,0.145189,0.757729,0.278850,0.402815,0.164173,0.310120,0.270196,0.063546,0.031373,0.027451,0.047059
1065,0.000000,0.516905,0.295413,0.902594,0.386030,-0.762469,-0.519251,-0.753203,-0.366702,-0.546091,5.405633,0.024861,0.277045,0.934416,1.408698,0.480706,0.481639,0.262390,0.396079,0.227451,0.733333
1066,0.000000,0.525289,0.444092,0.046014,-0.066170,0.801609,-0.594176,0.105290,0.713961,-0.692224,3.544232,0.667106,0.540700,0.249111,0.832326,0.411182,0.859573,0.640205,0.427451,0.403922,0.035294
1067,0.000000,0.343054,0.675938,0.932428,-0.583403,0.066314,-0.809471,-0.746257,0.269853,-0.608506,0.896299,0.926191,0.118018,0.886367,1.776381,0.994488,0.727118,0.751175,0.431373,0.690196,1.000000
1068,0.000000,0.194679,0.922623,0.114385,-0.062807,-0.724772,-0.686120,0.708769,-0.285421,-0.645121,3.394445,0.757210,0.881442,0.725175,0.001816,0.351152,0.010609,0.060203,0.094118,0.615686,0.043137
1069,0.000000,0.320709,0.349919,0.480232,0.146051,-0.489319,-0.859788,-0.345122,-0.431980,-0.833237,4.944594,0.749398,0.609609,0.897880,0.708295,0.985639,0.478103,0.421954,0.349020,0.282353,0.509804
1070,0.000000,0.464773,0.041484,0.505602,0.325775,0.264480,-0.907701,0.401232,-0.583255,-0.706277,5.184338,0.576137,0.606421,0.419489,0.753831,0.489235,0.644057,0.717076,0.349020,0.023529,0.388235
1071,0.000000,0.621563,0.870646,0.484510,0.452472,-0.141299,-0.880513,-0.332278,0.370394,-0.867410,4.439351,0.224169,0.495113,0.845232,0.856732,0.739543,0.145998,0.596123,0.474510,0.458824,0.450980
1072,0.000000,0.191673,0.320739,0.861473,0.813475,-0.117523,-0.569602,0.288586,-0.581519,-0.760628,3.478613,0.954485,0.533474,0.589060,0.161687,0.895102,0.636293,0.702842,0.160784,0.156863,0.501961
1073,0.000000,0.293663,0.135660,0.029560,-0.603759,0.286967,-0.743724,0.324965,0.331512,-0.885719,4.186909,0.274984,0.639445,0.470801,1.864336,0.242846,0.288038,0.737205,0.188235,0.105882,0.050980
1074,0.000000,0.888376,0.043872,0.015454,0.551555,-0.524607,-0.648517,0.467202,0.149604,-0.871402,2.990579,0.411563,0.599558,0.041914,0.188706,0.176471,0.141905,0.837869,0.321569,0.011765,0.007843
1075,0.000000,0.097128,0.923163,0.667423,-0.522796,0.582285,-0.622598,-0.130071,-0.322976,-0.937426,3.504765,0.570656,0.041363,0.578166,0.915388,0.247232,0.321853,0.167841,0.039216,0.490196,0.352941
1076,0.000000,0.084202,0.682019,0.521872,0.571419,0.597380,-0.562688,0.769875,-0.010704,-0.638105,2.638866,0.849589,0.397660,0.168903,0.555807,0.788353,0.323403,0.065964,0.074510,0.337255,0.101961
1077,0.000000,0.663351,0.575168,0.637235,-0.174544,-0.633318,-0.753952,-0.352367,-0.568253,-0.743590,2.828206,0.064344,0.291437,0.607707,1.038967,0.782946,0.626512,0.451425,0.556863,0.454902,0.513726
1078,0.000000,0.362154,0.231396,0.768092,0.818306,0.180682,-0.545646,-0.508747,0.384457,-0.770304,1.497490,0.578142,0.340771,0.302478,1.211984,0.356015,0.897697,0.582761,0.215686,0.219608,0.596079
1079,0.000000,0.605355,0.428052,0.123445,0.512854,0.227349,-0.827825,-0.147851,-0.643929,-0.750663,0.621091,0.140314,0.594173,0.047900,1.319166,0.149197,0.043500,0.899486,0.250980,0.098039,0.117647
1080,0.000000,0.986261,0.157152,0.404430,-0.317922,-0.740283,-0.592375,0.644542,-0.538299,-0.542955,3.037139,0.791073,0.351443,0.457995,0.403815,0.523590,0.866402,0.539903,0.674510,0.086275,0.207843
1081,0.000000,0.010922,0.501739,0.153709,-0.793949,0.062866,-0.604725,0.127422,-0.097964,-0.986999,4.926602,0.546445,0.224658,0.068487,0.643725,0.610352,0.369726,0.897623,0.015686,0.243137,0.101961
1082,0.000000,0.748493,0.336270,0.078579,0.607733,-0.533464,-0.588283,0.831240,0.163620,-0.531290,2.745114,0.349358,0.596566,0.320901,0.875067,0.295359,0.524433,0.245061,0.407843,0.250980,0.023529
1083,0.000000,0.543028,0.015418,0.110029,-0.492755,-0.084164,-0.866088,0.737141,-0.172951,-0.653232,2.554448,0.565102,0.829014,0.330035,1.171685,0.119843,0.169231,0.780634,0.219608,0.003922,0.090196
1084,0.000000,0.623740,0.801245,0.179934,0.451211,0.399904,-0.797800,-0.180100,-0.653619,-0.735083,1.646697,0.420227,0.978268,0.450483,1.292330,0.454334,0.391864,0.867750,0.450980,0.596079,0.172549
1085,0.000000,0.833366,0.188605,0.234147,0.643070,-0.407757,-0.648225,-0.028261,0.226311,-0.973645,0.208376,0.756317,0.860396,0.888755,1.925543,0.877583,0.907932,0.917852,0.968628,0.235294,0.286275
1086,0.000000,0.738830,0.414150,0.492475,0.457244,0.372504,-0.807569,0.522912,0.233511,-0.819778,3.688791,0.730009,0.599101,0.901369,0.894679,0.120694,0.616308,0.082371,0.568628,0.360784,0.443137
1087,0.000000,0.454064,0.262852,0.910338,0.405296,0.653347,-0.639432,0.410049,-0.536625,-0.737491,1.925874,0.538809,0.165750,0.515821,0.744432,0.494568,0.796342,0.105153,0.270588,0.184314,0.309804
1088,0.000000,0.061683,0.073768,0.964350,0.514461,-0.129739,-0.847642,-0.473716,-0.057710,-0.878785,4.392300,0.109468,0.449167,0.562970,1.722564,0.178265,0.704796,0.749063,0.019608,0.078431,1.000000
1089,0.000000,0.378227,0.993108,0.961204,0.763545,-0.040726,-0.644469,0.075528,-0.828224,-0.555284,3.898032,0.848793,0.529949,0.590979,1.180330,0.304840,0.245248,0.907509,0.298039,0.619608,0.972549
1090,0.000000,0.839765,0.574855,0.071354,0.301162,-0.044634,-0.952528,0.720400,0.135986,-0.680097,5.566140,0.210454,0.424375,0.378550,0.832465,0.878129,0.415539,0.234198,0.690196,0.407843,0.027451
1091,0.000000,0.986842,0.542500,0.125935,-0.647687,0.137615,-0.749375,-0.420845,-0.267411,-0.866822,5.956182,0.352679,0.574164,0.826474,0.511442,0.698974,0.528761,0.528942,0.686275,0.439216,0.133333
1092,0.000000,0.545125,0.961294,0.191239,-0.812006,0.117077,-0.571786,0.400981,0.623834,-0.670854,5.905465,0.529866,0.393477,0.866770,0.343296,0.330772,0.724994,0.237693,0.215686,0.498039,0.074510
1093,0.000000,0.759450,0.875567,0.048375,-0.741963,0.375810,-0.555210,-0.089218,-0.636672,-0.765956,5.266484,0.981823,0.666034,0.377354,1.044478,0.901020,0.748183,0.259460,0.796079,0.784314,0.023529
1094,0.000000,0.627828,0.341751,0.065624,-0.633667,0.192459,-0.749284,-0.792200,-0.193256,-0.578853,0.779083,0.985361,0.450467,0.427170,0.351300,0.060301,0.931284,0.427719,0.286275,0.184314,0.007843
1095,0.000000,0.592221,0.990196,0.852034,-0.526314,0.605884,-0.596572,-0.747660,-0.052078,-0.662037,5.198398,0.668557,0.023808,0.824907,1.229626,0.193459,0.827279,0.761081,0.470588,0.909804,0.988235
1096,0.000000,0.044557,0.786594,0.742430,0.801084,-0.311003,-0.511411,-0.377614,0.314983,-0.870743,3.410039,0.135806,0.462098,0.869297,0.698647,0.280360,0.559085,0.135042,0.019608,0.478431,0.258824
1097,0.000000,0.431047,0.636060,0.934510,-0.021320,0.647686,-0.761609,0.740231,0.325728,-0.588183,3.096665,0.973816,0.653035,0.879110,1.874641,0.845005,0.102655,0.170424,0.568628,0.396079,0.772549
1098,0.000000,0.281901,0.331197,0.652083,-0.444347,0.271458,-0.853737,0.486635,-0.427956,-0.761604,4.448331,0.740735,0.761571,0.751882,1.242317,0.491534,0.316996,0.003645,0.231373,0.239216,0.305882
1099,0.000000,0.332782,0.321960,0.375506,0.700134,0.503892,-0.505871,0.058053,0.273507,-0.960117,0.203744,0.509137,0.383274,0.657869,0.849943,0.100893,0.671700,0.427756,0.078431,0.223529,0.211765
1100,0.000000,0.392342,0.084579,0.377104,-0.188502,-0.837049,-0.513631,0.228696,0.638888,-0.734521,5.650427,0.923222,0.281259,0.901075,0.894035,0.982295,0.917639,0.001017,0.341177,0.082353,0.003922
1101,0.000000,0.015630,0.640660,0.010252,0.637179,-0.059987,-0.768378,0.288857,0.039922,-0.956540,0.966383,0.973144,0.532320,0.608089,0.229317,0.741159,0.492686,0.115719,0.007843,0.262745,0.003922
