sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1355,0.000000,0.567094,0.971686,0.379942,0.748999,-0.103649,-0.654414,-0.171159,0.597432,-0.783441,4.866059,0.401796,0.304730,0.250622,0.095203,0.522137,0.600138,0.368412,0.439216,0.552941,0.305882
1356,0.000000,0.383646,0.115752,0.373974,0.599765,-0.131857,-0.789238,-0.226203,0.633491,-0.739947,1.321031,0.425383,0.259970,0.783168,0.124338,0.759690,0.835777,0.907597,0.360784,0.164706,0.403922
1357,0.000000,0.869332,0.060649,0.809086,0.220747,0.005678,-0.975315,0.180380,0.814020,-0.552118,3.091333,0.951917,0.615157,0.738117,1.400944,0.862493,0.964091,0.816072,1.000000,0.309804,0.929412
1358,0.000000,0.179732,0.484236,0.917270,-0.004455,-0.135341,-0.990789,-0.565906,0.635054,-0.525792,1.437324,0.193990,0.283373,0.401367,0.407824,0.985261,0.127513,0.851547,0.337255,0.352941,0.733333
1359,0.000000,0.300974,0.188193,0.466277,-0.477495,-0.123399,-0.869926,-0.643864,0.243790,-0.725262,4.993603,0.263957,0.719264,0.511275,0.851087,0.675871,0.640796,0.658045,0.482353,0.450980,0.635294
1360,0.000000,0.381361,0.562379,0.639319,0.586408,0.477613,-0.654226,-0.717868,-0.359364,-0.596257,5.470419,0.664575,0.137912,0.112780,1.427262,0.333461,0.406377,0.426269,0.501961,0.635294,0.682353
1361,0.000000,0.497058,0.970508,0.492562,-0.537157,-0.262213,-0.801690,-0.039697,-0.755856,-0.653534,4.172519,0.355803,0.757374,0.803533,0.121993,0.400774,0.999108,0.506963,0.439216,0.854902,0.615686
1362,0.000000,0.916030,0.786722,0.380780,-0.362407,-0.530199,-0.766518,0.317955,-0.618333,-0.718727,5.521343,0.284235,0.470281,0.860774,1.403901,0.870152,0.476163,0.582659,0.972549,0.831373,0.678431
1363,0.000000,0.896161,0.682438,0.154876,0.059614,-0.176084,-0.982568,0.433759,0.423104,-0.795510,1.873506,0.727585,0.500952,0.557344,1.726241,0.183239,0.208885,0.298212,0.784314,0.666667,0.352941
1364,0.000000,0.889370,0.561974,0.040696,-0.602547,0.519603,-0.605764,-0.411580,-0.636037,-0.652732,4.674075,0.443248,0.711753,0.098358,1.612400,0.681036,0.388900,0.518041,0.933333,0.690196,0.266667
1365,0.000000,0.072206,0.067269,0.427826,-0.485781,0.326075,-0.810982,0.827111,-0.003349,-0.562029,2.394765,0.179993,0.299858,0.835109,0.817911,0.037825,0.318243,0.928758,0.058824,0.172549,0.596079
1366,0.000000,0.541609,0.025186,0.427710,0.288252,0.461799,-0.838840,0.843168,-0.049055,-0.535407,3.480300,0.099639,0.618056,0.208822,1.967368,0.586789,0.934339,0.229538,0.725490,0.258824,0.525490
1367,0.000000,0.886742,0.221742,0.188363,-0.074162,0.146099,-0.986486,-0.248951,0.603459,-0.757536,2.526623,0.510359,0.304815,0.165867,0.554333,0.666132,0.903411,0.882651,0.776471,0.400000,0.360784
1368,0.000000,0.508706,0.190549,0.760744,-0.555054,-0.123697,-0.822566,-0.623792,0.503470,-0.597831,1.547918,0.743805,0.120345,0.450858,1.565013,0.516094,0.488419,0.314424,0.686275,0.407843,0.733333
1369,0.000000,0.375022,0.841604,0.891510,0.202255,0.039261,-0.978546,0.726744,-0.387819,-0.566957,5.252913,0.547967,0.444244,0.470856,0.791120,0.851918,0.427638,0.882970,0.588235,0.760784,0.878431
1370,0.000000,0.178484,0.331015,0.572754,-0.646303,-0.529868,-0.549120,-0.755675,0.336917,-0.561643,1.698107,0.506937,0.229776,0.613427,1.467013,0.479274,0.289596,0.799781,0.400000,0.462745,0.764706
1371,0.000000,0.539414,0.285715,0.156433,0.606528,0.231715,-0.760547,-0.476806,-0.532756,-0.699162,0.425084,0.707926,0.048106,0.571083,0.877030,0.438622,0.513943,0.862502,0.568628,0.431373,0.372549
1372,0.000000,0.299858,0.792475,0.412072,-0.530963,0.428972,-0.730795,0.686437,0.252834,-0.681821,1.114861,0.059274,0.104064,0.435336,1.128472,0.366603,0.402056,0.888497,0.435294,0.713726,0.619608
1373,0.000000,0.685119,0.470079,0.973149,0.649577,-0.321750,-0.688859,0.157564,0.698948,-0.697599,3.582944,0.704833,0.375925,0.070422,1.527285,0.959593,0.140093,0.629381,0.886275,0.486275,0.929412
1374,0.000000,0.868701,0.288664,0.261673,0.050172,0.681079,-0.730489,0.535889,-0.550098,-0.640481,1.927408,0.932034,0.366584,0.760639,0.577928,0.878723,0.487279,0.101194,0.784314,0.388235,0.278431
1375,0.000000,0.794996,0.800662,0.366058,-0.392148,0.061948,-0.917814,-0.762189,-0.009172,-0.647290,1.307210,0.513765,0.738812,0.399689,1.746796,0.629906,0.499700,0.397967,0.886275,0.866667,0.545098
1376,0.000000,0.349730,0.035540,0.777097,-0.252866,0.535687,-0.805666,-0.097278,0.731862,-0.674474,3.569133,0.309988,0.541954,0.129796,0.885339,0.889642,0.327546,0.622249,0.556863,0.176471,0.733333
1377,0.000000,0.798546,0.809411,0.276088,0.629078,0.517211,-0.580304,0.006012,0.181832,-0.983311,5.153044,0.018056,0.563792,0.067412,0.749201,0.925025,0.988270,0.377442,0.788235,0.866667,0.384314
1378,0.000000,0.778297,0.252430,0.744723,0.508359,0.527254,-0.680863,0.538584,0.501929,-0.676753,1.388846,0.454954,0.911927,0.212167,1.111457,0.398657,0.669655,0.674439,0.729412,0.505882,0.776471
1379,0.000000,0.879855,0.098403,0.065300,0.295053,0.512137,-0.806634,-0.623923,0.547177,-0.557958,2.458091,0.442378,0.604785,0.092148,1.033197,0.949352,0.129545,0.821094,0.909804,0.223529,0.274510
1380,0.000000,0.314298,0.986692,0.216155,-0.744909,-0.041542,-0.665872,-0.018011,-0.292363,-0.956138,5.748159,0.746353,0.712897,0.921161,0.668705,0.888161,0.863951,0.073307,0.568628,0.980392,0.458824
1381,0.000000,0.840114,0.105063,0.087769,-0.364472,-0.711320,-0.600985,-0.603500,-0.462723,-0.649365,4.287193,0.334195,0.200018,0.493483,0.483252,0.710570,0.850056,0.572623,0.741177,0.290196,0.278431
1382,0.000000,0.751922,0.597456,0.452741,0.135146,0.703341,-0.697888,0.676644,-0.250076,-0.692542,1.288991,0.673543,0.643177,0.239803,0.396370,0.631225,0.317964,0.686047,0.635294,0.501961,0.474510
1383,0.000000,0.114896,0.611706,0.126511,-0.672904,0.201523,-0.711750,-0.477444,0.691956,-0.541521,3.047783,0.345370,0.730689,0.085166,1.507961,0.344144,0.836298,0.740880,0.309804,0.835294,0.376471
1384,0.000000,0.006026,0.965967,0.216326,0.024103,-0.394150,-0.918730,-0.323724,0.026423,-0.945783,5.653653,0.502999,0.485393,0.180991,1.801122,0.591764,0.117511,0.091961,0.121569,0.815686,0.317647
1385,0.000000,0.432133,0.360919,0.452504,-0.169470,-0.807883,-0.564451,-0.394100,-0.714907,-0.577575,4.721497,0.295405,0.107455,0.965286,1.822594,0.060067,0.405144,0.124171,0.443137,0.549020,0.713726
1386,0.000000,0.180375,0.725069,0.937862,-0.255389,0.327432,-0.909706,0.073583,-0.362133,-0.929218,3.211705,0.175390,0.099343,0.565392,1.513076,0.435537,0.278515,0.881943,0.384314,0.670588,1.000000
1387,0.000000,0.143656,0.231348,0.097118,0.482248,0.147659,-0.863501,-0.059214,-0.200914,-0.977818,1.448202,0.863659,0.167738,0.894869,1.248081,0.711562,0.587746,0.267440,0.392157,0.439216,0.290196
1388,0.000000,0.599149,0.166798,0.058536,0.304237,-0.012844,-0.952510,-0.760409,0.363784,-0.537996,1.490519,0.023868,0.445160,0.793623,1.232679,0.446733,0.011702,0.013299,0.647059,0.129412,0.090196
1389,0.000000,0.229267,0.728290,0.622280,-0.049389,-0.711439,-0.701010,0.477424,-0.244663,-0.843923,2.392353,0.525585,0.740684,0.309370,1.478198,0.291430,0.451955,0.322374,0.411765,0.807843,0.650980
1390,0.000000,0.202917,0.347389,0.348120,-0.259927,0.816637,-0.515307,0.336128,-0.225051,-0.914533,5.757185,0.621501,0.873797,0.625003,1.129063,0.083525,0.384659,0.185703,0.309804,0.525490,0.439216
1391,0.000000,0.208085,0.192443,0.970610,-0.455715,0.468711,-0.756726,-0.668783,-0.494140,-0.555478,4.225624,0.211900,0.514175,0.070936,0.624746,0.986062,0.102333,0.515503,0.407843,0.301961,0.737255
1392,0.000000,0.174238,0.132976,0.891002,-0.231603,0.239186,-0.942948,0.022375,-0.760625,-0.648806,5.098674,0.921438,0.279801,0.778998,0.458452,0.564429,0.256421,0.903056,0.396079,0.219608,0.854902
1393,0.000000,0.194596,0.035828,0.152628,-0.586768,0.596830,-0.547265,-0.357109,0.321213,-0.877095,1.238730,0.890547,0.268150,0.781180,0.861007,0.089086,0.689093,0.350100,0.337255,0.235294,0.333333
1394,0.000000,0.170382,0.226813,0.890237,0.293988,-0.526829,-0.797510,0.356432,0.719635,-0.595887,3.189551,0.446964,0.932643,0.870536,1.245401,0.451917,0.667481,0.186541,0.364706,0.470588,0.725490
1395,0.000000,0.781831,0.538268,0.878067,-0.510738,0.457702,-0.727774,-0.114144,-0.089000,-0.989470,5.782815,0.144464,0.959508,0.480850,1.498970,0.466825,0.077758,0.875303,0.792157,0.756863,0.988235
1396,0.000000,0.268221,0.773959,0.270391,0.254458,0.060856,-0.965167,0.439127,0.728339,-0.526014,6.118650,0.137363,0.841609,0.301858,1.754971,0.765190,0.029405,0.282493,0.541177,0.827451,0.447059
1397,0.000000,0.506356,0.139953,0.361608,-0.641332,0.061162,-0.764822,0.121380,-0.651540,-0.748841,1.810404,0.214032,0.159734,0.334748,0.767646,0.554222,0.651593,0.712726,0.568628,0.329412,0.509804
1398,0.000000,0.657221,0.964921,0.852278,0.471966,0.598150,-0.647661,-0.478176,0.237792,-0.845460,2.921814,0.088895,0.822546,0.652839,1.804013,0.493628,0.078480,0.125371,0.752941,0.772549,0.709804
1399,0.000000,0.791532,0.770405,0.367038,0.392228,-0.707639,-0.587711,0.559480,-0.067248,-0.826111,4.186942,0.554309,0.275431,0.149093,0.202457,0.381355,0.200693,0.701754,0.670588,0.498039,0.380392
1400,0.000000,0.290164,0.825275,0.436661,0.011640,-0.812503,-0.582840,0.110117,-0.075800,-0.991024,5.198284,0.890536,0.251914,0.198406,1.391649,0.905694,0.271645,0.104138,0.623529,0.725490,0.427451
1401,0.000000,0.185977,0.751699,0.510273,-0.580585,-0.394558,-0.712212,-0.672158,-0.468538,-0.573303,4.335923,0.128402,0.277181,0.797332,1.821365,0.486816,0.874857,0.052861,0.419608,0.929412,0.670588
1402,0.000000,0.763956,0.471944,0.221815,-0.614581,0.254769,-0.746581,-0.418539,0.066909,-0.905731,5.663051,0.892043,0.718121,0.031800,1.151096,0.796807,0.869878,0.697131,0.996079,0.752941,0.439216
1403,0.000000,0.229850,0.890521,0.915321,0.066964,0.855184,-0.513981,-0.258102,0.780910,-0.568826,3.139379,0.548784,0.839176,0.027247,1.240847,0.669540,0.531496,0.463109,0.482353,0.952941,0.811765
1404,0.000000,0.096744,0.870461,0.677343,-0.133760,-0.251512,-0.958567,0.214389,-0.215135,-0.952762,3.852248,0.054517,0.218220,0.642318,1.577842,0.863760,0.104765,0.732866,0.352941,0.631373,0.862745
1405,0.000000,0.021595,0.081169,0.066811,-0.577470,-0.190867,-0.793787,0.500942,0.562843,-0.657468,3.696560,0.322225,0.565773,0.092808,0.819715,0.669073,0.712987,0.168501,0.129412,0.270588,0.117647
1406,0.000000,0.052458,0.443067,0.744706,0.289306,-0.143866,-0.946364,-0.305344,-0.617321,-0.725038,0.703859,0.220776,0.347540,0.074767,0.600866,0.861678,0.462936,0.864732,0.200000,0.482353,0.705882
1407,0.000000,0.881178,0.090968,0.783346,0.244070,-0.325042,-0.913662,0.403466,0.296595,-0.865591,3.797687,0.633480,0.640980,0.590716,1.810929,0.309467,0.598605,0.903232,0.882353,0.352941,0.972549
1408,0.000000,0.304649,0.693829,0.394825,-0.606988,0.539143,-0.583858,-0.444895,-0.044220,-0.894491,3.117423,0.679191,0.370147,0.781955,1.177704,0.079047,0.851271,0.119176,0.439216,0.811765,0.533333
1409,0.000000,0.175432,0.089892,0.193156,-0.218421,0.815450,-0.536035,-0.085101,0.588987,-0.803650,1.553086,0.785418,0.197549,0.628214,1.131125,0.132599,0.942253,0.827681,0.341177,0.349020,0.450980
1410,0.000000,0.719075,0.669426,0.832946,0.444735,0.072959,-0.892686,0.565630,0.065499,-0.822054,5.956107,0.035697,0.892861,0.375126,0.947917,0.929566,0.315847,0.625070,0.792157,0.890196,0.831373
1411,0.000000,0.140321,0.589572,0.454946,0.386743,0.733664,-0.558720,0.394173,0.581123,-0.711985,3.879178,0.064406,0.681112,0.392143,1.240643,0.085166,0.750421,0.192127,0.215686,0.800000,0.525490
1412,0.000000,0.969334,0.181680,0.704027,-0.423836,0.664935,-0.615000,-0.504534,0.155226,-0.849324,2.231970,0.556438,0.160621,0.297420,0.718589,0.263183,0.170550,0.152731,0.745098,0.262745,0.525490
1413,0.000000,0.981679,0.475042,0.229967,-0.679170,-0.512162,-0.525755,0.805607,-0.208442,-0.554571,2.385832,0.970571,0.166632,0.065849,0.656624,0.351091,0.684146,0.637773,0.686275,0.556863,0.388235
1414,0.000000,0.205625,0.697589,0.227569,-0.800330,-0.026595,-0.598970,0.342239,-0.306636,-0.888171,3.673517,0.547874,0.894086,0.743016,1.319106,0.562351,0.097228,0.324638,0.431373,0.635294,0.411765
1415,0.000000,0.555913,0.051938,0.208405,-0.506490,0.057267,-0.860342,-0.366191,0.687968,-0.626581,2.615354,0.211840,0.987341,0.690892,0.023207,0.170989,0.035391,0.879729,0.305882,0.211765,0.329412
1416,0.000000,0.417452,0.666959,0.855600,-0.446817,0.686202,-0.574005,0.452499,-0.655417,-0.604709,1.826952,0.017758,0.933124,0.771731,1.675945,0.264419,0.430123,0.891047,0.521569,0.729412,0.968628
1417,0.000000,0.001815,0.576090,0.028732,0.592542,-0.444033,-0.672108,0.501316,-0.021528,-0.864996,0.922988,0.150621,0.189928,0.479590,0.182685,0.118337,0.359196,0.655177,0.019608,0.396079,0.094118
1418,0.000000,0.720089,0.405368,0.005191,-0.409609,0.033692,-0.911639,0.290851,0.618597,-0.729892,0.838652,0.399157,0.458903,0.064349,0.547484,0.722572,0.989792,0.988012,0.666667,0.537255,0.058824
1419,0.000000,0.115444,0.688511,0.084889,0.022576,0.821124,-0.570304,0.490376,0.632298,-0.599776,2.760181,0.640339,0.258527,0.943503,1.691497,0.978614,0.350388,0.237074,0.423529,0.717647,0.321569
1420,0.000000,0.474671,0.217884,0.662255,0.556734,0.029651,-0.830162,0.382922,0.118959,-0.916089,0.644608,0.828124,0.050066,0.352964,1.228112,0.399455,0.613608,0.858492,0.596079,0.427451,0.784314
1421,0.000000,0.976804,0.069925,0.260606,0.338197,-0.651822,-0.678786,0.007488,0.624274,-0.781170,2.200829,0.172701,0.709917,0.090644,0.293707,0.320099,0.988107,0.708919,0.560784,0.207843,0.345098
1422,0.000000,0.693664,0.219211,0.446376,-0.808047,-0.066058,-0.585403,-0.640190,0.405529,-0.652459,1.783614,0.786006,0.349147,0.122118,1.328138,0.021201,0.503862,0.711617,0.615686,0.431373,0.631373
1423,0.000000,0.875927,0.046629,0.095585,0.360082,0.703728,-0.612460,0.292426,0.417271,-0.860449,1.641465,0.229807,0.939019,0.180101,0.007506,0.067439,0.517440,0.846671,0.368628,0.172549,0.058824
1424,0.000000,0.711464,0.310985,0.289047,0.602791,-0.164544,-0.780748,-0.038931,-0.428558,-0.902675,4.583502,0.927765,0.107195,0.463347,1.437014,0.195344,0.907256,0.560146,0.839216,0.576471,0.521569
1425,0.000000,0.933046,0.413192,0.015985,-0.343900,0.392778,-0.852911,-0.135471,0.594985,-0.792238,5.749186,0.068198,0.906865,0.218569,0.634535,0.821552,0.302704,0.311472,0.803922,0.690196,0.078431
1426,0.000000,0.875065,0.991740,0.302741,-0.233160,0.631607,-0.739397,-0.028830,-0.266051,-0.963528,4.266372,0.246921,0.045219,0.959312,0.055758,0.476640,0.843919,0.596941,0.482353,0.486275,0.494118
1427,0.000000,0.577640,0.726960,0.360217,0.107784,0.582889,-0.805371,0.223671,0.138985,-0.964704,5.667485,0.718617,0.031550,0.321972,0.214243,0.168378,0.395651,0.012775,0.694118,0.470588,0.360784
1428,0.000000,0.237480,0.399720,0.910492,-0.089882,0.781505,-0.617391,0.019578,0.143328,-0.989482,2.040915,0.250124,0.118911,0.715758,0.331969,0.340089,0.000753,0.703461,0.298039,0.129412,0.752941
1429,0.000000,0.535151,0.206797,0.178498,0.722814,-0.077994,-0.686627,0.592190,-0.605462,-0.531721,2.470211,0.403083,0.067415,0.453450,0.180914,0.259544,0.452137,0.893669,0.447059,0.239216,0.305882
1430,0.000000,0.252081,0.830719,0.670759,0.660297,-0.301702,-0.687738,0.526018,0.246145,-0.814075,2.084374,0.606437,0.820959,0.120938,1.384671,0.923426,0.400025,0.042414,0.533333,0.847059,0.411765
1431,0.000000,0.847199,0.937596,0.252657,-0.586273,-0.582984,-0.562507,0.695719,0.257053,-0.670745,3.940947,0.172808,0.170697,0.892767,0.019038,0.490978,0.685999,0.202274,0.290196,0.337255,0.054902
1432,0.000000,0.868355,0.113210,0.511456,0.468918,0.013121,-0.883144,-0.658128,-0.560779,-0.502389,0.950441,0.854140,0.291375,0.815961,0.102546,0.077320,0.598884,0.999998,0.411765,0.125490,0.423529
1433,0.000000,0.426237,0.863950,0.358419,0.751200,0.043728,-0.658625,-0.732068,0.289764,-0.616533,2.122248,0.202578,0.127006,0.046323,1.611788,0.256340,0.664615,0.532051,0.513726,0.898039,0.556863
1434,0.000000,0.014131,0.040879,0.527507,-0.312869,-0.781738,-0.539443,0.164712,0.512435,-0.842782,5.854793,0.610357,0.518729,0.173917,0.697062,0.489531,0.248583,0.586562,0.156863,0.145098,0.564706
1435,0.000000,0.427564,0.847274,0.079978,0.862362,0.030050,-0.505400,-0.045253,0.335786,-0.940851,1.104331,0.923762,0.841493,0.280537,1.854692,0.992574,0.163436,0.833974,0.733333,0.717647,0.364706
1436,0.000000,0.126062,0.666568,0.732043,-0.253337,0.487798,-0.835388,0.142422,0.683673,-0.715756,2.230982,0.155809,0.106734,0.630243,0.081848,0.871095,0.099684,0.689352,0.152941,0.290196,0.615686
1437,0.000000,0.331804,0.570043,0.213441,0.212542,0.705694,-0.675886,0.071807,-0.084392,-0.993842,1.648899,0.611038,0.724459,0.837349,0.693295,0.230887,0.726419,0.446942,0.411765,0.658824,0.388235
1438,0.000000,0.056662,0.940246,0.612250,-0.431825,0.660105,-0.614645,0.095216,-0.539087,-0.836851,4.289004,0.086440,0.936368,0.783152,0.425700,0.863930,0.633364,0.084757,0.203922,0.756863,0.462745
1439,0.000000,0.054824,0.011460,0.672923,-0.285579,0.397706,-0.871937,0.137134,-0.805761,-0.576145,4.489142,0.501974,0.223617,0.164659,0.543338,0.496948,0.178150,0.097667,0.164706,0.035294,0.407843
1440,0.000000,0.337299,0.033992,0.821645,0.262040,0.059533,-0.963219,-0.373498,0.464238,-0.803108,1.005620,0.707172,0.432554,0.126753,1.128714,0.473095,0.511056,0.313067,0.505882,0.176471,0.686275
1441,0.000000,0.008255,0.020043,0.219341,-0.450045,0.584998,-0.674713,-0.284678,0.729905,-0.621448,4.572720,0.941000,0.586247,0.188034,0.306726,0.987600,0.675473,0.925430,0.156863,0.149020,0.352941
1442,0.000000,0.837103,0.280154,0.069158,-0.195086,-0.286556,-0.937991,-0.244985,-0.415133,-0.876155,0.499142,0.127234,0.056413,0.183726,1.992863,0.457366,0.450261,0.750215,0.858824,0.505882,0.321569
1443,0.000000,0.755770,0.646743,0.846640,0.193259,0.258104,-0.946590,-0.461127,-0.321147,-0.827180,5.000082,0.897157,0.231682,0.157607,1.616368,0.251471,0.861081,0.579373,0.862745,0.835294,0.866667
1444,0.000000,0.719462,0.683745,0.544221,0.382894,0.687009,-0.617585,-0.435616,-0.521338,-0.733788,2.320669,0.700781,0.193505,0.501887,0.820529,0.815503,0.971844,0.567906,0.741177,0.749020,0.596079
1445,0.000000,0.199763,0.865914,0.857776,0.086642,-0.658709,-0.747392,-0.245968,0.367431,-0.896936,6.204359,0.290799,0.347098,0.953547,1.978787,0.978538,0.189310,0.130485,0.525490,0.749020,0.882353
1446,0.000000,0.239592,0.917230,0.714035,0.590864,0.569017,-0.571926,-0.279836,-0.640653,-0.715022,0.626124,0.418918,0.640296,0.083619,0.435925,0.670451,0.957626,0.270232,0.356863,0.752941,0.494118
1447,0.000000,0.608532,0.518345,0.814808,0.011167,0.557690,-0.829974,-0.404040,0.564447,-0.719827,2.076303,0.219906,0.815071,0.826647,0.592563,0.413075,0.421190,0.509390,0.552941,0.615686,0.788235
1448,0.000000,0.055506,0.511720,0.371672,0.681236,-0.485000,-0.548355,-0.174307,-0.565573,-0.806067,1.212804,0.606621,0.721774,0.686032,0.845072,0.697766,0.650165,0.208397,0.270588,0.631373,0.439216
1449,0.000000,0.285357,0.561838,0.812275,0.518328,-0.686945,-0.509354,-0.487433,-0.026391,-0.872761,0.637536,0.844556,0.716008,0.483813,1.464905,0.479007,0.955445,0.601248,0.486275,0.776471,0.839216
1450,0.000000,0.045251,0.413197,0.965423,0.551788,-0.666833,-0.500863,-0.320651,0.566543,-0.759086,4.270643,0.603222,0.786648,0.086048,1.000943,0.491570,0.221875,0.026393,0.239216,0.439216,0.407843
1451,0.000000,0.439602,0.564999,0.540086,0.414976,-0.729649,-0.543514,0.765171,0.090609,-0.637419,1.647618,0.552374,0.590988,0.583758,1.726657,0.323465,0.183447,0.063191,0.576471,0.588235,0.486275
1452,0.000000,0.474447,0.614876,0.105862,-0.165308,0.240964,-0.956352,-0.675891,0.260280,-0.689511,3.722470,0.924979,0.904054,0.002546,1.068040,0.138017,0.699284,0.407149,0.658824,0.823530,0.270588
1453,0.000000,0.661437,0.979050,0.534191,-0.349174,0.120160,-0.929322,-0.561586,0.349074,-0.750179,3.242524,0.828972,0.417751,0.844876,1.542334,0.144868,0.639012,0.007270,0.749020,0.972549,0.639216
1454,0.000000,0.147496,0.337598,0.207284,-0.598305,0.128222,-0.790943,-0.102669,0.547584,-0.830428,3.805915,0.488183,0.937754,0.347452,0.509329,0.847252,0.351439,0.972174,0.345098,0.560784,0.392157
1455,0.000000,0.801342,0.857028,0.622097,0.751276,-0.097196,-0.652792,0.153118,0.692219,-0.705257,1.937137,0.651716,0.735207,0.348143,0.987268,0.451884,0.121860,0.424846,0.756863,0.666667,0.627451
1456,0.000000,0.410874,0.345622,0.836042,-0.068041,0.612397,-0.787617,-0.281682,0.101426,-0.954132,0.106976,0.102486,0.853329,0.131489,1.998027,0.911336,0.283600,0.992498,0.705882,0.501961,1.000000
1457,0.000000,0.766913,0.062484,0.633789,-0.713362,0.154744,-0.683498,0.549832,-0.333218,-0.765931,3.652728,0.135625,0.121934,0.174885,1.813520,0.136152,0.320475,0.555591,0.615686,0.250980,0.756863
1458,0.000000,0.589860,0.019033,0.791872,-0.444452,-0.077485,-0.892445,-0.100796,-0.145382,-0.984228,4.201008,0.736605,0.441110,0.689779,1.389338,0.231600,0.004157,0.956984,0.729412,0.070588,0.972549
1459,0.000000,0.688105,0.730111,0.421302,0.624018,-0.112801,-0.773225,0.730711,0.376547,-0.569450,0.474539,0.769691,0.562844,0.150854,0.703889,0.894149,0.388833,0.045402,0.733333,0.627451,0.282353
1460,0.000000,0.623269,0.746663,0.332543,-0.058599,0.849142,-0.524904,0.101878,-0.186662,-0.977128,5.397216,0.909675,0.234235,0.739271,0.344583,0.626180,0.719756,0.232260,0.698039,0.619608,0.447059
1461,0.000000,0.768080,0.615044,0.971284,0.810125,0.080229,-0.580742,-0.106214,-0.005363,-0.994329,1.453604,0.777357,0.742449,0.788414,0.774198,0.051285,0.716566,0.094738,0.560784,0.690196,0.658824
1462,0.000000,0.022812,0.415988,0.932067,-0.431771,-0.560689,-0.706542,-0.180274,0.279398,-0.943100,6.186723,0.554645,0.413817,0.701200,0.431894,0.814897,0.007566,0.666609,0.168628,0.407843,0.878431
1463,0.000000,0.360997,0.716327,0.265577,0.515138,0.375936,-0.770263,-0.379628,0.399663,-0.834357,4.521397,0.529665,0.301266,0.729117,0.523839,0.564360,0.282409,0.383397,0.490196,0.564706,0.443137
1464,0.000000,0.412745,0.741708,0.097406,0.596012,-0.283907,-0.751110,0.729892,-0.225835,-0.645179,3.453813,0.342545,0.164032,0.688216,0.768874,0.112250,0.033128,0.288751,0.423529,0.419608,0.301961
1465,0.000000,0.836947,0.159470,0.533234,0.164327,0.755127,-0.634650,-0.599703,-0.307509,-0.738780,3.964715,0.371512,0.405284,0.713870,0.571069,0.053246,0.092141,0.570540,0.439216,0.180392,0.564706
1466,0.000000,0.492453,0.272532,0.681188,-0.809670,-0.284139,-0.513516,-0.561188,-0.148987,-0.814169,5.543359,0.100588,0.476299,0.605144,1.182302,0.261736,0.908698,0.353351,0.525490,0.549020,0.772549
1467,0.000000,0.470907,0.706435,0.627869,0.050656,0.849473,-0.525195,-0.578512,0.191406,-0.792899,0.103977,0.007274,0.298311,0.655200,1.676195,0.294902,0.706751,0.865369,0.560784,0.831373,0.819608
1468,0.000000,0.118229,0.121231,0.323620,-0.038082,-0.660467,-0.749889,0.640431,0.535109,-0.550914,1.806877,0.270792,0.500960,0.472965,1.852996,0.757652,0.992462,0.388399,0.392157,0.419608,0.513726
1469,0.000000,0.318164,0.140943,0.083359,0.532900,-0.355701,-0.767786,-0.716847,0.468686,-0.516202,1.913749,0.436564,0.345153,0.557357,0.755443,0.702407,0.156860,0.880268,0.470588,0.203922,0.286275
1470,0.000000,0.821272,0.958077,0.878193,0.149008,-0.055994,-0.987249,0.730674,-0.174304,-0.660101,4.078956,0.199695,0.505949,0.074243,0.411528,0.874637,0.239630,0.429218,0.701961,0.725490,0.607843
1471,0.000000,0.186545,0.156048,0.404891,0.030598,-0.415045,-0.909286,-0.458602,-0.166304,-0.872942,5.072244,0.480963,0.633965,0.784525,1.794183,0.302256,0.773359,0.080619,0.407843,0.462745,0.603922
1472,0.000000,0.148016,0.281627,0.540652,0.299100,0.608194,-0.735282,-0.424689,-0.120384,-0.897300,1.989970,0.666304,0.578786,0.056468,1.841488,0.469166,0.201160,0.203035,0.388235,0.431373,0.560784
1473,0.000000,0.513851,0.268014,0.470519,0.007365,0.079928,-0.996773,-0.487859,0.344802,-0.801939,3.052007,0.367993,0.428240,0.657165,0.116365,0.703013,0.683710,0.349432,0.458824,0.345098,0.517647
1474,0.000000,0.079632,0.190668,0.459693,0.049171,0.221749,-0.973863,-0.665661,-0.459567,-0.587957,5.149445,0.512692,0.600626,0.116085,1.716074,0.634600,0.690196,0.754256,0.325490,0.470588,0.694118
1475,0.000000,0.795250,0.033843,0.901997,-0.635114,0.440447,-0.634537,-0.109910,0.805248,-0.582663,5.389825,0.928579,0.418521,0.425113,1.884402,0.271736,0.316425,0.822360,0.956863,0.223529,1.000000
1476,0.000000,0.225518,0.653486,0.194277,-0.334143,0.421276,-0.843134,0.677333,-0.343512,-0.650554,3.447282,0.767008,0.273351,0.698320,1.289468,0.214599,0.228183,0.222122,0.368628,0.592157,0.341177
1477,0.000000,0.366928,0.902151,0.332094,0.386916,0.747399,-0.540084,-0.612384,0.579013,-0.538265,5.554396,0.774178,0.877175,0.685626,1.097997,0.813067,0.684877,0.588813,0.631373,0.976471,0.560784
1478,0.000000,0.086351,0.251883,0.536037,0.639800,-0.492884,-0.589680,0.125114,-0.364984,-0.922569,0.236571,0.132751,0.122649,0.316759,0.976990,0.549904,0.178183,0.052921,0.278431,0.321569,0.352941
