sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1575,0.000000,0.927292,0.797749,0.597513,0.511756,-0.184167,-0.839159,0.586357,0.020943,-0.809782,288.159800,0.376940,0.259688,0.758278,57.749480,0.076468,0.817761,0.775461,0.458824,0.698039,0.670588
1576,0.000000,0.689201,0.503667,0.834515,-0.277843,0.471643,-0.836873,-0.622767,-0.413253,-0.664367,55.105340,0.792967,0.756429,0.718335,2.182213,0.855390,0.780284,0.439738,0.231373,0.149020,0.243137
1577,0.000000,0.553294,0.299756,0.426676,-0.502639,0.070270,-0.861636,-0.112214,-0.627438,-0.770539,0.656899,0.333983,0.944656,0.003330,4.743708,0.485865,0.284576,0.773505,0.094118,0.023529,0.086275
1578,0.000000,0.718129,0.470226,0.736394,0.411439,0.625514,-0.662910,0.199631,-0.366814,-0.908623,94.296910,0.059535,0.115414,0.103251,93.176290,0.426178,0.282238,0.037782,0.549020,0.290196,0.168628
1579,0.000000,0.819125,0.017836,0.391866,0.382915,0.384029,-0.840177,0.575349,-0.508318,-0.640770,194.097600,0.968397,0.963081,0.877877,70.161960,0.133206,0.851017,0.028725,0.647059,0.023529,0.247059
1580,0.000000,0.492501,0.618495,0.756214,-0.683463,-0.382407,-0.621807,-0.188880,0.768170,-0.611751,292.782100,0.296656,0.410099,0.242615,92.650760,0.266749,0.632060,0.347193,0.309804,0.580392,0.533333
1581,0.000000,0.026727,0.637290,0.264366,0.764325,0.133468,-0.630868,-0.500963,-0.352069,-0.790623,271.281200,0.919121,0.324133,0.953350,82.983590,0.959651,0.653180,0.009227,0.043137,0.560784,0.054902
1582,0.000000,0.262965,0.982218,0.226851,-0.265217,-0.035920,-0.963519,0.417689,-0.757662,-0.501483,319.456500,0.732490,0.161226,0.592128,110.494300,0.987836,0.942115,0.059597,0.352941,0.996079,0.109804
1583,0.000000,0.812541,0.562526,0.990882,-0.608674,0.486344,-0.626886,0.131658,0.813376,-0.566644,59.743430,0.484626,0.142510,0.616052,93.424830,0.043609,0.265659,0.782904,0.266667,0.345098,0.992157
1584,0.000000,0.248186,0.340239,0.203238,0.794846,-0.043046,-0.605282,0.672328,-0.454878,-0.584004,25.132150,0.579286,0.692763,0.110507,12.601920,0.401326,0.543899,0.998403,0.058824,0.117647,0.070588
1585,0.000000,0.238627,0.093821,0.954380,-0.588524,-0.115141,-0.800239,0.238320,-0.302991,-0.922714,216.233100,0.477618,0.622782,0.919936,78.318860,0.781989,0.550941,0.156618,0.235294,0.082353,0.803922
1586,0.000000,0.510130,0.938912,0.232984,0.589536,-0.377108,-0.714309,0.560616,-0.179232,-0.808446,4.999747,0.797031,0.661109,0.897554,14.658830,0.391451,0.675535,0.378451,0.156863,0.392157,0.054902
1587,0.000000,0.373583,0.996615,0.705863,0.380126,-0.365994,-0.849443,0.357112,0.650071,-0.670730,84.470990,0.616721,0.503209,0.393347,14.324350,0.460162,0.279696,0.242199,0.141177,0.337255,0.196078
1588,0.000000,0.900583,0.428062,0.391747,0.758810,0.133697,-0.637443,0.071990,0.718397,-0.691898,264.699400,0.661641,0.610006,0.867553,28.412200,0.976373,0.655528,0.665119,0.752941,0.305882,0.345098
1589,0.000000,0.195218,0.703151,0.406918,0.582148,-0.081271,-0.809011,-0.135363,0.719844,-0.680809,86.361110,0.586852,0.901459,0.192258,110.408200,0.105559,0.629301,0.686460,0.078431,0.737255,0.415686
1590,0.000000,0.512485,0.270137,0.334674,0.476420,0.374613,-0.795418,-0.642727,-0.410867,-0.646599,168.939000,0.963215,0.814176,0.434995,21.740140,0.350489,0.838923,0.692060,0.192157,0.133333,0.149020
1591,0.000000,0.424811,0.659885,0.323069,-0.051955,0.540157,-0.839959,-0.643741,0.028505,-0.764712,315.707300,0.962156,0.278489,0.394270,70.898030,0.153330,0.286489,0.758241,0.431373,0.403922,0.301961
1592,0.000000,0.005328,0.440936,0.924159,0.503377,-0.547058,-0.668834,-0.207804,0.412193,-0.887082,159.419300,0.567397,0.020183,0.956209,92.898590,0.888519,0.101400,0.396752,0.019608,0.156863,0.764706
1593,0.000000,0.104489,0.434666,0.590793,0.500465,-0.021815,-0.865482,0.037663,-0.535448,-0.843728,100.488900,0.461687,0.757601,0.929338,41.153980,0.009229,0.854459,0.413118,0.011765,0.364706,0.439216
1594,0.000000,0.175920,0.121227,0.729742,0.196976,0.819673,-0.537900,-0.319334,-0.484029,-0.814703,25.914990,0.821247,0.976305,0.852848,83.209720,0.368843,0.560502,0.658829,0.113726,0.101961,0.643137
1595,0.000000,0.413766,0.400270,0.999791,0.000777,-0.316862,-0.948471,0.430881,0.701868,-0.567207,10.430360,0.961859,0.203266,0.954152,87.211110,0.988086,0.508163,0.585162,0.454902,0.317647,0.854902
1596,0.000000,0.190224,0.007038,0.206354,-0.739802,0.074257,-0.668714,0.263140,-0.761632,-0.592178,260.070900,0.949990,0.422921,0.035111,35.586000,0.182794,0.152249,0.857281,0.082353,0.003922,0.133333
1597,0.000000,0.521854,0.478610,0.444736,0.505360,0.044856,-0.861742,0.037181,0.394948,-0.917951,8.631870,0.404217,0.775926,0.963915,57.527470,0.370810,0.438097,0.495591,0.294118,0.294118,0.290196
1598,0.000000,0.802225,0.572952,0.287001,-0.208784,0.754253,-0.622505,-0.355632,0.176252,-0.917857,155.350400,0.628564,0.228192,0.650937,4.741343,0.174666,0.792465,0.567109,0.388235,0.160784,0.133333
1599,0.000000,0.649415,0.228642,0.385355,0.411899,0.548405,-0.727730,-0.148556,-0.852568,-0.501058,304.017300,0.378531,0.358473,0.837546,106.498700,0.168433,0.867153,0.428033,0.341177,0.262745,0.309804
1600,0.000000,0.879026,0.394541,0.424489,-0.602884,-0.195584,-0.773484,-0.688059,-0.503703,-0.522358,174.947800,0.400461,0.193029,0.832300,114.585100,0.399747,0.772254,0.792690,0.760784,0.435294,0.549020
1601,0.000000,0.004725,0.100521,0.350511,0.108035,-0.501771,-0.858228,0.537341,0.400155,-0.742389,8.399278,0.855965,0.107566,0.427342,27.976870,0.818278,0.602620,0.001172,0.003922,0.031373,0.003922
1602,0.000000,0.991616,0.096385,0.166511,0.732065,0.038487,-0.680147,-0.085563,0.630336,-0.771593,235.912400,0.998782,0.385728,0.454113,65.026890,0.986785,0.131667,0.217668,0.996079,0.023529,0.078431
1603,0.000000,0.461213,0.925935,0.114445,-0.679929,0.412119,-0.606511,0.163597,0.387545,-0.907218,83.757140,0.557002,0.084663,0.664778,6.648995,0.339372,0.803844,0.697768,0.137255,0.282353,0.023529
1604,0.000000,0.449288,0.332139,0.638124,-0.649344,0.127731,-0.749692,0.837012,0.147555,-0.526914,128.834600,0.879798,0.390321,0.030566,65.938270,0.876280,0.883922,0.362407,0.407843,0.301961,0.380392
1605,0.000000,0.060636,0.952446,0.249823,0.562185,-0.154748,-0.812404,0.296699,-0.042954,-0.954005,185.275000,0.793323,0.397073,0.981705,44.998760,0.624113,0.858681,0.230653,0.054902,0.784314,0.239216
1606,0.000000,0.422661,0.304862,0.506000,-0.121879,-0.558493,-0.820507,0.096032,-0.177819,-0.979366,327.650100,0.228031,0.502318,0.150419,81.650250,0.454649,0.790181,0.902448,0.321569,0.329412,0.517647
1607,0.000000,0.415719,0.062816,0.556992,0.088718,0.268698,-0.959130,0.707579,0.398949,-0.583243,355.943100,0.944699,0.310154,0.562877,94.943900,0.352665,0.904201,0.616726,0.501961,0.078431,0.588235
1608,0.000000,0.789981,0.516832,0.450935,0.205049,-0.316733,-0.926086,0.645326,-0.188923,-0.740178,103.149100,0.684667,0.808159,0.870976,75.910450,0.151932,0.310473,0.497405,0.478431,0.400000,0.407843
1609,0.000000,0.906484,0.557940,0.924749,-0.419631,0.313039,-0.852007,0.261462,0.568360,-0.780131,56.543610,0.318270,0.965127,0.494830,70.561870,0.339339,0.702663,0.662542,0.568628,0.525490,0.788235
1610,0.000000,0.888600,0.997212,0.339763,-0.123899,-0.456942,-0.880825,0.629899,-0.531760,-0.566090,241.162500,0.550992,0.035678,0.643167,63.915080,0.247816,0.577801,0.326252,0.592157,0.737255,0.250980
1611,0.000000,0.558093,0.413920,0.678627,0.425810,-0.711990,-0.558351,0.227020,-0.247058,-0.942032,60.356240,0.852772,0.275349,0.523589,57.650300,0.813798,0.753423,0.481637,0.505882,0.329412,0.466667
1612,0.000000,0.798286,0.126785,0.390338,0.186429,0.082736,-0.978979,0.536441,0.049250,-0.842500,115.471800,0.141065,0.801968,0.323835,8.269476,0.783630,0.761643,0.702801,0.270588,0.070588,0.133333
1613,0.000000,0.377594,0.757752,0.501208,0.494694,-0.533842,-0.685777,0.440491,-0.630673,-0.638921,258.395000,0.500941,0.546785,0.485856,21.838390,0.261340,0.607896,0.475372,0.215686,0.545098,0.309804
1614,0.000000,0.791196,0.212554,0.279499,0.132355,-0.327002,-0.935709,0.208545,-0.013251,-0.977923,323.692800,0.810729,0.116392,0.008670,58.244780,0.251786,0.995842,0.371456,0.815686,0.196078,0.149020
1615,0.000000,0.024249,0.896323,0.155891,-0.367236,0.498086,-0.785524,0.662309,0.246526,-0.707511,39.019770,0.638673,0.417615,0.841426,23.540720,0.404372,0.311329,0.634499,0.007843,0.329412,0.066667
1616,0.000000,0.059653,0.609182,0.399889,-0.233723,0.796361,-0.557837,-0.004650,0.829587,-0.558359,349.250400,0.535211,0.249209,0.740484,2.638753,0.084111,0.331393,0.327658,0.023529,0.184314,0.352941
1617,0.000000,0.201416,0.082314,0.628467,0.288683,-0.184428,-0.939494,0.693513,-0.381035,-0.611434,356.367800,0.435075,0.444053,0.090135,23.560050,0.780270,0.358805,0.301769,0.133333,0.035294,0.219608
1618,0.000000,0.741874,0.501266,0.932988,-0.149057,-0.765856,-0.625497,-0.316463,-0.482795,-0.816554,68.012080,0.812980,0.862794,0.226882,103.050200,0.100092,0.174718,0.515734,0.439216,0.345098,0.823530
1619,0.000000,0.206016,0.019786,0.366834,0.657898,-0.342596,-0.670670,0.585474,0.631510,-0.508345,181.188000,0.702655,0.709677,0.277825,88.041270,0.418456,0.587972,0.712578,0.168628,0.027451,0.349020
1620,0.000000,0.985109,0.779103,0.980880,0.455991,-0.322841,-0.829365,-0.693216,-0.409270,-0.593254,333.435400,0.789509,0.721154,0.384286,45.011620,0.162626,0.219665,0.994147,0.631373,0.486275,0.823530
1621,0.000000,0.813296,0.785849,0.462590,0.100005,-0.308997,-0.945791,0.578447,0.552960,-0.599696,227.886300,0.200901,0.852165,0.312556,91.856230,0.042681,0.440796,0.842890,0.231373,0.745098,0.486275
1622,0.000000,0.581339,0.722411,0.824453,-0.555296,-0.534670,-0.637005,0.298780,-0.436960,-0.848408,58.725520,0.998617,0.932685,0.276189,8.626301,0.949936,0.766030,0.715076,0.317647,0.364706,0.274510
1623,0.000000,0.840447,0.513308,0.991610,-0.562463,-0.536681,-0.628975,0.133508,-0.083292,-0.987541,341.046000,0.556968,0.961732,0.300387,109.578100,0.044393,0.522738,0.137570,0.498039,0.643137,0.560784
1624,0.000000,0.609472,0.192145,0.852715,0.152580,0.156325,-0.975849,0.350300,0.704840,-0.616839,299.210400,0.397290,0.981839,0.454217,61.695030,0.206471,0.611428,0.553833,0.352941,0.235294,0.705882
1625,0.000000,0.215044,0.949688,0.631747,-0.681899,0.270397,-0.679631,-0.377200,0.111916,-0.919345,61.089590,0.003015,0.279563,0.122398,27.893840,0.595780,0.304092,0.042477,0.098039,0.380392,0.082353
1626,0.000000,0.856850,0.713754,0.112996,-0.198293,-0.056338,-0.978522,-0.178860,0.325392,-0.928509,319.984300,0.019261,0.572052,0.673327,83.389410,0.414772,0.075536,0.442602,0.619608,0.501961,0.113726
1627,0.000000,0.744155,0.922945,0.967273,0.115280,0.359118,-0.926145,0.558754,-0.646675,-0.519236,350.885000,0.567619,0.572874,0.461020,1.063173,0.534891,0.210928,0.097102,0.305882,0.380392,0.317647
1628,0.000000,0.802717,0.833119,0.311413,-0.498290,-0.622059,-0.603946,-0.237167,0.540351,-0.807325,240.501600,0.427435,0.992793,0.932819,114.481800,0.112920,0.786129,0.742169,0.407843,0.996079,0.376471
1629,0.000000,0.244113,0.811868,0.632901,-0.440959,-0.203546,-0.874142,-0.127450,-0.853829,-0.504711,29.864680,0.072775,0.555936,0.600841,43.963280,0.337967,0.182833,0.640277,0.098039,0.321569,0.419608
1630,0.000000,0.572536,0.231241,0.970968,0.647265,0.308598,-0.697004,0.550072,0.537965,-0.638760,12.634860,0.674084,0.349107,0.234674,83.463490,0.748737,0.905473,0.913006,0.545098,0.239216,0.988235
1631,0.000000,0.421230,0.213361,0.680280,0.608711,-0.386487,-0.692892,-0.608969,-0.128260,-0.782756,257.862400,0.393192,0.567540,0.785331,105.126200,0.678117,0.842689,0.134918,0.427451,0.247059,0.415686
1632,0.000000,0.922869,0.984777,0.527964,-0.410895,0.628321,-0.660589,-0.004601,-0.433222,-0.901276,289.317700,0.384682,0.459793,0.533250,35.381910,0.725922,0.978723,0.026780,0.615686,0.752941,0.176471
1633,0.000000,0.515495,0.185308,0.562317,-0.292114,0.505626,-0.811795,0.608051,-0.339601,-0.717597,16.249830,0.841238,0.352800,0.737371,45.048220,0.750321,0.601062,0.144190,0.364706,0.105882,0.180392
1634,0.000000,0.045297,0.187341,0.257378,0.855444,0.000989,-0.517895,0.068886,-0.733167,-0.676551,149.819800,0.133944,0.432202,0.404214,35.151960,0.554787,0.474153,0.710396,0.023529,0.094118,0.160784
1635,0.000000,0.266512,0.592669,0.810626,-0.545879,0.496217,-0.675118,-0.559945,-0.012905,-0.828429,301.310800,0.706331,0.105400,0.728712,86.896830,0.363561,0.049250,0.480246,0.262745,0.160784,0.854902
1636,0.000000,0.802891,0.345132,0.831578,-0.706424,-0.449865,-0.546431,-0.112584,-0.499299,-0.859084,160.799100,0.310635,0.836145,0.023240,110.544100,0.996434,0.375214,0.447735,0.984314,0.341177,0.709804
1637,0.000000,0.839262,0.877552,0.890274,-0.281083,-0.717632,-0.637179,0.269054,0.177172,-0.946689,248.879900,0.439081,0.043900,0.686099,46.608720,0.701492,0.086287,0.220626,0.635294,0.231373,0.545098
1638,0.000000,0.110013,0.679524,0.569656,-0.174374,-0.491072,-0.853488,0.300557,-0.139002,-0.943580,275.957200,0.213948,0.627149,0.761504,49.307990,0.152457,0.615393,0.340570,0.023529,0.607843,0.501961
1639,0.000000,0.191213,0.204155,0.170865,0.213949,0.194913,-0.957202,-0.612966,0.604166,-0.509173,166.468700,0.588569,0.052244,0.903780,92.190480,0.902639,0.435126,0.176890,0.219608,0.149020,0.117647
1640,0.000000,0.599586,0.525381,0.013946,0.489641,0.492370,-0.719600,-0.363982,0.778894,-0.510727,58.601450,0.719290,0.143182,0.642940,37.947830,0.119637,0.742139,0.493317,0.227451,0.337255,0.007843
1641,0.000000,0.783618,0.830395,0.616190,-0.115219,-0.469323,-0.875477,-0.488621,-0.100475,-0.866692,185.509400,0.019239,0.354891,0.504348,114.260000,0.651492,0.613885,0.142708,0.803922,0.850981,0.396079
1642,0.000000,0.280436,0.857013,0.943001,0.675636,0.250440,-0.693394,-0.227787,0.833637,-0.503153,21.599070,0.965719,0.647991,0.261285,115.366100,0.717918,0.449982,0.360397,0.305882,0.749020,0.733333
1643,0.000000,0.673247,0.721309,0.663729,-0.651213,0.501700,-0.569402,-0.293358,0.783917,-0.547188,9.068470,0.484168,0.343314,0.467885,70.030530,0.369072,0.669864,0.495743,0.427451,0.600000,0.478431
1644,0.000000,0.867707,0.401920,0.983676,-0.741767,-0.374037,-0.556668,0.330633,-0.632592,-0.700364,91.385770,0.322750,0.293112,0.264740,89.760450,0.760187,0.051023,0.542456,0.858824,0.101961,0.831373
1645,0.000000,0.927143,0.365580,0.051872,-0.355910,0.404110,-0.842629,0.722118,0.186139,-0.666257,270.855200,0.874963,0.549665,0.265049,9.281346,0.982539,0.688380,0.605030,0.658824,0.164706,0.007843
1646,0.000000,0.505570,0.654331,0.240151,0.082746,-0.569008,-0.818158,0.150566,0.588562,-0.794308,122.925600,0.033387,0.845484,0.752421,113.726900,0.712846,0.014136,0.230068,0.537255,0.266667,0.160784
1647,0.000000,0.839494,0.520260,0.625206,-0.269632,-0.688202,-0.673556,-0.708542,0.426250,-0.562387,334.876400,0.054621,0.116637,0.548935,112.261700,0.127305,0.477702,0.995973,0.407843,0.458824,0.784314
1648,0.000000,0.420965,0.342440,0.382917,0.399190,0.487624,-0.776447,-0.786696,-0.348933,-0.509269,108.600800,0.542216,0.634597,0.877412,17.988210,0.321534,0.983333,0.889777,0.109804,0.164706,0.176471
1649,0.000000,0.309605,0.971409,0.823484,-0.157664,-0.410523,-0.898117,0.346866,0.625829,-0.698586,229.772500,0.800722,0.453137,0.392716,109.495100,0.652837,0.608344,0.987137,0.333333,0.960784,0.984314
1650,0.000000,0.535520,0.683837,0.542620,0.667623,-0.346731,-0.658831,0.019962,-0.287699,-0.957513,320.652100,0.277753,0.313474,0.200976,36.509540,0.562510,0.352996,0.826924,0.329412,0.368628,0.376471
1651,0.000000,0.952780,0.177259,0.990253,-0.439493,-0.530717,-0.724697,0.493506,0.191335,-0.848436,139.860600,0.262359,0.897553,0.948151,24.711600,0.702126,0.226927,0.163633,0.513726,0.070588,0.501961
1652,0.000000,0.281121,0.534673,0.475776,0.456199,-0.490002,-0.742820,0.137248,-0.281262,-0.949766,291.053000,0.184468,0.953702,0.332491,65.883050,0.953995,0.299242,0.178051,0.270588,0.611765,0.250980
1653,0.000000,0.740529,0.809833,0.396736,-0.262432,-0.240875,-0.934403,-0.509961,0.440224,-0.739015,187.638600,0.571557,0.095866,0.493555,42.993200,0.039484,0.724541,0.297351,0.352941,0.560784,0.219608
1654,0.000000,0.666464,0.325798,0.163272,0.135828,0.129896,-0.982180,0.259719,-0.632674,-0.729568,85.680790,0.705801,0.482392,0.537999,85.109280,0.452087,0.598337,0.562663,0.549020,0.282353,0.133333
1655,0.000000,0.538390,0.983220,0.017896,-0.586204,0.159995,-0.794208,0.711385,0.406255,-0.573488,121.384700,0.123989,0.168509,0.212632,105.619900,0.899362,0.000919,0.129774,0.615686,0.039216,0.003922
1656,0.000000,0.181423,0.946806,0.279805,-0.741770,-0.111342,-0.661348,0.731092,0.241035,-0.638285,251.931100,0.008242,0.483523,0.752717,89.639150,0.181866,0.643673,0.628370,0.074510,0.858824,0.247059
1657,0.000000,0.970776,0.992949,0.499764,-0.472183,0.590939,-0.654091,0.498412,0.596845,-0.628778,163.018300,0.500670,0.790416,0.752554,55.245910,0.063442,0.942620,0.429448,0.388235,0.972549,0.372549
1658,0.000000,0.071656,0.461145,0.444372,-0.073212,-0.035508,-0.996684,0.550728,-0.095127,-0.829247,157.395200,0.950980,0.067285,0.832620,99.622380,0.871101,0.173423,0.129219,0.101961,0.227451,0.333333
1659,0.000000,0.239048,0.993700,0.352226,0.208166,-0.290478,-0.933964,0.630870,0.517263,-0.578309,278.147200,0.790626,0.655523,0.144792,12.232110,0.780626,0.744766,0.225034,0.168628,0.647059,0.062745
1660,0.000000,0.356824,0.481510,0.598294,0.423057,0.399103,-0.813474,0.435330,-0.699970,-0.566154,92.190060,0.121832,0.760307,0.001235,23.425090,0.459468,0.789834,0.259889,0.133333,0.286275,0.180392
1661,0.000000,0.325302,0.183897,0.757419,-0.080570,-0.465029,-0.881622,0.590965,0.231939,-0.772635,42.495070,0.941886,0.701511,0.698244,0.700181,0.625300,0.385342,0.455746,0.086275,0.015686,0.176471
1662,0.000000,0.041413,0.159594,0.939191,-0.605364,0.086454,-0.791239,-0.100135,0.554925,-0.825852,288.564100,0.283380,0.801189,0.951939,55.164090,0.397872,0.320753,0.124061,0.019608,0.145098,0.929412
1663,0.000000,0.144378,0.580182,0.149139,0.458321,-0.042118,-0.887788,-0.777762,-0.324417,-0.538368,0.594515,0.921743,0.553484,0.993903,77.515240,0.776604,0.641952,0.369728,0.133333,0.494118,0.086275
1664,0.000000,0.639780,0.625660,0.012761,-0.550396,-0.453952,-0.700708,-0.209549,0.620742,-0.755493,326.515400,0.954005,0.682756,0.778284,54.732030,0.249467,0.750943,0.878928,0.533333,0.560784,0.019608
1665,0.000000,0.217257,0.777545,0.092426,-0.122156,0.855803,-0.502672,-0.680401,0.336929,-0.650794,19.345390,0.701208,0.286788,0.411497,33.086260,0.633006,0.160384,0.926988,0.121569,0.235294,0.062745
1666,0.000000,0.566363,0.158919,0.699929,-0.496964,0.683226,-0.535004,0.322599,0.581998,-0.746464,179.571200,0.567684,0.546384,0.151326,56.931290,0.358423,0.366966,0.660467,0.384314,0.101961,0.529412
1667,0.000000,0.016600,0.870013,0.796526,-0.185572,-0.157439,-0.969936,-0.491368,0.486749,-0.722241,82.672590,0.456013,0.446013,0.531774,2.422299,0.324651,0.921972,0.628103,0.000000,0.262745,0.250980
1668,0.000000,0.532588,0.877612,0.636582,0.592000,-0.174810,-0.786751,0.469876,-0.493550,-0.731864,222.759900,0.673470,0.248763,0.033022,106.615800,0.413311,0.487650,0.604632,0.537255,0.784314,0.603922
1669,0.000000,0.364675,0.021246,0.249173,0.307931,0.738387,-0.599970,-0.162534,-0.828218,-0.536318,85.530300,0.395273,0.590022,0.155123,79.186140,0.503122,0.616003,0.316069,0.278431,0.035294,0.145098
1670,0.000000,0.717499,0.463765,0.891136,-0.358861,-0.438514,-0.823969,0.490879,-0.661858,-0.566553,101.711900,0.035240,0.598971,0.829558,30.662790,0.174032,0.236807,0.924134,0.207843,0.200000,0.686275
1671,0.000000,0.422743,0.264520,0.695591,0.543058,-0.448512,-0.709877,-0.348410,0.765814,-0.540499,315.102200,0.658181,0.915656,0.315928,82.792560,0.843661,0.402428,0.212110,0.419608,0.180392,0.360784
1672,0.000000,0.957563,0.045205,0.926219,0.093285,0.314410,-0.944693,-0.644305,-0.004172,-0.764757,99.997300,0.075119,0.334143,0.759547,13.823060,0.219589,0.813398,0.174355,0.219608,0.007843,0.435294
1673,0.000000,0.153547,0.648201,0.402530,0.629099,0.511753,-0.585102,-0.116914,0.636363,-0.762479,300.380800,0.759404,0.570182,0.757663,17.179440,0.147059,0.493309,0.129386,0.109804,0.419608,0.294118
1674,0.000000,0.102735,0.066920,0.997910,0.331895,-0.087382,-0.939260,0.662671,-0.381794,-0.644283,159.302700,0.121545,0.118522,0.548649,104.503400,0.942106,0.863591,0.066552,0.125490,0.078431,0.541177
1675,0.000000,0.923632,0.134055,0.643831,-0.097409,-0.248250,-0.963786,0.008347,0.593164,-0.805039,262.055300,0.554800,0.071566,0.256251,34.810720,0.259330,0.060083,0.338467,0.556863,0.007843,0.301961
1676,0.000000,0.293387,0.967729,0.309867,0.219868,0.425187,-0.877994,-0.138428,0.532215,-0.835215,119.608800,0.509635,0.502300,0.679352,108.007900,0.523552,0.601233,0.530635,0.282353,0.972549,0.309804
1677,0.000000,0.130850,0.296655,0.560364,0.326106,-0.158652,-0.931925,-0.308758,0.782656,-0.540480,304.056900,0.953338,0.325764,0.132305,49.805990,0.122360,0.146501,0.072508,0.074510,0.098039,0.129412
1678,0.000000,0.285264,0.589434,0.415758,0.042161,0.211316,-0.976508,-0.830822,-0.228215,-0.507596,253.441900,0.707710,0.826672,0.843002,73.301610,0.805182,0.342459,0.017329,0.290196,0.486275,0.239216
1679,0.000000,0.524783,0.948490,0.113273,0.258955,-0.752614,-0.605405,0.840086,0.056387,-0.539515,153.217200,0.316724,0.221407,0.640918,19.849260,0.495819,0.162954,0.509996,0.223529,0.254902,0.047059
1680,0.000000,0.219041,0.421372,0.786690,0.410174,0.050114,-0.910629,0.012736,-0.248946,-0.968434,346.621900,0.002113,0.519350,0.707659,92.802690,0.968933,0.827240,0.510710,0.243137,0.486275,0.870588
1681,0.000000,0.121208,0.921934,0.836355,0.842700,0.184730,-0.505699,-0.564220,-0.287756,-0.773856,91.688350,0.845248,0.909798,0.112162,58.065190,0.307090,0.494147,0.395461,0.050980,0.615686,0.498039
1682,0.000000,0.506121,0.572151,0.201675,-0.442888,0.718181,-0.536718,-0.272647,0.096812,-0.957231,21.413230,0.006926,0.139550,0.587296,42.710730,0.713091,0.973681,0.923663,0.341177,0.447059,0.156863
1683,0.000000,0.315347,0.984562,0.557925,0.746161,-0.343940,-0.570043,0.525281,-0.334795,-0.782299,69.099750,0.478266,0.820781,0.655456,103.827900,0.047144,0.697825,0.905157,0.101961,0.996079,0.658824
1684,0.000000,0.578907,0.282499,0.380499,0.366593,0.780906,-0.505762,0.236077,0.184190,-0.954118,186.613800,0.989497,0.108775,0.783151,81.962730,0.703713,0.456851,0.664473,0.670588,0.207843,0.400000
1685,0.000000,0.241061,0.852266,0.903744,-0.196109,0.793043,-0.576736,0.675887,0.341744,-0.652983,98.495570,0.784140,0.629715,0.754333,32.912400,0.160375,0.522836,0.597570,0.101961,0.513726,0.596079
1686,0.000000,0.541844,0.202816,0.882500,-0.233798,-0.109337,-0.966118,0.272315,0.456039,-0.847274,227.868000,0.992904,0.272402,0.919830,32.215520,0.856250,0.074000,0.259567,0.564706,0.035294,0.752941
1687,0.000000,0.874410,0.475127,0.092794,-0.233154,0.431250,-0.871587,0.044260,-0.152226,-0.987354,305.926700,0.466465,0.017280,0.428514,87.721050,0.484830,0.417107,0.337448,0.788235,0.349020,0.062745
1688,0.000000,0.253689,0.981569,0.845017,0.405414,0.650672,-0.642079,-0.239517,-0.829525,-0.504500,155.955000,0.476729,0.879136,0.440785,25.765300,0.008567,0.972737,0.280562,0.000000,0.615686,0.286275
1689,0.000000,0.868093,0.654025,0.026365,0.755231,0.325980,-0.568650,0.147614,0.760297,-0.632581,2.574899,0.626288,0.257133,0.883953,55.107510,0.955098,0.687383,0.120974,0.756863,0.490196,0.007843
1690,0.000000,0.644370,0.706932,0.665007,0.433401,0.426311,-0.793992,0.707202,-0.102469,-0.699546,51.821540,0.130774,0.760745,0.729706,94.210750,0.440591,0.476186,0.723481,0.498039,0.607843,0.674510
1691,0.000000,0.784981,0.628820,0.601301,-0.090330,-0.170223,-0.981257,0.614382,0.089403,-0.783927,26.905700,0.572360,0.482630,0.192856,92.291200,0.993723,0.983593,0.464423,0.882353,0.705882,0.474510
1692,0.000000,0.710112,0.980498,0.892510,-0.202997,-0.723366,-0.659950,-0.329588,-0.061710,-0.942106,76.148960,0.837907,0.631539,0.987173,36.514190,0.416084,0.302893,0.166516,0.458824,0.521569,0.537255
1693,0.000000,0.235930,0.936091,0.044862,0.424941,-0.741729,-0.518906,0.811909,-0.062283,-0.580452,355.597300,0.332336,0.906451,0.182530,110.430600,0.036504,0.118647,0.227377,0.078431,0.964706,0.027451
1694,0.000000,0.512628,0.443841,0.952680,0.485994,0.672416,-0.558271,-0.320763,-0.621161,-0.715031,78.053620,0.010100,0.529093,0.892985,45.404440,0.361315,0.920516,0.845895,0.254902,0.345098,0.721569
1695,0.000000,0.468184,0.638189,0.431650,-0.296075,-0.519405,-0.801597,0.105030,-0.308653,-0.945358,80.700900,0.401157,0.622979,0.601634,95.055600,0.142654,0.261820,0.623732,0.231373,0.447059,0.415686
1696,0.000000,0.662514,0.261020,0.734176,-0.203505,-0.805647,-0.556345,0.215264,0.716876,-0.663137,99.252090,0.323127,0.577474,0.030024,15.647140,0.482325,0.213591,0.647851,0.223529,0.031373,0.290196
1697,0.000000,0.951060,0.772905,0.615375,0.246793,-0.765180,-0.594637,0.431612,-0.205758,-0.878280,146.836700,0.241674,0.183793,0.179945,57.660920,0.203988,0.646612,0.246032,0.450980,0.584314,0.298039
1698,0.000000,0.768744,0.834206,0.284599,0.146629,-0.223475,-0.963618,0.265923,-0.781407,-0.564525,239.823900,0.671392,0.009103,0.696616,41.124290,0.709001,0.765403,0.106602,0.670588,0.580392,0.184314
