sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1254,0.000000,0.375759,0.570559,0.863413,-0.370880,-0.721059,-0.585254,0.290618,-0.580994,-0.760255,5.681855,0.215004,0.067957,0.918996,1.235963,0.000689,0.090783,0.875647,0.290196,0.443137,0.996079
1255,0.000000,0.166247,0.390662,0.224340,-0.648668,-0.434061,-0.625157,0.309944,0.366406,-0.877315,4.648259,0.205571,0.172918,0.295542,0.292464,0.559781,0.773597,0.299086,0.262745,0.427451,0.266667
1256,0.000000,0.768543,0.640467,0.436389,0.452874,-0.451486,-0.768808,-0.528423,-0.627806,-0.571514,3.952798,0.273008,0.644828,0.630433,1.070485,0.964101,0.861209,0.706796,0.850981,0.788235,0.627451
1257,0.000000,0.808098,0.849534,0.261204,-0.313622,0.689328,-0.653046,-0.196730,-0.731206,-0.653174,5.654297,0.971078,0.547762,0.110684,1.219896,0.715807,0.193502,0.582833,0.835294,0.639216,0.462745
1258,0.000000,0.821618,0.712231,0.779041,0.531420,0.072496,-0.844001,0.690957,0.486626,-0.534578,5.513288,0.120358,0.990997,0.943228,1.682751,0.322718,0.591351,0.928351,0.760784,0.984314,1.000000
1259,0.000000,0.498303,0.698798,0.917822,-0.517583,-0.440908,-0.733286,0.359580,-0.351577,-0.864347,3.989333,0.986789,0.206204,0.945721,0.013034,0.267823,0.559650,0.337873,0.635294,0.368628,0.839216
1260,0.000000,0.447290,0.367128,0.579700,-0.846392,-0.173803,-0.503402,-0.114221,0.819451,-0.561653,1.519249,0.748777,0.597504,0.241938,0.171885,0.117073,0.558656,0.408819,0.360784,0.368628,0.403922
1261,0.000000,0.031328,0.162815,0.295638,-0.401283,-0.269815,-0.875312,-0.684830,0.254487,-0.682820,4.214590,0.905967,0.148976,0.912706,0.935745,0.196614,0.581204,0.295336,0.215686,0.349020,0.533333
1262,0.000000,0.667752,0.424749,0.270279,-0.636403,-0.479194,-0.604454,0.386416,0.739376,-0.551366,4.018513,0.341588,0.966167,0.190485,1.914825,0.785438,0.703208,0.851992,0.854902,0.670588,0.564706
1263,0.000000,0.867331,0.395320,0.347954,-0.211654,-0.156380,-0.964753,-0.648511,0.120294,-0.751640,5.557535,0.676909,0.518291,0.424305,0.175317,0.787568,0.259587,0.915498,0.839216,0.486275,0.454902
1264,0.000000,0.483486,0.294706,0.519784,0.317662,0.658411,-0.682338,0.190625,0.522662,-0.830955,2.769281,0.064510,0.253658,0.228287,1.903493,0.822771,0.181732,0.562074,0.733333,0.419608,0.701961
1265,0.000000,0.045924,0.774252,0.285764,-0.693929,-0.272924,-0.666314,-0.523695,0.632443,-0.570754,4.980314,0.910382,0.577708,0.095819,1.938013,0.687215,0.206540,0.706159,0.325490,0.772549,0.560784
1266,0.000000,0.633686,0.011284,0.855437,-0.691702,-0.046836,-0.720663,0.503413,0.008595,-0.864003,1.577068,0.832109,0.143786,0.550281,1.161573,0.915026,0.054805,0.279623,0.788235,0.070588,0.701961
1267,0.000000,0.817144,0.869335,0.007787,0.755779,0.380237,-0.533121,0.295700,-0.759532,-0.579372,3.700406,0.393739,0.782323,0.028239,1.813059,0.041623,0.715286,0.154767,0.529412,0.968628,0.137255
1268,0.000000,0.444621,0.692275,0.103396,0.091129,-0.661249,-0.744611,0.301090,0.023490,-0.953307,2.098715,0.250861,0.425684,0.651245,0.849903,0.689155,0.312744,0.826450,0.572549,0.623529,0.329412
1269,0.000000,0.320815,0.988463,0.718169,-0.043418,-0.367981,-0.928819,0.147453,0.443212,-0.884206,5.855833,0.849670,0.642380,0.904666,1.570855,0.179552,0.492469,0.741940,0.564706,0.992157,0.956863
1270,0.000000,0.485794,0.349262,0.366968,0.184959,-0.628691,-0.755339,-0.672005,-0.108596,-0.732541,1.192466,0.507765,0.781025,0.730463,1.506649,0.040242,0.617623,0.440551,0.392157,0.576471,0.541177
1271,0.000000,0.357607,0.822934,0.760346,-0.319268,0.733981,-0.599449,-0.774122,0.308000,-0.553057,3.512563,0.410930,0.739289,0.477447,1.392829,0.641328,0.927417,0.776093,0.580392,0.980392,0.870588
1272,0.000000,0.347501,0.223516,0.857435,-0.348678,-0.733505,-0.583433,-0.079214,0.226359,-0.970818,1.814811,0.398593,0.377915,0.489599,0.085356,0.053762,0.353213,0.091488,0.254902,0.211765,0.466667
1273,0.000000,0.256725,0.669503,0.910341,-0.097213,0.387328,-0.916802,0.513759,-0.623612,-0.589202,5.059426,0.714838,0.741767,0.521277,1.797616,0.821845,0.794332,0.977587,0.556863,0.874510,1.000000
1274,0.000000,0.971281,0.985155,0.176166,-0.396663,-0.205756,-0.894608,-0.776506,-0.214266,-0.592561,3.044207,0.888510,0.242583,0.016783,1.619891,0.882802,0.969159,0.567952,1.000000,1.000000,0.407843
1275,0.000000,0.767547,0.196142,0.796863,0.170320,0.686777,-0.706632,-0.514370,0.411548,-0.752364,3.311037,0.387837,0.184342,0.740582,1.105095,0.961695,0.127029,0.692354,0.866667,0.286275,0.882353
1276,0.000000,0.571071,0.744582,0.782114,0.002349,0.370054,-0.929007,0.558060,-0.335229,-0.759072,3.290010,0.442242,0.059217,0.961201,1.537932,0.896723,0.672602,0.819425,0.792157,0.831373,0.968628
1277,0.000000,0.707751,0.244793,0.910420,0.302067,0.056215,-0.951628,-0.581789,0.121750,-0.804176,2.262473,0.539130,0.617359,0.599762,1.901505,0.805893,0.695035,0.045806,0.894118,0.525490,0.650980
1278,0.000000,0.436906,0.206354,0.071626,-0.450548,-0.644931,-0.617309,0.154737,-0.656259,-0.738499,3.854825,0.933998,0.958247,0.099435,1.106234,0.092052,0.651826,0.038696,0.627451,0.501961,0.082353
1279,0.000000,0.868730,0.539317,0.635022,0.261589,0.631065,-0.730294,-0.219059,-0.491535,-0.842856,6.097821,0.087585,0.169674,0.329416,0.213682,0.252060,0.709974,0.334456,0.466667,0.462745,0.458824
1280,0.000000,0.576938,0.120135,0.399743,0.399591,0.692941,-0.600133,-0.430297,-0.659469,-0.616398,3.255293,0.481110,0.750589,0.896507,1.759594,0.871494,0.487900,0.137374,0.796079,0.352941,0.435294
1281,0.000000,0.615415,0.337173,0.004277,-0.210358,-0.349203,-0.913130,0.582954,0.583792,-0.565112,6.233722,0.356352,0.346756,0.664268,0.763919,0.085879,0.917364,0.911070,0.450980,0.525490,0.070588
1282,0.000000,0.901514,0.476324,0.924076,0.278826,-0.800234,-0.530925,0.452240,0.446219,-0.772249,5.805586,0.797407,0.266442,0.173582,0.014672,0.533105,0.376104,0.117051,0.639216,0.274510,0.317647
1283,0.000000,0.439088,0.844770,0.733863,-0.356110,-0.413714,-0.837870,0.161948,-0.102212,-0.981492,3.550591,0.066761,0.085600,0.480598,0.210638,0.444737,0.533177,0.596335,0.372549,0.545098,0.627451
1284,0.000000,0.271527,0.691347,0.850193,-0.603985,-0.618872,-0.502195,0.508941,-0.133555,-0.850378,5.918582,0.182651,0.654815,0.559001,1.634130,0.289780,0.523305,0.933761,0.435294,0.800000,0.980392
1285,0.000000,0.088663,0.775859,0.054712,-0.776261,-0.088786,-0.624129,-0.777095,-0.293586,-0.556715,3.674920,0.862161,0.646851,0.070596,0.594206,0.188296,0.564352,0.677493,0.313726,0.792157,0.219608
1286,0.000000,0.479331,0.861526,0.726579,0.460205,0.500393,-0.733361,-0.692614,-0.248038,-0.677320,6.211894,0.937629,0.563123,0.746904,1.100884,0.220038,0.701716,0.625471,0.513726,0.839216,0.752941
1287,0.000000,0.042591,0.384184,0.755350,0.385938,-0.054566,-0.920910,-0.406801,0.509634,-0.758147,3.199462,0.119805,0.207068,0.784031,1.403592,0.491258,0.964769,0.115858,0.203922,0.639216,0.694118
1288,0.000000,0.386276,0.749785,0.863351,0.141543,-0.362026,-0.921359,0.391167,-0.344276,-0.853500,1.693963,0.893975,0.791267,0.867295,0.360418,0.211671,0.876160,0.117644,0.505882,0.745098,0.733333
1289,0.000000,0.940027,0.438131,0.719542,-0.410230,-0.743638,-0.527934,0.210975,0.734042,-0.645501,2.394355,0.225079,0.019197,0.675672,1.077481,0.374238,0.399100,0.976027,0.760784,0.529412,0.823530
1290,0.000000,0.932645,0.220300,0.034990,-0.522122,0.176363,-0.834437,-0.598909,0.566150,-0.566377,5.322457,0.980017,0.270864,0.550033,0.085981,0.583201,0.995241,0.832621,1.000000,0.301961,0.160784
1291,0.000000,0.353851,0.406684,0.094290,0.345593,-0.600183,-0.721350,0.171570,-0.455617,-0.873485,4.355482,0.926933,0.961445,0.838350,1.776079,0.272828,0.138907,0.757719,0.643137,0.674510,0.400000
1292,0.000000,0.120690,0.912647,0.544716,0.562800,-0.480685,-0.672457,0.136429,0.620276,-0.772428,5.989533,0.382959,0.148858,0.478876,1.248281,0.597756,0.541607,0.123191,0.349020,0.839216,0.521569
1293,0.000000,0.684385,0.064251,0.650000,-0.398859,-0.258792,-0.879738,0.605232,-0.211607,-0.767409,1.584371,0.187845,0.580901,0.687964,0.023093,0.351434,0.006953,0.259737,0.294118,0.082353,0.466667
1294,0.000000,0.259528,0.498249,0.056846,-0.000928,0.261995,-0.965069,0.104196,-0.460886,-0.881322,3.349221,0.954336,0.710402,0.421643,0.864908,0.235814,0.792400,0.820283,0.482353,0.682353,0.254902
1295,0.000000,0.968584,0.134033,0.253980,0.462264,-0.535223,-0.707000,0.286982,-0.214753,-0.933554,2.087029,0.529979,0.943544,0.714690,0.189112,0.217351,0.225897,0.172224,0.647059,0.325490,0.372549
1296,0.000000,0.746280,0.860377,0.552349,-0.050899,0.835827,-0.546629,0.474713,0.282037,-0.833729,2.931236,0.685648,0.283636,0.559697,1.342499,0.264755,0.355311,0.508406,0.741177,0.760784,0.686275
1297,0.000000,0.900999,0.370368,0.299590,0.468997,0.302070,-0.829937,0.541746,0.408183,-0.734778,4.131516,0.865003,0.814812,0.110821,1.272613,0.546996,0.244268,0.962970,1.000000,0.607843,0.552941
1298,0.000000,0.670209,0.919253,0.000183,-0.677097,-0.010384,-0.735821,0.683538,-0.283124,-0.672768,2.812558,0.434966,0.121405,0.438584,0.041835,0.496573,0.225126,0.819853,0.333333,0.313726,0.027451
1299,0.000000,0.980896,0.715004,0.868597,-0.216583,-0.160716,-0.962945,0.729233,-0.414245,-0.544629,3.835578,0.660012,0.353707,0.685843,0.606812,0.580444,0.192321,0.429593,0.831373,0.541177,0.756863
1300,0.000000,0.607661,0.803535,0.215906,-0.046007,0.635826,-0.770460,-0.460440,0.412931,-0.785801,3.028008,0.557256,0.520030,0.661568,1.634886,0.387855,0.148864,0.185189,0.721569,0.713726,0.411765
1301,0.000000,0.564032,0.829178,0.720891,-0.266632,0.575750,-0.772929,0.522212,0.184407,-0.832640,1.905815,0.069932,0.850804,0.657790,0.897922,0.865740,0.503585,0.078069,0.682353,0.807843,0.572549
1302,0.000000,0.466357,0.964203,0.514786,-0.272211,-0.135731,-0.952617,0.069060,-0.751951,-0.655592,3.704103,0.843828,0.161127,0.839091,1.445811,0.333335,0.567008,0.362154,0.662745,0.898039,0.694118
1303,0.000000,0.529894,0.280826,0.243856,0.622863,0.533679,-0.572039,0.198875,0.132772,-0.970989,4.627842,0.918584,0.577584,0.273188,0.684021,0.140502,0.812951,0.145669,0.698039,0.498039,0.309804
1304,0.000000,0.284337,0.549317,0.499585,-0.162965,0.696327,-0.698979,-0.764663,0.000295,-0.644431,3.345750,0.281868,0.920733,0.070340,0.374840,0.816991,0.481482,0.057968,0.403922,0.650980,0.282353
1305,0.000000,0.905377,0.528002,0.191407,0.845031,0.166692,-0.508072,-0.311428,-0.540465,-0.781608,4.551598,0.840713,0.065017,0.876530,0.574177,0.279831,0.562612,0.638494,0.635294,0.537255,0.356863
1306,0.000000,0.914212,0.478634,0.909464,0.167154,-0.814921,-0.554945,0.690898,0.236234,-0.683267,4.119558,0.234391,0.955582,0.886712,0.820154,0.208374,0.864197,0.777755,0.627451,0.674510,0.894118
1307,0.000000,0.601630,0.869258,0.478510,0.004466,0.323863,-0.946093,-0.189167,0.612622,-0.767405,2.071984,0.084882,0.623189,0.996528,1.181277,0.027002,0.392068,0.203735,0.345098,0.819608,0.643137
1308,0.000000,0.892937,0.052168,0.280098,-0.395531,-0.395703,-0.828839,-0.637282,-0.582549,-0.504489,5.874133,0.558965,0.482020,0.198941,1.528661,0.189694,0.254181,0.123464,0.850981,0.239216,0.368628
1309,0.000000,0.813896,0.502168,0.280624,-0.433809,0.530408,-0.728339,-0.527154,0.175024,-0.831550,3.930940,0.697678,0.196877,0.045449,0.544387,0.411270,0.589201,0.027225,0.803922,0.533333,0.149020
1310,0.000000,0.670346,0.349944,0.719023,-0.417123,0.393733,-0.819135,-0.176620,-0.603246,-0.777753,0.894906,0.267957,0.598933,0.324357,1.002634,0.217783,0.944695,0.888699,0.556863,0.568628,0.792157
1311,0.000000,0.717244,0.237046,0.081517,0.362559,0.688411,-0.628205,0.694598,0.214833,-0.686571,3.531439,0.041228,0.890240,0.949832,0.793036,0.978665,0.501987,0.902766,0.764706,0.490196,0.349020
1312,0.000000,0.699582,0.360721,0.331553,-0.111142,-0.818785,-0.563239,0.281990,0.217642,-0.934406,4.875187,0.520052,0.752739,0.506555,0.415844,0.919757,0.392960,0.227714,0.686275,0.478431,0.384314
1313,0.000000,0.230107,0.016336,0.102259,0.464548,0.311352,-0.829008,-0.687713,0.094751,-0.719773,1.144467,0.719586,0.410817,0.333620,1.720922,0.406806,0.098742,0.223789,0.439216,0.062745,0.262745
1314,0.000000,0.666000,0.575621,0.058654,-0.537863,0.005330,-0.843015,-0.271816,-0.720275,-0.638217,3.942101,0.955871,0.329957,0.305740,1.983765,0.975414,0.203616,0.084737,0.972549,0.619608,0.145098
1315,0.000000,0.003664,0.665990,0.669572,-0.646174,-0.289396,-0.706193,-0.561852,-0.031680,-0.826631,2.091989,0.160410,0.410852,0.062613,0.157252,0.532732,0.411578,0.508407,0.058824,0.513726,0.443137
1316,0.000000,0.587531,0.282685,0.747049,0.353297,0.491659,-0.795897,0.531665,0.572417,-0.624237,1.027849,0.812807,0.388966,0.114800,1.119040,0.800975,0.438032,0.343969,0.749020,0.447059,0.662745
1317,0.000000,0.696537,0.554061,0.663967,0.453405,-0.186259,-0.871626,-0.424451,-0.711511,-0.559994,1.959167,0.062529,0.204696,0.543355,0.842983,0.834301,0.893122,0.161636,0.737255,0.670588,0.537255
1318,0.000000,0.243277,0.095803,0.223932,0.500254,-0.303475,-0.810956,-0.054398,0.640896,-0.765698,2.911190,0.997582,0.123321,0.971376,0.492108,0.384656,0.045217,0.467216,0.419608,0.062745,0.403922
1319,0.000000,0.986314,0.266401,0.051853,-0.299900,-0.651676,-0.696691,-0.710380,0.095566,-0.697300,1.283450,0.680913,0.905474,0.225304,1.765037,0.877615,0.657929,0.236311,0.996079,0.541177,0.196078
1320,0.000000,0.051520,0.833134,0.674775,0.797316,-0.303717,-0.521578,-0.517290,-0.126048,-0.846477,5.710454,0.219660,0.919036,0.994338,0.703539,0.735446,0.023812,0.922696,0.258824,0.529412,0.733333
1321,0.000000,0.337353,0.056549,0.089770,0.237116,0.407294,-0.881979,0.719853,0.329635,-0.610862,3.365417,0.500568,0.337621,0.648273,0.818335,0.218121,0.510565,0.586650,0.447059,0.203922,0.301961
1322,0.000000,0.219294,0.950590,0.435679,-0.383135,0.157634,-0.910142,0.518544,0.587250,-0.621490,0.791888,0.103341,0.244248,0.957915,1.136973,0.699573,0.860610,0.844031,0.435294,0.925490,0.639216
1323,0.000000,0.369424,0.737189,0.700699,-0.412626,0.294692,-0.861914,-0.069264,0.229224,-0.970906,3.063807,0.421041,0.757238,0.781656,1.430189,0.213273,0.969713,0.516059,0.486275,0.945098,0.839216
1324,0.000000,0.143471,0.629979,0.500491,0.296423,0.432115,-0.851710,-0.385815,0.569359,-0.725932,5.454418,0.532168,0.668246,0.519463,0.434236,0.693254,0.616593,0.718775,0.345098,0.725490,0.611765
1325,0.000000,0.883386,0.608116,0.103516,0.369039,-0.472938,-0.800087,0.247946,0.001606,-0.968773,1.111198,0.894406,0.023735,0.508506,0.811413,0.158609,0.995609,0.984726,0.717647,0.709804,0.321569
1326,0.000000,0.637347,0.854143,0.281385,-0.329735,-0.334511,-0.882823,0.371772,0.602535,-0.706213,0.500285,0.152784,0.740271,0.944660,1.331286,0.027707,0.733379,0.421517,0.356863,0.882353,0.454902
1327,0.000000,0.876898,0.490489,0.522130,0.405037,0.298083,-0.864345,0.593840,-0.615506,-0.518177,2.203296,0.744703,0.342314,0.320888,1.964916,0.411725,0.167396,0.903693,0.890196,0.533333,0.784314
1328,0.000000,0.867437,0.441506,0.726687,0.850102,0.160936,-0.501424,0.181749,-0.084368,-0.979719,1.543227,0.926581,0.640367,0.334072,1.130561,0.726103,0.078451,0.795268,0.901961,0.443137,0.792157
1329,0.000000,0.562497,0.795182,0.542437,-0.039277,-0.660884,-0.749459,0.132677,-0.186614,-0.973433,0.106359,0.588646,0.840577,0.258374,0.757023,0.730403,0.097677,0.501826,0.631373,0.501961,0.568628
1330,0.000000,0.660338,0.712725,0.262918,-0.575152,0.254708,-0.777382,-0.469326,0.464268,-0.751124,0.390158,0.372451,0.669173,0.019909,0.841338,0.277266,0.800214,0.786488,0.568628,0.749020,0.450980
1331,0.000000,0.620856,0.556791,0.131731,-0.642945,-0.288935,-0.709322,-0.186842,0.723997,-0.664017,5.645140,0.672640,0.305984,0.650338,1.733195,0.528368,0.582252,0.344084,0.784314,0.725490,0.356863
1332,0.000000,0.366722,0.437742,0.528708,0.738100,-0.050861,-0.672771,0.484740,0.121909,-0.866121,2.053781,0.090364,0.285783,0.540178,1.977026,0.930143,0.191619,0.095604,0.670588,0.521569,0.545098
1333,0.000000,0.907083,0.341051,0.040319,0.088552,0.420596,-0.902916,-0.383504,-0.293138,-0.875782,3.981131,0.824625,0.052603,0.466187,1.150775,0.623029,0.999599,0.120834,0.952941,0.580392,0.133333
1334,0.000000,0.796625,0.927551,0.019249,0.072449,-0.192741,-0.978572,0.155889,-0.276410,-0.948312,1.453463,0.496342,0.708913,0.506343,0.713962,0.689752,0.393696,0.286820,0.756863,0.788235,0.090196
1335,0.000000,0.189123,0.637998,0.655554,-0.353129,0.621297,-0.699493,0.490056,-0.675414,-0.551054,0.350994,0.129852,0.289397,0.069767,0.503363,0.959221,0.334434,0.727391,0.364706,0.509804,0.611765
1336,0.000000,0.414800,0.170194,0.088575,0.052567,-0.181384,-0.982006,0.336453,-0.555485,-0.760418,0.633017,0.760611,0.433161,0.543288,1.694698,0.386781,0.833249,0.084152,0.580392,0.447059,0.172549
1337,0.000000,0.844620,0.679391,0.623765,0.655703,-0.329341,-0.679403,-0.257065,0.299925,-0.918674,2.299122,0.637912,0.398699,0.507791,0.407654,0.412496,0.807895,0.050983,0.654902,0.627451,0.415686
1338,0.000000,0.285690,0.475055,0.959797,-0.362591,-0.298097,-0.882987,-0.046946,0.566295,-0.822865,0.421870,0.508902,0.138068,0.460402,1.186333,0.929881,0.117634,0.232284,0.533333,0.419608,0.705882
1339,0.000000,0.548572,0.341662,0.241651,-0.439163,-0.580060,-0.686051,0.111418,-0.361544,-0.925674,2.784094,0.187580,0.225294,0.535943,0.725063,0.091014,0.231307,0.612293,0.407843,0.388235,0.435294
1340,0.000000,0.831558,0.566617,0.435212,-0.808303,-0.008733,-0.588703,-0.615822,0.067588,-0.784981,0.604606,0.628678,0.085995,0.151620,1.497150,0.402063,0.453309,0.159780,0.800000,0.666667,0.458824
1341,0.000000,0.128052,0.151838,0.325793,0.751943,0.371308,-0.544713,-0.647667,0.448250,-0.616117,1.530465,0.525468,0.503405,0.608979,0.374954,0.935442,0.274374,0.639368,0.286275,0.203922,0.392157
1342,0.000000,0.986857,0.281783,0.007822,0.230690,-0.774673,-0.588781,-0.397802,0.498548,-0.770197,4.587466,0.634561,0.459803,0.388572,1.797190,0.858809,0.220128,0.865200,1.000000,0.415686,0.258824
1343,0.000000,0.039393,0.182480,0.626980,0.570783,-0.578107,-0.583094,-0.301214,0.416124,-0.857969,0.186007,0.872734,0.880279,0.444702,0.071885,0.572475,0.940564,0.351461,0.054902,0.196078,0.325490
1344,0.000000,0.559426,0.678739,0.617069,0.345645,0.258381,-0.902092,-0.667110,-0.355083,-0.654890,0.679218,0.147860,0.857440,0.458448,1.696115,0.896157,0.036361,0.383216,0.780392,0.466667,0.678431
1345,0.000000,0.794094,0.853224,0.572347,0.178559,-0.809663,-0.559072,-0.247328,-0.103168,-0.963424,2.267838,0.855764,0.585895,0.910649,0.035004,0.178503,0.093643,0.758390,0.654902,0.556863,0.576471
1346,0.000000,0.189677,0.111427,0.115824,-0.772363,-0.176379,-0.610201,0.405072,0.544311,-0.734603,3.453030,0.265241,0.649932,0.132136,1.433758,0.095941,0.556946,0.533105,0.266667,0.341177,0.337255
1347,0.000000,0.390424,0.501254,0.615553,-0.613918,-0.339602,-0.712584,-0.853301,0.045121,-0.519463,0.671759,0.789260,0.269470,0.034779,0.892513,0.716145,0.412492,0.188225,0.564706,0.545098,0.501961
1348,0.000000,0.735365,0.689377,0.872487,0.829710,-0.078310,-0.552674,-0.411472,0.183513,-0.892756,3.999675,0.055283,0.441077,0.002976,1.113963,0.961871,0.322372,0.027920,0.831373,0.639216,0.400000
1349,0.000000,0.256865,0.089297,0.515242,-0.302873,0.182068,-0.935478,-0.681240,-0.487131,-0.546457,3.188553,0.087503,0.298229,0.849461,1.498044,0.061643,0.788161,0.510899,0.282353,0.333333,0.713726
1350,0.000000,0.761061,0.366660,0.594988,0.304175,0.725965,-0.616808,-0.511576,0.553217,-0.657450,1.751665,0.290261,0.269481,0.576578,0.799580,0.666944,0.652198,0.104925,0.729412,0.505882,0.501961
1351,0.000000,0.217779,0.790160,0.463031,-0.016887,-0.393078,-0.919350,0.245397,-0.575310,-0.780256,5.952863,0.591856,0.045278,0.231424,0.529496,0.665601,0.016728,0.063447,0.447059,0.321569,0.384314
1352,0.000000,0.158378,0.910447,0.984343,-0.639292,-0.229321,-0.733974,-0.329363,0.179866,-0.926913,0.746475,0.628609,0.805240,0.832986,1.097820,0.294058,0.895258,0.455626,0.325490,0.929412,0.854902
1353,0.000000,0.046490,0.106331,0.414147,-0.803492,-0.121215,-0.582845,0.017236,0.837578,-0.546046,1.217277,0.599256,0.977342,0.736057,1.433960,0.737284,0.483770,0.888689,0.290196,0.333333,0.658824
1354,0.000000,0.941269,0.790178,0.130540,0.546997,0.349700,-0.760595,0.767531,0.320105,-0.555364,5.564958,0.849820,0.780500,0.550556,1.846349,0.513009,0.221272,0.766229,1.000000,0.909804,0.431373
1355,0.000000,0.706014,0.773270,0.506007,0.174211,-0.236107,-0.955983,-0.430263,-0.061319,-0.900619,5.981686,0.906036,0.851448,0.121699,1.931682,0.946100,0.091448,0.376641,1.000000,0.882353,0.635294
1356,0.000000,0.186307,0.982920,0.467135,0.613508,0.012810,-0.789585,0.538592,0.474416,-0.696310,3.771744,0.092998,0.956131,0.183561,1.030550,0.622887,0.264437,0.231846,0.392157,0.996079,0.486275
1357,0.000000,0.511225,0.477064,0.320043,-0.108856,-0.469586,-0.876150,-0.187008,0.369366,-0.910273,0.575990,0.387133,0.912315,0.129595,1.982021,0.590310,0.114227,0.851006,0.709804,0.509804,0.611765
1358,0.000000,0.080640,0.473646,0.671285,-0.582658,0.436914,-0.685285,0.742778,0.339690,-0.576968,2.771702,0.186759,0.315843,0.724823,0.719508,0.170198,0.097610,0.380088,0.141177,0.364706,0.607843
1359,0.000000,0.331383,0.760782,0.718800,-0.140909,-0.592896,-0.792855,0.211876,0.591381,-0.778060,4.492531,0.710740,0.673494,0.713327,1.312610,0.589340,0.334127,0.538166,0.549020,0.741177,0.784314
1360,0.000000,0.258252,0.775359,0.663165,0.282723,0.165974,-0.944733,0.784524,-0.236377,-0.573279,2.520013,0.610981,0.274897,0.896816,0.910167,0.069653,0.516601,0.922525,0.356863,0.721569,0.819608
1361,0.000000,0.853012,0.962597,0.739259,-0.109771,-0.509846,-0.853234,-0.564476,0.198925,-0.801122,5.522851,0.945887,0.454152,0.206862,1.560801,0.796822,0.542010,0.652856,1.000000,0.949020,0.831373
1362,0.000000,0.589442,0.308269,0.498030,0.010970,0.317483,-0.948201,0.721957,-0.279180,-0.633117,2.079902,0.179625,0.995948,0.937266,0.661096,0.552767,0.520844,0.479394,0.588235,0.494118,0.607843
1363,0.000000,0.850591,0.610673,0.930579,0.495575,0.077792,-0.865075,-0.199939,-0.444050,-0.873410,0.807982,0.214615,0.034101,0.766728,1.836296,0.242957,0.459456,0.825470,0.741177,0.721569,1.000000
1364,0.000000,0.617249,0.073063,0.076980,0.377724,-0.339003,-0.861627,0.380764,-0.002760,-0.924668,3.102271,0.351550,0.212296,0.318664,1.342561,0.028379,0.229263,0.790171,0.474510,0.200000,0.309804
1365,0.000000,0.778503,0.698875,0.645118,0.604177,-0.586132,-0.539832,-0.528192,-0.282557,-0.800734,5.946110,0.843750,0.484916,0.356537,0.341589,0.725767,0.402233,0.862720,0.756863,0.580392,0.607843
1366,0.000000,0.981763,0.429730,0.128658,-0.236368,-0.562922,-0.791991,-0.003741,-0.863749,-0.503908,4.942113,0.691124,0.643009,0.229130,0.269888,0.799945,0.423470,0.348526,0.905882,0.568628,0.207843
1367,0.000000,0.726278,0.173175,0.065680,-0.207307,0.784483,-0.584474,0.364914,-0.446034,-0.817246,3.473554,0.710698,0.202885,0.687390,0.285517,0.472422,0.530326,0.710579,0.533333,0.262745,0.172549
1368,0.000000,0.514625,0.693514,0.892448,-0.701458,0.467268,-0.538162,-0.428937,-0.010188,-0.903277,6.114382,0.668045,0.087905,0.489797,1.862440,0.073147,0.431013,0.023259,0.647059,0.760784,0.713726
1369,0.000000,0.007031,0.609115,0.638985,0.297052,0.391358,-0.870976,0.483695,0.203056,-0.851356,6.181626,0.264489,0.313523,0.483365,0.171328,0.240821,0.628660,0.228085,0.039216,0.549020,0.627451
1370,0.000000,0.785296,0.236210,0.668554,0.383860,-0.638116,-0.667428,0.272381,0.518777,-0.810357,0.985939,0.813269,0.989444,0.915172,0.935556,0.174280,0.683193,0.676131,0.607843,0.447059,0.725490
1371,0.000000,0.332078,0.712860,0.190899,0.416830,-0.656585,-0.628609,-0.469519,-0.352198,-0.809635,6.065636,0.246969,0.970458,0.861370,0.953981,0.823930,0.646040,0.700771,0.537255,0.894118,0.470588
1372,0.000000,0.988085,0.675066,0.245407,-0.768895,-0.154955,-0.620314,-0.758128,0.101767,-0.644116,2.181061,0.529482,0.677573,0.925111,1.390181,0.308068,0.906777,0.186574,0.850981,0.866667,0.462745
1373,0.000000,0.852379,0.481860,0.591779,0.255994,-0.100422,-0.961448,-0.202800,0.656572,-0.726488,0.496321,0.728464,0.937410,0.428821,1.830203,0.708767,0.634268,0.860955,0.941177,0.698039,0.807843
1374,0.000000,0.551708,0.206086,0.959143,0.421807,0.343247,-0.839202,0.563969,-0.366132,-0.740193,3.152941,0.757360,0.786030,0.561774,0.931103,0.816997,0.272604,0.792414,0.733333,0.407843,0.917647
1375,0.000000,0.331080,0.128202,0.755442,-0.030777,-0.751740,-0.658741,-0.611849,-0.013418,-0.790861,2.044285,0.543884,0.229610,0.976853,0.697991,0.032668,0.872457,0.006027,0.333333,0.329412,0.650980
1376,0.000000,0.642969,0.593667,0.972493,0.050724,-0.625811,-0.778324,0.168649,0.274982,-0.946542,3.206978,0.088501,0.440263,0.859097,0.581923,0.636153,0.100459,0.497601,0.615686,0.482353,0.870588
1377,0.000000,0.523475,0.321442,0.862957,0.255464,-0.801929,-0.540045,-0.616634,-0.576077,-0.536561,2.307876,0.358485,0.282433,0.629834,1.484446,0.800540,0.390423,0.182111,0.733333,0.494118,0.737255
