sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1280,0.000000,0.862878,0.394389,0.442206,-0.480919,0.706345,-0.519417,0.101279,-0.017026,-0.994712,5.285951,0.946823,0.853592,0.618403,1.662274,0.362948,0.996760,0.175659,0.862745,0.392157,0.439216
1281,0.000000,0.148955,0.905066,0.110928,0.091935,0.198782,-0.975722,0.105005,-0.262757,-0.959131,5.085623,0.174177,0.291588,0.625266,1.904311,0.336833,0.020772,0.189790,0.149020,0.905882,0.113726
1282,0.000000,0.130925,0.262504,0.721959,-0.671250,-0.037976,-0.740257,-0.714351,-0.002097,-0.699785,2.220938,0.687280,0.232205,0.450348,1.185853,0.051502,0.930362,0.314519,0.133333,0.262745,0.721569
1283,0.000000,0.476356,0.330624,0.826436,0.815984,-0.226631,-0.531798,-0.110942,-0.319858,-0.940948,1.432922,0.375146,0.943378,0.641737,1.771214,0.136617,0.721312,0.840189,0.478431,0.329412,0.819608
1284,0.000000,0.998640,0.545908,0.819645,0.386228,0.185083,-0.903644,-0.492431,-0.616829,-0.614031,5.577959,0.875861,0.448114,0.682316,0.321488,0.235937,0.254673,0.956275,1.000000,0.545098,0.811765
1285,0.000000,0.397781,0.644012,0.631884,0.603489,-0.306645,-0.736050,0.677108,-0.501761,-0.538294,0.157712,0.165732,0.606287,0.518316,0.996933,0.073533,0.068995,0.005717,0.396079,0.647059,0.627451
1286,0.000000,0.809803,0.780539,0.890034,0.256290,0.668294,-0.698354,-0.255377,0.606855,-0.752669,4.597967,0.195591,0.581806,0.407310,1.044219,0.335777,0.666485,0.470144,0.803922,0.776471,0.886275
1287,0.000000,0.368523,0.728327,0.278067,-0.022137,0.481745,-0.876032,0.507047,0.406679,-0.759944,1.487976,0.887641,0.241241,0.605866,1.507065,0.241593,0.147531,0.280605,0.368628,0.729412,0.274510
1288,0.000000,0.353886,0.079565,0.073713,0.087247,0.451493,-0.887999,-0.569620,-0.571063,-0.591118,4.756924,0.581336,0.203164,0.031847,0.501631,0.766174,0.886882,0.177559,0.352941,0.078431,0.074510
1289,0.000000,0.738772,0.047530,0.912726,0.078551,-0.317014,-0.945163,0.071214,-0.544024,-0.836042,3.430815,0.594079,0.379808,0.096344,1.882379,0.823401,0.957602,0.503432,0.737255,0.050980,0.905882
1290,0.000000,0.516225,0.856088,0.373260,-0.141217,0.685053,-0.714675,0.056843,-0.172266,-0.983409,4.687299,0.282381,0.322083,0.646267,0.846202,0.866258,0.580668,0.873162,0.513726,0.854902,0.368628
1291,0.000000,0.950346,0.075758,0.920824,0.592334,0.293478,-0.750341,-0.196141,-0.125095,-0.972564,3.663094,0.595236,0.169195,0.591879,0.409865,0.707197,0.638643,0.446491,0.952941,0.078431,0.921569
1292,0.000000,0.235626,0.749143,0.981053,0.586072,0.539733,-0.604325,-0.035609,-0.579245,-0.814375,3.752583,0.711019,0.557430,0.746331,0.437854,0.028949,0.729971,0.939276,0.235294,0.749020,0.980392
1293,0.000000,0.021732,0.455530,0.793603,-0.130221,0.760734,-0.635866,0.850009,0.134083,-0.509418,5.367708,0.944194,0.345920,0.953149,1.419427,0.052202,0.901747,0.666045,0.023529,0.450980,0.780392
1294,0.000000,0.317439,0.900303,0.813320,-0.576514,-0.500468,-0.645882,-0.050466,0.463902,-0.884448,2.665771,0.300751,0.224165,0.273668,0.524918,0.451629,0.215972,0.546095,0.313726,0.894118,0.811765
1295,0.000000,0.830968,0.604677,0.093900,0.559461,0.392512,-0.730026,0.670031,0.309717,-0.674636,0.354351,0.206378,0.223328,0.821489,1.801034,0.867262,0.728501,0.821238,0.827451,0.600000,0.094118
1296,0.000000,0.288373,0.533253,0.849023,0.425424,-0.115185,-0.897634,-0.248176,-0.545245,-0.800697,1.944036,0.275740,0.880297,0.616264,0.071270,0.919345,0.398372,0.821016,0.286275,0.529412,0.843137
1297,0.000000,0.694966,0.448005,0.747247,0.313679,0.541360,-0.780086,0.543966,0.428548,-0.721421,0.621512,0.358113,0.154217,0.532800,1.286580,0.633241,0.958991,0.874880,0.694118,0.447059,0.745098
1298,0.000000,0.887782,0.316291,0.011620,0.522826,0.469839,-0.711269,0.646767,0.032959,-0.761975,2.005762,0.438167,0.504980,0.039723,1.074333,0.163975,0.784126,0.608379,0.886275,0.313726,0.019608
1299,0.000000,0.238480,0.606695,0.834397,-0.395502,0.063614,-0.916260,-0.501023,0.651294,-0.569906,5.560603,0.807135,0.567647,0.891862,1.669730,0.129523,0.040999,0.810229,0.239216,0.603922,0.831373
1300,0.000000,0.376656,0.703099,0.349810,0.492494,-0.544496,-0.678951,-0.375121,-0.236061,-0.896415,5.070194,0.279697,0.965676,0.744935,1.806110,0.280965,0.105227,0.066395,0.376471,0.701961,0.349020
1301,0.000000,0.821044,0.300398,0.017057,0.465242,-0.078267,-0.881717,-0.316020,-0.310659,-0.896450,3.952317,0.683707,0.809708,0.580833,1.778326,0.043489,0.450624,0.681392,0.815686,0.301961,0.019608
1302,0.000000,0.554282,0.245545,0.856157,-0.233806,0.088792,-0.968220,-0.210423,0.178553,-0.961167,4.853659,0.938718,0.341046,0.599462,1.015355,0.877030,0.395171,0.113276,0.549020,0.243137,0.843137
1303,0.000000,0.643782,0.232593,0.528570,-0.384199,0.355407,-0.852101,-0.379423,0.394208,-0.837042,1.013006,0.330301,0.719152,0.468697,0.327107,0.596241,0.834542,0.493488,0.643137,0.227451,0.521569
1304,0.000000,0.937275,0.377435,0.904416,0.390215,0.402458,-0.828106,0.345712,0.001058,-0.938340,4.470409,0.978353,0.733034,0.163848,1.374446,0.239512,0.416237,0.281641,0.933333,0.376471,0.898039
1305,0.000000,0.346191,0.984046,0.832093,0.052849,-0.834638,-0.548258,0.093717,0.425681,-0.900007,1.269962,0.942529,0.453346,0.190114,1.870548,0.838886,0.377059,0.360027,0.349020,0.988235,0.831373
1306,0.000000,0.828637,0.014183,0.677328,-0.061496,-0.570851,-0.818748,-0.140105,0.843264,-0.518918,0.697290,0.033314,0.787315,0.058397,1.998867,0.600338,0.507601,0.861381,0.823530,0.015686,0.674510
1307,0.000000,0.641127,0.451986,0.517999,0.625738,0.349391,-0.697408,-0.133828,0.690584,-0.710763,3.181880,0.763002,0.004195,0.291065,1.618436,0.233061,0.682455,0.860083,0.643137,0.454902,0.517647
1308,0.000000,0.618641,0.627963,0.013064,0.080859,-0.421964,-0.903000,-0.659827,0.294808,-0.691171,0.470941,0.466259,0.362267,0.684764,0.775254,0.969206,0.969227,0.983995,0.619608,0.631373,0.023529
1309,0.000000,0.801929,0.859243,0.353852,0.683826,0.312121,-0.659517,-0.193484,0.202664,-0.959943,5.012331,0.520000,0.239997,0.270180,1.056669,0.003082,0.501989,0.777404,0.796079,0.850981,0.349020
1310,0.000000,0.514871,0.603898,0.025594,-0.261807,0.739925,-0.619651,0.186254,0.658083,-0.729546,5.905274,0.890475,0.537980,0.545045,0.272416,0.448525,0.527922,0.982557,0.509804,0.600000,0.023529
1311,0.000000,0.180989,0.515413,0.639553,0.188494,-0.383111,-0.904266,0.775988,-0.068343,-0.627034,0.883279,0.222866,0.303986,0.630864,0.583850,0.795893,0.581977,0.421044,0.180392,0.513726,0.631373
1312,0.000000,0.396804,0.735195,0.604454,0.838550,-0.116776,-0.532163,-0.485037,-0.286039,-0.826390,1.573739,0.102122,0.374939,0.509686,1.864503,0.212583,0.633235,0.373537,0.392157,0.733333,0.600000
1313,0.000000,0.205837,0.905876,0.499575,-0.115598,0.306735,-0.944749,-0.496941,0.274215,-0.823320,5.913193,0.238063,0.445676,0.257109,1.211719,0.444810,0.760222,0.361415,0.207843,0.905882,0.498039
1314,0.000000,0.698592,0.403767,0.435985,0.504605,0.398370,-0.765948,-0.129923,-0.446396,-0.885354,6.065593,0.606024,0.659415,0.370714,1.254443,0.975155,0.003622,0.876926,0.698039,0.403922,0.431373
1315,0.000000,0.176108,0.144104,0.845454,0.655779,-0.552144,-0.514870,0.557219,0.097042,-0.824676,1.660157,0.217471,0.641851,0.358312,0.638099,0.871269,0.940277,0.231172,0.176471,0.145098,0.839216
1316,0.000000,0.260065,0.903257,0.681346,-0.101369,-0.712003,-0.694821,0.780602,0.116266,-0.614120,0.177797,0.620326,0.057892,0.526858,1.358638,0.690950,0.284241,0.098814,0.258824,0.901961,0.682353
1317,0.000000,0.438745,0.411134,0.482383,-0.246383,0.469254,-0.847995,0.070263,-0.427692,-0.901190,2.625707,0.314369,0.762105,0.976094,0.605319,0.828698,0.875135,0.904693,0.435294,0.411765,0.478431
1318,0.000000,0.321093,0.176085,0.650406,0.650719,-0.417402,-0.634303,-0.746967,0.429660,-0.507379,1.981891,0.245262,0.765448,0.788798,0.455502,0.760871,0.542083,0.157451,0.317647,0.172549,0.643137
1319,0.000000,0.756760,0.770109,0.713910,-0.646374,-0.045149,-0.761684,0.103400,0.326094,-0.939665,5.465223,0.049901,0.447919,0.333512,1.169979,0.018937,0.280295,0.531783,0.752941,0.764706,0.705882
1320,0.000000,0.345043,0.180925,0.651437,0.209965,-0.356720,-0.910311,-0.392518,0.036260,-0.919029,1.230250,0.843061,0.474382,0.580073,0.813789,0.579812,0.527758,0.633023,0.345098,0.180392,0.647059
1321,0.000000,0.425838,0.451992,0.951573,0.704794,-0.365844,-0.607803,-0.251006,-0.689196,-0.679709,0.955203,0.396482,0.478763,0.621551,1.623085,0.063641,0.888228,0.093352,0.423529,0.450980,0.949020
1322,0.000000,0.558909,0.767528,0.233453,-0.492238,-0.344192,-0.799521,0.536841,0.134699,-0.832862,3.126271,0.732024,0.112851,0.611144,0.464527,0.125699,0.684028,0.382866,0.552941,0.764706,0.231373
1323,0.000000,0.532272,0.527464,0.697505,-0.108595,0.816248,-0.567404,0.670771,-0.473330,-0.570987,4.956640,0.413603,0.304005,0.130716,1.444075,0.623000,0.793969,0.563794,0.533333,0.529412,0.694118
1324,0.000000,0.091079,0.620098,0.023473,-0.138132,0.651068,-0.746344,0.535331,-0.198679,-0.820943,5.413246,0.261634,0.962299,0.008301,1.436480,0.352286,0.360816,0.579639,0.094118,0.619608,0.031373
1325,0.000000,0.393200,0.775608,0.477303,0.145859,0.849718,-0.506660,-0.363459,0.331261,-0.870726,4.844077,0.576130,0.252135,0.854664,0.050449,0.716979,0.222672,0.414430,0.388235,0.772549,0.470588
1326,0.000000,0.395931,0.184288,0.938015,-0.593253,-0.465583,-0.656722,0.799830,-0.295029,-0.522713,1.140817,0.818659,0.123648,0.788788,1.573232,0.858149,0.414426,0.098844,0.392157,0.184314,0.933333
1327,0.000000,0.777974,0.635217,0.794145,0.676698,0.462168,-0.573132,-0.001492,0.330972,-0.943639,2.582668,0.894403,0.906212,0.429984,0.549687,0.679473,0.458428,0.587486,0.772549,0.631373,0.792157
1328,0.000000,0.045088,0.565104,0.798894,0.766409,-0.124526,-0.630167,-0.121583,0.819295,-0.560333,0.362114,0.618227,0.575744,0.789975,0.064337,0.994978,0.425263,0.185702,0.047059,0.560784,0.792157
1329,0.000000,0.810128,0.943621,0.576689,-0.727426,0.437518,-0.528611,0.788203,0.282521,-0.546734,4.821908,0.303841,0.437345,0.975757,0.305171,0.437413,0.278890,0.597001,0.807843,0.945098,0.576471
1330,0.000000,0.845988,0.471929,0.364828,0.338438,0.180093,-0.923594,-0.238813,-0.539193,-0.807613,2.318753,0.213237,0.832694,0.334914,1.602978,0.165929,0.672900,0.823360,0.843137,0.470588,0.364706
1331,0.000000,0.088147,0.668419,0.886942,-0.613239,0.246624,-0.750409,0.216222,-0.351263,-0.910968,3.746080,0.122638,0.210867,0.071233,1.869381,0.900460,0.026741,0.818564,0.090196,0.666667,0.882353
1332,0.000000,0.549018,0.940823,0.150680,-0.085281,-0.723013,-0.685550,-0.070413,-0.138433,-0.987866,4.040363,0.306608,0.858414,0.367862,0.793805,0.336353,0.253284,0.367034,0.549020,0.937255,0.149020
1333,0.000000,0.297327,0.591436,0.408231,0.030446,0.840489,-0.540973,0.321054,0.251674,-0.913009,0.405327,0.724023,0.038324,0.546116,0.017253,0.287971,0.240096,0.797923,0.294118,0.592157,0.403922
1334,0.000000,0.219954,0.717085,0.603531,0.248589,0.242819,-0.937679,0.012008,-0.590500,-0.806948,5.111935,0.408906,0.892613,0.798710,1.643296,0.318872,0.770485,0.055472,0.219608,0.713726,0.600000
1335,0.000000,0.529676,0.513266,0.045175,-0.176110,0.820781,-0.543418,-0.509659,0.268304,-0.817472,3.043656,0.086003,0.920857,0.003506,0.648440,0.776089,0.433607,0.252048,0.525490,0.509804,0.043137
1336,0.000000,0.463608,0.471555,0.305114,-0.081851,-0.648772,-0.756568,0.796886,-0.081131,-0.598658,5.857727,0.450751,0.773467,0.306720,0.287862,0.926234,0.007989,0.899254,0.462745,0.470588,0.301961
1337,0.000000,0.250916,0.893103,0.835828,0.520585,0.561721,-0.643009,0.421861,0.688560,-0.589846,1.148936,0.522409,0.331567,0.386974,0.707427,0.350797,0.644198,0.813224,0.250980,0.890196,0.831373
1338,0.000000,0.124797,0.170438,0.756505,-0.475778,-0.697044,-0.536437,-0.723189,0.417658,-0.550054,4.788341,0.205263,0.694490,0.674555,0.896246,0.883552,0.256219,0.787975,0.125490,0.172549,0.752941
1339,0.000000,0.193508,0.419937,0.489216,-0.290615,-0.045926,-0.955737,0.563960,-0.469593,-0.679287,1.012303,0.114438,0.250244,0.545072,0.987570,0.741410,0.348335,0.272441,0.196078,0.419608,0.490196
1340,0.000000,0.752210,0.262455,0.638340,-0.573875,-0.480437,-0.663210,0.177689,0.290975,-0.940085,4.152965,0.211378,0.637920,0.584271,0.679406,0.889180,0.899431,0.042215,0.752941,0.266667,0.635294
1341,0.000000,0.526153,0.159883,0.239036,0.260361,0.550665,-0.793083,-0.829779,-0.143879,-0.539228,4.799182,0.862655,0.198442,0.147205,0.794937,0.624098,0.392759,0.914996,0.521569,0.156863,0.235294
1342,0.000000,0.237418,0.841852,0.417062,0.625984,0.369018,-0.687001,0.115907,-0.769908,-0.627541,2.006963,0.421597,0.980524,0.300862,1.635815,0.491536,0.701417,0.068952,0.235294,0.843137,0.415686
1343,0.000000,0.435281,0.021012,0.351460,0.792146,-0.340061,-0.506817,0.612143,-0.512652,-0.602054,4.625431,0.895794,0.626069,0.542055,1.718193,0.993480,0.698540,0.737984,0.431373,0.023529,0.349020
1344,0.000000,0.303810,0.441942,0.733249,0.453153,-0.477573,-0.752712,-0.740763,0.194637,-0.642952,5.578063,0.797472,0.594512,0.568168,1.542325,0.407789,0.268191,0.462952,0.301961,0.435294,0.729412
1345,0.000000,0.913792,0.493173,0.548963,-0.789824,0.076315,-0.608568,0.060662,0.307877,-0.949490,0.292724,0.880998,0.833912,0.170917,1.771094,0.780145,0.845968,0.257312,0.913726,0.494118,0.545098
1346,0.000000,0.900892,0.955043,0.860318,0.120524,0.409116,-0.904488,-0.483464,0.186397,-0.855289,2.819064,0.942316,0.070917,0.722532,0.422458,0.730194,0.205394,0.302795,0.901961,0.956863,0.854902
1347,0.000000,0.803049,0.234043,0.002805,-0.585345,-0.220859,-0.780124,-0.375246,0.086669,-0.922865,6.038342,0.605412,0.906893,0.381769,1.789047,0.925580,0.952212,0.393868,0.800000,0.231373,0.007843
1348,0.000000,0.023278,0.679132,0.826866,-0.555924,-0.162921,-0.815110,-0.688645,0.135112,-0.712399,3.025535,0.483216,0.860787,0.146483,0.282173,0.726660,0.127735,0.405291,0.023529,0.678431,0.819608
1349,0.000000,0.874686,0.181208,0.533242,-0.505554,-0.066338,-0.860241,-0.113693,0.475128,-0.872541,0.124872,0.131954,0.157630,0.043601,0.091771,0.459875,0.751513,0.588804,0.878431,0.180392,0.533333
1350,0.000000,0.126039,0.740126,0.513639,0.503690,0.652170,-0.566543,-0.436713,-0.462295,-0.771729,5.716512,0.387394,0.697844,0.909158,1.583796,0.057693,0.992328,0.367302,0.125490,0.733333,0.509804
1351,0.000000,0.116872,0.364891,0.316525,0.601142,-0.517441,-0.609001,-0.011009,-0.077640,-0.996921,3.812451,0.579136,0.481584,0.402023,0.627032,0.962582,0.283113,0.111559,0.113726,0.364706,0.309804
1352,0.000000,0.837585,0.950328,0.654005,-0.013602,-0.503116,-0.864112,0.542700,0.180056,-0.820400,4.083306,0.913149,0.963430,0.216230,0.364759,0.048532,0.090449,0.747862,0.835294,0.945098,0.650980
1353,0.000000,0.768493,0.663917,0.623698,0.747891,-0.183974,-0.637818,0.113685,-0.639496,-0.760342,5.157992,0.814124,0.724812,0.017179,1.938953,0.479666,0.278802,0.814002,0.764706,0.666667,0.623529
1354,0.000000,0.700587,0.194162,0.332939,0.144146,0.008487,-0.989520,0.149553,0.421110,-0.894595,5.366817,0.746034,0.703067,0.443447,1.663432,0.829095,0.763046,0.784190,0.698039,0.192157,0.329412
1355,0.000000,0.464976,0.798810,0.152702,-0.546997,-0.034041,-0.836442,0.088835,-0.536598,-0.839149,6.089329,0.150547,0.816090,0.486883,0.914910,0.875675,0.535272,0.832568,0.466667,0.796079,0.152941
1356,0.000000,0.697138,0.053841,0.527477,0.588280,-0.169509,-0.790692,0.274019,0.334792,-0.901570,1.336274,0.241880,0.041054,0.757639,0.872228,0.092651,0.637665,0.790441,0.698039,0.058824,0.525490
1357,0.000000,0.726523,0.297031,0.113451,-0.454168,-0.157688,-0.876850,-0.012549,0.453434,-0.891202,3.603478,0.502100,0.027598,0.965391,1.191915,0.942149,0.300848,0.033774,0.725490,0.294118,0.113726
1358,0.000000,0.238545,0.971507,0.860916,0.368881,-0.592423,-0.716213,-0.254497,0.652567,-0.713714,4.815814,0.965597,0.147020,0.072576,0.736378,0.737556,0.750917,0.199221,0.235294,0.968628,0.854902
1359,0.000000,0.944852,0.366189,0.804270,0.677465,0.186699,-0.711466,0.403366,-0.103804,-0.909132,1.501913,0.629179,0.695344,0.288246,1.717989,0.106902,0.117264,0.046647,0.941177,0.364706,0.803922
1360,0.000000,0.766465,0.784617,0.415588,-0.019569,-0.406979,-0.913228,-0.370449,-0.363151,-0.854920,5.580423,0.026081,0.302775,0.194108,0.022777,0.952709,0.873435,0.552868,0.760784,0.776471,0.407843
1361,0.000000,0.836247,0.264634,0.494612,0.284016,0.381917,-0.879474,-0.115041,0.171567,-0.978433,3.381945,0.108334,0.842621,0.948845,1.575416,0.753932,0.019279,0.728777,0.835294,0.266667,0.494118
1362,0.000000,0.101169,0.091309,0.006950,-0.181089,-0.834386,-0.520583,-0.332567,0.030593,-0.942583,1.933750,0.754376,0.640127,0.937078,1.606516,0.357028,0.268698,0.723688,0.101961,0.090196,0.007843
1363,0.000000,0.016332,0.075109,0.844553,0.045799,0.859194,-0.509596,-0.572373,-0.011815,-0.819908,3.613719,0.505153,0.843303,0.440697,1.324509,0.815200,0.394058,0.183980,0.019608,0.074510,0.839216
1364,0.000000,0.303305,0.003267,0.492439,0.250652,0.510455,-0.822563,0.091612,-0.697722,-0.710486,2.670648,0.218764,0.931531,0.989415,1.736767,0.292540,0.548595,0.775431,0.301961,0.003922,0.490196
1365,0.000000,0.428411,0.319357,0.100792,-0.551253,-0.471583,-0.688280,0.488922,-0.540639,-0.684591,3.216364,0.768768,0.678173,0.511009,0.677813,0.430856,0.526220,0.917807,0.427451,0.317647,0.101961
1366,0.000000,0.114832,0.323642,0.934192,-0.073808,-0.774565,-0.628173,-0.193379,0.519722,-0.832162,5.153517,0.491388,0.393318,0.588720,0.550181,0.541244,0.276298,0.364858,0.113726,0.321569,0.925490
1367,0.000000,0.226343,0.173201,0.553689,0.019130,-0.104039,-0.994389,-0.744655,0.299779,-0.596340,4.950441,0.211909,0.337166,0.953633,1.428214,0.445326,0.819042,0.889104,0.223529,0.168628,0.549020
1368,0.000000,0.281963,0.565972,0.775708,0.659416,-0.199290,-0.724882,-0.482344,-0.299532,-0.823180,1.439231,0.354711,0.851752,0.962851,0.401811,0.876643,0.069771,0.256215,0.282353,0.560784,0.772549
1369,0.000000,0.075845,0.351830,0.462479,0.022247,-0.730316,-0.682747,-0.826552,-0.227671,-0.514760,4.893178,0.662888,0.298701,0.623302,1.914282,0.816153,0.452729,0.690926,0.078431,0.352941,0.462745
1370,0.000000,0.557616,0.783232,0.661663,0.525000,0.666980,-0.528689,0.105126,-0.448801,-0.887427,5.227876,0.316310,0.797506,0.265452,0.384377,0.091942,0.159114,0.585598,0.552941,0.776471,0.658824
1371,0.000000,0.366638,0.489489,0.195355,-0.584730,-0.574582,-0.572666,0.591193,-0.240363,-0.769881,0.589961,0.858909,0.119974,0.180502,0.441970,0.253958,0.334189,0.744216,0.368628,0.490196,0.196078
1372,0.000000,0.287076,0.984453,0.946669,-0.480362,0.035683,-0.876344,0.635283,-0.427224,-0.643347,0.716622,0.534131,0.961914,0.271660,1.376246,0.247617,0.152469,0.189062,0.286275,0.988235,0.945098
1373,0.000000,0.624990,0.599769,0.238530,0.711300,0.059816,-0.700339,-0.158068,0.154421,-0.975279,1.652899,0.603002,0.892506,0.269188,0.287823,0.030438,0.765590,0.330346,0.619608,0.596079,0.235294
1374,0.000000,0.842866,0.321151,0.407194,-0.085666,0.542697,-0.835549,-0.078741,-0.445652,-0.891737,0.833322,0.211624,0.364414,0.197679,0.524703,0.326660,0.500562,0.892847,0.835294,0.317647,0.403922
1375,0.000000,0.558031,0.546135,0.946590,0.585988,-0.457805,-0.668605,-0.182918,-0.492246,-0.851020,0.494723,0.028988,0.234935,0.948608,1.996455,0.490868,0.569420,0.112790,0.552941,0.545098,0.941177
1376,0.000000,0.357472,0.988972,0.837821,-0.217309,-0.088585,-0.972075,-0.175826,-0.800294,-0.573250,5.936833,0.159510,0.694918,0.708997,0.141243,0.933014,0.415230,0.063879,0.356863,0.988235,0.827451
1377,0.000000,0.822006,0.253272,0.229067,0.464870,-0.687430,-0.557975,-0.297836,0.052177,-0.953190,4.200254,0.293530,0.287600,0.003523,1.021004,0.317843,0.491930,0.705373,0.823530,0.254902,0.231373
1378,0.000000,0.441030,0.168112,0.669383,-0.331690,0.586826,-0.738659,-0.509013,-0.299803,-0.806860,2.468129,0.835716,0.576707,0.486819,1.047149,0.478718,0.904115,0.735745,0.439216,0.168628,0.662745
1379,0.000000,0.236569,0.857654,0.199736,0.564014,-0.436069,-0.701237,0.431937,-0.500493,-0.750292,0.400318,0.661752,0.695400,0.683632,1.957371,0.322821,0.210864,0.882770,0.235294,0.854902,0.200000
1380,0.000000,0.429664,0.644391,0.754757,-0.336354,-0.337093,-0.879338,-0.634348,0.572713,-0.519232,2.844343,0.643062,0.446196,0.911640,1.773347,0.596922,0.075619,0.435911,0.427451,0.647059,0.745098
1381,0.000000,0.425837,0.653638,0.888357,0.037643,0.735844,-0.676104,-0.353275,0.420313,-0.835783,3.312776,0.022979,0.092633,0.965426,0.125433,0.810887,0.739815,0.498625,0.423529,0.654902,0.882353
1382,0.000000,0.256881,0.512447,0.611673,0.810385,-0.232888,-0.537625,0.129062,0.280070,-0.951265,5.009641,0.851157,0.573648,0.520073,0.783385,0.632255,0.334190,0.682583,0.254902,0.509804,0.603922
1383,0.000000,0.250798,0.339734,0.868897,-0.338861,-0.410476,-0.846571,-0.576914,-0.311994,-0.754871,5.239356,0.189677,0.389007,0.099090,0.789410,0.532561,0.279121,0.643219,0.247059,0.337255,0.862745
1384,0.000000,0.336800,0.580623,0.146263,-0.417359,-0.672210,-0.611511,-0.405690,-0.047914,-0.912754,0.924824,0.555711,0.811073,0.722774,0.429092,0.160493,0.976768,0.174325,0.333333,0.576471,0.145098
1385,0.000000,0.890076,0.219005,0.667540,0.131874,0.269129,-0.954033,-0.532355,-0.608099,-0.588909,3.510861,0.743572,0.301787,0.697924,0.920882,0.328400,0.164322,0.254349,0.890196,0.219608,0.666667
1386,0.000000,0.552632,0.488481,0.250516,0.071507,-0.289985,-0.954356,0.009420,-0.673415,-0.739205,1.448704,0.305120,0.292983,0.298697,0.469363,0.263924,0.024096,0.948862,0.549020,0.490196,0.247059
1387,0.000000,0.238976,0.788657,0.689740,-0.254307,-0.308589,-0.916570,-0.468658,-0.647663,-0.600743,5.377326,0.953279,0.327207,0.192179,1.998964,0.942197,0.651571,0.612125,0.239216,0.788235,0.690196
1388,0.000000,0.203917,0.575051,0.507957,-0.552197,-0.361133,-0.751440,-0.263665,0.512976,-0.816907,3.697176,0.720588,0.430394,0.595911,0.892087,0.597524,0.657694,0.052455,0.203922,0.576471,0.505882
1389,0.000000,0.660340,0.313742,0.635763,0.000082,0.456479,-0.889734,0.572055,0.229664,-0.787406,0.010488,0.495250,0.672676,0.379853,0.612933,0.841266,0.596853,0.736210,0.658824,0.313726,0.631373
1390,0.000000,0.370258,0.554724,0.692127,0.284607,0.111822,-0.952100,-0.815755,0.059439,-0.575335,0.283939,0.675817,0.886601,0.786128,0.235341,0.096914,0.690226,0.141991,0.368628,0.549020,0.686275
1391,0.000000,0.577707,0.841495,0.097509,-0.578810,0.364121,-0.729654,-0.195546,-0.213836,-0.957098,0.675523,0.879594,0.636345,0.778598,0.851983,0.256529,0.019586,0.709722,0.572549,0.839216,0.098039
1392,0.000000,0.166375,0.353935,0.350494,-0.278847,-0.697768,-0.659821,-0.008320,-0.695918,-0.718073,2.260495,0.382205,0.590449,0.937710,0.700356,0.386341,0.361790,0.600918,0.164706,0.352941,0.345098
1393,0.000000,0.978959,0.543064,0.875928,0.555659,0.431322,-0.710777,-0.450059,0.212854,-0.867260,1.858442,0.482542,0.539722,0.120274,0.380863,0.514748,0.821690,0.391304,0.980392,0.541177,0.874510
1394,0.000000,0.424233,0.358109,0.275895,0.606367,-0.161829,-0.778544,0.369933,0.018103,-0.928882,1.341991,0.939772,0.444902,0.664632,1.431221,0.789541,0.941751,0.164828,0.423529,0.356863,0.274510
1395,0.000000,0.128289,0.731235,0.336836,-0.660803,0.035456,-0.749722,0.326432,0.417828,-0.847857,1.052696,0.206049,0.948563,0.112416,0.970783,0.758910,0.330832,0.283160,0.129412,0.733333,0.333333
1396,0.000000,0.055011,0.056231,0.697556,-0.469182,0.164272,-0.867688,0.655468,-0.058859,-0.752926,5.734743,0.315271,0.121879,0.623726,0.597510,0.611457,0.781428,0.619015,0.058824,0.058824,0.694118
1397,0.000000,0.685813,0.183299,0.909434,0.045280,0.427151,-0.903046,0.191085,-0.557879,-0.807625,3.099169,0.993985,0.209129,0.898535,1.990201,0.103220,0.182043,0.825694,0.682353,0.184314,0.905882
1398,0.000000,0.734125,0.517224,0.431452,0.241169,0.357314,-0.902311,0.494239,-0.663481,-0.561712,1.262007,0.217639,0.921006,0.585235,0.556820,0.293428,0.981556,0.017588,0.733333,0.513726,0.423529
1399,0.000000,0.378194,0.950410,0.347470,-0.050790,-0.048009,-0.997555,0.372699,0.268245,-0.888336,5.488442,0.973420,0.845085,0.926709,1.420275,0.995301,0.513854,0.911152,0.376471,0.945098,0.341177
1400,0.000000,0.005946,0.983406,0.071569,-0.247863,-0.227395,-0.941730,-0.683932,-0.234353,-0.690880,4.478886,0.511900,0.915584,0.384232,0.888268,0.020882,0.303138,0.738283,0.015686,0.984314,0.074510
1401,0.000000,0.423113,0.198892,0.422496,-0.023500,-0.122519,-0.992188,-0.192665,0.550120,-0.812556,3.750483,0.179505,0.688406,0.090182,1.798506,0.938753,0.556670,0.645518,0.423529,0.200000,0.423529
1402,0.000000,0.342519,0.195847,0.322371,-0.680038,0.127989,-0.721919,-0.536701,-0.205692,-0.818317,1.723417,0.590023,0.289997,0.904563,1.514345,0.703466,0.466293,0.704381,0.341177,0.192157,0.317647
1403,0.000000,0.476671,0.461254,0.710096,-0.018557,0.614933,-0.788361,-0.134738,0.472545,-0.870946,0.528653,0.602601,0.408262,0.868913,0.185558,0.063174,0.965904,0.045137,0.478431,0.462745,0.709804
