sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1251,0.000000,0.729600,0.073559,0.170668,0.044663,0.819179,-0.571796,-0.007711,-0.136584,-0.990599,282.309100,0.591279,0.856425,0.811694,16.952730,0.463403,0.053081,0.093541,0.152941,0.000000,0.000000
1252,0.000000,0.289018,0.940826,0.732214,-0.566526,-0.584303,-0.581067,0.382293,0.403282,-0.831394,4.257021,0.794211,0.800400,0.969088,72.134460,0.528852,0.818049,0.430132,0.019608,0.745098,0.235294
1253,0.000000,0.694583,0.263118,0.831820,0.194836,0.633791,-0.748564,0.256999,-0.552930,-0.792603,275.541400,0.491400,0.320354,0.615323,82.307200,0.616355,0.842697,0.386884,0.384314,0.043137,0.411765
1254,0.000000,0.779564,0.540259,0.641458,-0.385790,-0.726359,-0.568830,0.139885,0.616698,-0.774671,59.736360,0.038110,0.196385,0.241676,23.436360,0.772277,0.720434,0.915311,0.156863,0.047059,0.113726
1255,0.000000,0.898035,0.130083,0.472791,0.267528,-0.741764,-0.614992,0.090509,0.764997,-0.637643,98.980930,0.793612,0.521812,0.174873,110.748300,0.542902,0.401204,0.700336,0.701961,0.000000,0.227451
1256,0.000000,0.345902,0.027202,0.665918,-0.747296,-0.139988,-0.649578,0.056447,-0.402722,-0.913580,273.955300,0.324031,0.355632,0.365819,50.986930,0.147224,0.639934,0.332736,0.003922,0.000000,0.133333
1257,0.000000,0.940013,0.597631,0.435171,0.617536,-0.443871,-0.649329,0.096897,-0.535520,-0.838946,58.277220,0.339333,0.247257,0.746496,33.459290,0.291799,0.847559,0.913057,0.149020,0.141177,0.082353
1258,0.000000,0.556551,0.431154,0.400153,0.466640,0.686189,-0.558025,0.353042,-0.304027,-0.884833,299.719100,0.931695,0.564408,0.479489,28.593210,0.017966,0.045928,0.771918,0.152941,0.007843,0.039216
1259,0.000000,0.942438,0.023334,0.850952,-0.139196,-0.519797,-0.842873,0.346456,-0.761087,-0.548375,138.120900,0.885445,0.210357,0.306885,23.589260,0.650762,0.557879,0.861055,0.560784,0.003922,0.247059
1260,0.000000,0.397002,0.697459,0.450626,-0.469546,0.272547,-0.839789,0.134992,-0.221939,-0.965671,108.648300,0.078495,0.824475,0.053090,113.035200,0.225256,0.129057,0.165160,0.031373,0.211765,0.027451
1261,0.000000,0.154721,0.068474,0.700087,-0.423268,-0.563364,-0.709553,0.413631,0.740097,-0.530251,132.487600,0.887914,0.035775,0.728306,60.903330,0.232167,0.879840,0.999731,0.000000,0.000000,0.419608
1262,0.000000,0.194334,0.144494,0.156935,-0.430718,0.134810,-0.892361,0.209747,0.136237,-0.968218,339.056400,0.275159,0.244108,0.213918,50.547720,0.943079,0.949736,0.943276,0.007843,0.000000,0.000000
1263,0.000000,0.727104,0.466346,0.007100,0.014390,-0.791077,-0.611548,-0.775444,-0.013966,-0.631262,137.245200,0.524369,0.901785,0.187178,95.033750,0.245939,0.333890,0.074957,0.207843,0.121569,0.000000
1264,0.000000,0.098469,0.920022,0.598937,-0.118074,-0.815511,-0.566569,0.316903,-0.730548,-0.604874,23.373240,0.125505,0.161422,0.648599,57.296340,0.008768,0.907545,0.007817,0.000000,0.650980,0.000000
1265,0.000000,0.984578,0.209123,0.825161,-0.122084,0.312845,-0.941926,0.612275,-0.587011,-0.529658,137.827300,0.132072,0.472276,0.789814,47.372120,0.339365,0.870031,0.579085,0.243137,0.007843,0.329412
1266,0.000000,0.536128,0.161514,0.976051,-0.273710,0.033025,-0.961245,0.723053,0.409634,-0.556233,221.980800,0.128498,0.278220,0.004502,100.106400,0.773049,0.530932,0.938480,0.301961,0.003922,0.992157
1267,0.000000,0.823149,0.156006,0.271167,-0.195141,0.229001,-0.953666,0.476609,0.553050,-0.683360,95.844730,0.284326,0.648053,0.483731,32.973800,0.176707,0.623183,0.737310,0.050980,0.000000,0.007843
1268,0.000000,0.638311,0.112579,0.710180,-0.787757,-0.071488,-0.611823,0.048094,-0.114383,-0.992272,329.734400,0.052253,0.621089,0.203126,98.232030,0.460668,0.333223,0.835998,0.262745,0.000000,0.572549
1269,0.000000,0.923755,0.785359,0.372510,-0.436251,-0.044854,-0.898707,-0.308056,-0.301636,-0.902285,279.117200,0.833684,0.585934,0.134449,3.476086,0.735559,0.787103,0.306944,0.725490,0.258824,0.000000
1270,0.000000,0.991751,0.334167,0.730334,-0.083801,0.261781,-0.961482,-0.555635,0.599442,-0.576142,230.632100,0.604187,0.492395,0.245058,9.855094,0.455364,0.902731,0.880240,0.345098,0.007843,0.070588
1271,0.000000,0.507195,0.679085,0.977249,0.489098,-0.707067,-0.510725,-0.703453,-0.492614,-0.512334,148.478500,0.613418,0.612270,0.978110,9.670529,0.675258,0.930467,0.346799,0.011765,0.070588,0.219608
1272,0.000000,0.838817,0.739317,0.070075,0.653095,-0.282682,-0.702537,-0.191683,-0.267378,-0.944334,91.234050,0.177188,0.619348,0.619206,71.169820,0.153219,0.399389,0.443180,0.109804,0.274510,0.000000
1273,0.000000,0.694621,0.611756,0.792980,0.396285,0.404743,-0.824100,-0.629835,0.493697,-0.599643,233.915600,0.933404,0.619998,0.967363,92.701580,0.459047,0.240147,0.672548,0.474510,0.168628,0.784314
1274,0.000000,0.953889,0.828815,0.674442,0.506801,-0.025838,-0.861676,0.004047,-0.593403,-0.804896,23.405910,0.785911,0.542013,0.718832,101.855600,0.697389,0.297492,0.713832,0.941177,0.321569,0.478431
1275,0.000000,0.417693,0.353950,0.177156,-0.611364,0.283600,-0.738786,0.558306,-0.083623,-0.825410,275.299000,0.232382,0.129389,0.073615,86.555870,0.752955,0.982442,0.726924,0.149020,0.133333,0.007843
1276,0.000000,0.712960,0.440805,0.772608,0.455015,0.331727,-0.826389,-0.624036,-0.549878,-0.555170,96.912120,0.802401,0.297276,0.717713,57.199050,0.610897,0.252732,0.006686,0.254902,0.015686,0.003922
1277,0.000000,0.466097,0.660426,0.350566,-0.005496,-0.517432,-0.855707,-0.382464,0.597195,-0.705039,312.276600,0.878464,0.549418,0.896705,61.407730,0.707375,0.682639,0.718136,0.184314,0.301961,0.090196
1278,0.000000,0.132928,0.004046,0.308430,0.275885,-0.768315,-0.577564,-0.516944,0.588396,-0.621739,96.798600,0.661899,0.876927,0.859596,25.978330,0.576366,0.194803,0.541425,0.000000,0.000000,0.000000
1279,0.000000,0.428136,0.401205,0.640499,-0.333848,-0.348438,-0.875863,-0.538576,0.656155,-0.528580,234.926400,0.860205,0.598324,0.896200,10.210400,0.521462,0.445896,0.418361,0.047059,0.007843,0.160784
1280,0.000000,0.435343,0.482266,0.145993,0.368395,0.476795,-0.798092,0.453608,0.391229,-0.800737,315.941800,0.101271,0.398218,0.139048,39.903510,0.800126,0.666429,0.424114,0.062745,0.113726,0.000000
1281,0.000000,0.446037,0.810678,0.153199,0.231551,-0.136832,-0.963152,-0.299249,0.058347,-0.952390,273.761800,0.756765,0.361001,0.238377,32.640700,0.996748,0.594824,0.136389,0.188235,0.270588,0.000000
1282,0.000000,0.911409,0.702702,0.303078,0.037512,-0.045365,-0.998266,-0.209026,0.299230,-0.931005,159.667400,0.795108,0.912396,0.576030,54.746040,0.276717,0.246059,0.041959,0.529412,0.364706,0.003922
1283,0.000000,0.813119,0.198051,0.835772,0.103722,0.414281,-0.904220,0.039923,-0.269637,-0.962134,351.313800,0.099686,0.191799,0.525272,56.812570,0.098878,0.604111,0.299903,0.043137,0.003922,0.388235
1284,0.000000,0.059039,0.922198,0.652273,0.352381,-0.705640,-0.614736,0.327321,0.577198,-0.748133,179.709100,0.954035,0.548972,0.601185,94.933030,0.018664,0.489583,0.690677,0.000000,0.607843,0.403922
1285,0.000000,0.520782,0.485201,0.197013,-0.135490,-0.343666,-0.929267,0.090017,0.103887,-0.990507,79.366780,0.460224,0.633928,0.457787,5.178895,0.084700,0.359498,0.985058,0.003922,0.007843,0.000000
1286,0.000000,0.713233,0.296045,0.319451,-0.544673,-0.313316,-0.777923,-0.146685,0.095245,-0.984587,32.222760,0.100914,0.800982,0.310782,46.882200,0.403489,0.697971,0.736643,0.129412,0.015686,0.019608
1287,0.000000,0.655544,0.880673,0.384762,-0.024591,0.410158,-0.911683,0.316462,0.426702,-0.847217,26.471860,0.485583,0.303426,0.492175,100.856800,0.149380,0.594264,0.570422,0.086275,0.670588,0.098039
1288,0.000000,0.526995,0.579976,0.924390,0.764370,-0.386542,-0.516066,-0.006806,0.836976,-0.547197,60.736110,0.315058,0.009532,0.559053,116.275200,0.644300,0.439144,0.306986,0.286275,0.235294,0.454902
1289,0.000000,0.159737,0.005015,0.103387,0.226497,0.827480,-0.513786,0.483873,0.158778,-0.860614,80.435390,0.885770,0.012792,0.353681,96.474780,0.606768,0.195340,0.349762,0.007843,0.000000,0.000000
1290,0.000000,0.841996,0.518902,0.735422,0.603802,0.479661,-0.636670,-0.417660,0.055505,-0.906907,245.427600,0.287343,0.174902,0.783405,10.382150,0.501052,0.611727,0.120228,0.054902,0.007843,0.121569
1291,0.000000,0.089107,0.472292,0.772483,0.504193,0.603651,-0.617572,-0.398846,-0.498395,-0.769757,18.255600,0.284672,0.561341,0.469112,8.991022,0.942890,0.848860,0.008037,0.003922,0.007843,0.003922
1292,0.000000,0.968022,0.419417,0.731717,0.166446,0.766789,-0.619944,0.455532,0.668407,-0.587982,183.338800,0.817098,0.106705,0.052871,14.955850,0.634476,0.805065,0.756344,0.631373,0.007843,0.074510
1293,0.000000,0.970684,0.487688,0.399999,-0.599263,0.385712,-0.701506,-0.647159,-0.222212,-0.729251,39.065730,0.298106,0.215690,0.746248,38.914640,0.241002,0.870705,0.031677,0.141177,0.098039,0.000000
1294,0.000000,0.282148,0.449018,0.445808,-0.723485,-0.236645,-0.648513,0.199121,-0.216627,-0.955732,146.435600,0.949339,0.015465,0.482936,62.265880,0.734255,0.946641,0.827509,0.047059,0.152941,0.141177
1295,0.000000,0.126417,0.109071,0.870830,-0.836111,0.211871,-0.505993,0.044645,-0.240521,-0.969617,249.666900,0.252313,0.130439,0.349713,0.853915,0.987077,0.696278,0.380175,0.000000,0.000000,0.015686
1296,0.000000,0.763191,0.932077,0.190954,0.675048,0.539708,-0.503017,-0.297682,-0.233030,-0.925788,232.758400,0.418097,0.015383,0.386551,23.887880,0.238256,0.766101,0.450440,0.039216,0.239216,0.000000
1297,0.000000,0.592298,0.086545,0.831673,-0.487650,0.373421,-0.789148,-0.410455,0.705266,-0.578036,360.259900,0.634799,0.914430,0.049824,57.700070,0.338334,0.734779,0.565789,0.286275,0.003922,0.345098
1298,0.000000,0.616027,0.918829,0.616940,-0.792231,-0.268877,-0.547791,0.189509,-0.623336,-0.758643,171.932500,0.287003,0.008222,0.822698,51.644520,0.420509,0.888323,0.589917,0.117647,0.568628,0.239216
1299,0.000000,0.495886,0.367152,0.625312,-0.152171,-0.626192,-0.764675,-0.607116,-0.533149,-0.589205,318.666900,0.379137,0.658017,0.206826,10.003080,0.200263,0.779277,0.581534,0.019608,0.054902,0.023529
1300,0.000000,0.059685,0.971894,0.969235,0.513690,0.510585,-0.689511,0.765134,0.398435,-0.505786,367.380000,0.507144,0.913176,0.933785,93.528870,0.852563,0.615986,0.477766,0.000000,0.992157,0.992157
1301,0.000000,0.784530,0.407278,0.869521,-0.093047,-0.472320,-0.876502,-0.264611,0.225092,-0.937718,369.762200,0.113855,0.397709,0.536532,28.013630,0.062964,0.044803,0.286614,0.007843,0.007843,0.341177
1302,0.000000,0.295607,0.294375,0.604103,0.709571,0.238746,-0.662955,0.323775,-0.676404,-0.661550,114.671100,0.219462,0.695309,0.371020,12.804670,0.749106,0.210913,0.631576,0.000000,0.000000,0.023529
1303,0.000000,0.259503,0.421429,0.264298,0.269375,0.708536,-0.652237,0.084139,-0.488368,-0.868572,259.939100,0.796660,0.063975,0.064921,32.413720,0.606613,0.064421,0.615304,0.007843,0.000000,0.000000
1304,0.000000,0.734372,0.728906,0.988940,0.458862,-0.069827,-0.885760,-0.255225,0.776360,-0.576303,340.501300,0.473596,0.245542,0.706200,104.933700,0.895805,0.139049,0.243788,0.733333,0.113726,0.615686
1305,0.000000,0.438772,0.473600,0.593626,0.307386,-0.411398,-0.858059,-0.620409,0.119771,-0.775079,60.445530,0.611455,0.301779,0.391111,43.124680,0.589873,0.242413,0.454452,0.050980,0.011765,0.086275
1306,0.000000,0.511376,0.406224,0.703189,0.148151,-0.660907,-0.735699,-0.791386,0.064923,-0.607860,361.213900,0.614259,0.736235,0.121388,41.405850,0.184475,0.682760,0.923954,0.043137,0.082353,0.274510
1307,0.000000,0.970804,0.435639,0.761980,0.764555,0.139298,-0.629327,0.071921,0.858780,-0.507272,133.627000,0.082673,0.868724,0.950625,99.264310,0.346559,0.917923,0.975134,0.498039,0.266667,0.890196
1308,0.000000,0.990460,0.269767,0.814087,-0.634765,0.468002,-0.614856,-0.652196,0.419320,-0.631515,104.515100,0.271425,0.613512,0.921912,118.426700,0.864328,0.824406,0.384377,0.996079,0.094118,0.690196
1309,0.000000,0.552011,0.535420,0.717081,-0.027692,0.400472,-0.915891,0.855647,0.114895,-0.504647,229.068300,0.219102,0.251004,0.363037,89.830470,0.327507,0.671415,0.788156,0.117647,0.235294,0.533333
1310,0.000000,0.790904,0.007141,0.119296,-0.063306,-0.793593,-0.605147,0.024966,-0.037772,-0.998974,162.276200,0.407900,0.199626,0.510917,51.414730,0.961816,0.693522,0.756994,0.490196,0.000000,0.000000
1311,0.000000,0.074858,0.377116,0.610361,-0.351861,-0.685636,-0.637258,-0.074897,-0.782160,-0.618560,376.768900,0.718961,0.944474,0.368395,4.846416,0.302287,0.319640,0.717257,0.000000,0.184314,0.066667
1312,0.000000,0.714282,0.033171,0.427255,-0.393791,-0.017581,-0.919032,0.478183,-0.620996,-0.621052,365.750700,0.018426,0.867652,0.320357,51.982560,0.161697,0.301657,0.083056,0.039216,0.000000,0.000000
1313,0.000000,0.446471,0.275490,0.020893,0.041467,0.261369,-0.964348,0.468210,0.591381,-0.656543,108.070800,0.974918,0.901646,0.144812,105.222800,0.130002,0.244941,0.074174,0.094118,0.023529,0.000000
1314,0.000000,0.613608,0.333185,0.865372,0.450395,-0.661708,-0.599406,-0.197398,0.616351,-0.762330,35.369300,0.589054,0.805178,0.097107,84.281030,0.449449,0.234816,0.180292,0.200000,0.007843,0.168628
1315,0.000000,0.027644,0.695834,0.662778,-0.233918,-0.331384,-0.914039,0.784830,-0.304939,-0.539495,313.152700,0.562723,0.508015,0.766763,63.613910,0.531837,0.901031,0.473901,0.000000,0.454902,0.321569
1316,0.000000,0.302582,0.498003,0.299967,0.057113,-0.749988,-0.658981,0.350130,-0.153586,-0.924024,104.626500,0.997480,0.407885,0.224432,28.136490,0.756794,0.314838,0.923684,0.031373,0.019608,0.007843
1317,0.000000,0.460741,0.041056,0.930718,-0.369804,-0.595087,-0.713524,0.433678,0.132693,-0.891244,145.637100,0.528100,0.608415,0.436029,90.681480,0.610953,0.045277,0.254003,0.164706,0.000000,0.341177
1318,0.000000,0.809625,0.847177,0.556180,0.772117,-0.359695,-0.523884,0.779858,-0.251970,-0.573003,264.409200,0.224507,0.014083,0.697440,57.827960,0.723811,0.836757,0.088097,0.427451,0.509804,0.168628
1319,0.000000,0.814089,0.437231,0.823468,-0.057836,0.576469,-0.815070,0.202972,-0.571093,-0.795396,143.553100,0.939604,0.400886,0.202464,51.307350,0.580712,0.718353,0.660278,0.407843,0.082353,0.341177
1320,0.000000,0.560996,0.037462,0.304166,0.221095,-0.650841,-0.726308,-0.664288,-0.481255,-0.571941,342.669800,0.222351,0.257476,0.651102,85.943010,0.861505,0.671416,0.554621,0.325490,0.000000,0.070588
1321,0.000000,0.824533,0.589819,0.154674,-0.468236,-0.639108,-0.610161,-0.089207,0.683399,-0.724574,30.141280,0.561876,0.117394,0.833467,98.327280,0.986234,0.044932,0.761872,0.905882,0.007843,0.007843
1322,0.000000,0.272656,0.789421,0.722590,-0.596034,0.169033,-0.784966,0.329571,-0.205093,-0.921586,51.225370,0.272026,0.206705,0.845859,102.330500,0.283755,0.837126,0.694149,0.007843,0.733333,0.545098
1323,0.000000,0.071343,0.452777,0.348721,0.642485,-0.475916,-0.600598,0.274898,0.071588,-0.958805,83.805330,0.566360,0.581355,0.874036,115.197700,0.153521,0.007380,0.727196,0.003922,0.007843,0.149020
1324,0.000000,0.626534,0.474746,0.088547,0.621032,0.277673,-0.732951,0.230155,0.024468,-0.972846,89.645750,0.295973,0.574557,0.859012,103.305600,0.104010,0.627553,0.498167,0.050980,0.219608,0.003922
1325,0.000000,0.309152,0.629525,0.628100,-0.363931,0.595739,-0.715996,0.575434,-0.334239,-0.746431,252.859000,0.023934,0.251361,0.616383,100.730200,0.928229,0.088181,0.626043,0.101961,0.023529,0.356863
1326,0.000000,0.181727,0.292015,0.918333,0.150325,-0.732249,-0.664240,-0.020283,-0.597222,-0.801819,349.641500,0.286422,0.109024,0.904427,84.382880,0.628591,0.737130,0.184991,0.007843,0.047059,0.992157
1327,0.000000,0.326723,0.010008,0.156319,-0.244712,0.019086,-0.969408,-0.579523,-0.106986,-0.807903,36.370220,0.346201,0.502315,0.924000,99.582570,0.946063,0.219607,0.217359,0.117647,0.000000,0.000000
1328,0.000000,0.718255,0.287701,0.789938,-0.162361,0.537002,-0.827809,0.314688,0.232914,-0.920175,365.078700,0.385016,0.208763,0.296097,14.675650,0.682887,0.774305,0.920729,0.156863,0.000000,0.180392
1329,0.000000,0.845863,0.642187,0.043026,0.257635,-0.014122,-0.966139,-0.666800,-0.018462,-0.745008,351.167900,0.216925,0.974731,0.817781,73.746860,0.598923,0.943347,0.433859,0.494118,0.698039,0.003922
1330,0.000000,0.811483,0.600030,0.033205,0.407411,0.721628,-0.559705,-0.785403,-0.348824,-0.511336,72.188070,0.285469,0.927569,0.172924,9.750638,0.688116,0.181095,0.823469,0.043137,0.000000,0.000000
1331,0.000000,0.416368,0.796685,0.257348,-0.390375,0.640662,-0.661180,0.292371,-0.684264,-0.668059,146.655500,0.864628,0.458330,0.439245,100.847100,0.705374,0.554023,0.858969,0.156863,0.513726,0.054902
1332,0.000000,0.446583,0.631298,0.154822,-0.734149,-0.003110,-0.678981,0.726276,-0.092505,-0.681150,35.774220,0.565277,0.711417,0.087390,108.278600,0.689409,0.263819,0.847260,0.196078,0.156863,0.007843
1333,0.000000,0.801217,0.055476,0.061804,0.530727,0.018076,-0.847350,0.793349,0.224700,-0.565780,371.862000,0.538739,0.006788,0.391547,21.596280,0.394786,0.933962,0.029438,0.333333,0.000000,0.000000
1334,0.000000,0.433912,0.116414,0.567595,0.388984,-0.543108,-0.744127,-0.009562,-0.844441,-0.535563,315.696600,0.812121,0.239254,0.793593,34.769450,0.077693,0.657332,0.195690,0.133333,0.000000,0.254902
1335,0.000000,0.679056,0.598488,0.953370,0.569447,0.364576,-0.736760,0.054395,0.539569,-0.840182,287.679500,0.269153,0.038658,0.437471,82.659770,0.206418,0.197464,0.595577,0.133333,0.062745,0.792157
1336,0.000000,0.712186,0.276229,0.809090,0.013276,0.724986,-0.688635,0.363156,0.270697,-0.891538,123.194600,0.643251,0.446503,0.125767,112.656400,0.464603,0.442568,0.231144,0.462745,0.027451,0.254902
1337,0.000000,0.237674,0.451509,0.183179,-0.395799,0.154305,-0.905281,-0.453173,-0.134650,-0.881194,255.304000,0.135703,0.370309,0.480232,90.122250,0.936429,0.368026,0.061120,0.039216,0.105882,0.003922
1338,0.000000,0.629209,0.499189,0.911456,0.252819,-0.619103,-0.743501,0.317226,0.149626,-0.936472,256.864400,0.823181,0.546079,0.776974,91.796460,0.105887,0.734029,0.144745,0.254902,0.274510,0.549020
1339,0.000000,0.760670,0.722060,0.585197,0.162438,-0.291854,-0.942568,0.781278,-0.346500,-0.519175,302.525500,0.312499,0.056458,0.871406,77.577470,0.323200,0.126422,0.688369,0.262745,0.058824,0.490196
1340,0.000000,0.145840,0.037552,0.988360,-0.599526,0.072548,-0.797060,-0.433635,0.710378,-0.554368,202.037900,0.178574,0.723619,0.826127,79.619480,0.403262,0.390521,0.372989,0.003922,0.003922,0.866667
1341,0.000000,0.737294,0.565616,0.829427,-0.445525,0.734220,-0.512278,-0.045766,0.305164,-0.951199,45.514330,0.067893,0.061571,0.068330,21.053540,0.874383,0.580776,0.367164,0.137255,0.027451,0.058824
1342,0.000000,0.467067,0.225243,0.150544,0.508914,-0.643868,-0.571350,0.379343,0.527201,-0.760367,278.510600,0.773074,0.380038,0.020601,61.708670,0.396666,0.887413,0.616396,0.101961,0.011765,0.000000
1343,0.000000,0.538398,0.921388,0.109790,0.499677,0.169910,-0.849384,-0.186120,-0.019728,-0.982329,346.433300,0.263717,0.590394,0.429677,86.402690,0.820850,0.868087,0.679843,0.301961,0.988235,0.000000
1344,0.000000,0.827745,0.318012,0.241327,-0.624799,0.495714,-0.603237,0.221113,0.212781,-0.951753,238.887800,0.999898,0.812110,0.284478,83.279770,0.402454,0.536600,0.090122,0.713726,0.074510,0.000000
1345,0.000000,0.783364,0.518540,0.716982,0.059867,-0.299642,-0.952172,0.112414,-0.796471,-0.594136,252.999900,0.511303,0.478657,0.652065,69.138080,0.735753,0.519443,0.530316,0.568628,0.172549,0.443137
1346,0.000000,0.650334,0.226789,0.118700,0.793150,0.317766,-0.519556,0.003339,0.422794,-0.906220,68.061340,0.906422,0.474876,0.178002,117.169400,0.396734,0.675103,0.016146,0.333333,0.035294,0.000000
1347,0.000000,0.852870,0.378907,0.209487,0.028673,0.141904,-0.989465,0.298077,-0.111192,-0.948044,348.460100,0.329525,0.217310,0.041378,28.645960,0.059893,0.462958,0.818871,0.109804,0.011765,0.003922
1348,0.000000,0.119328,0.271967,0.190387,-0.831627,-0.240198,-0.500701,0.703856,-0.239395,-0.668787,218.591200,0.064485,0.679897,0.347954,85.168660,0.639213,0.795448,0.599167,0.003922,0.047059,0.007843
1349,0.000000,0.117399,0.965719,0.070683,-0.166692,-0.610256,-0.774469,0.217947,0.377284,-0.900087,308.219700,0.839297,0.720325,0.022983,97.703850,0.340103,0.333675,0.783812,0.003922,0.729412,0.000000
1350,0.000000,0.054532,0.217143,0.586545,0.698478,-0.244333,-0.672629,0.267377,0.301606,-0.915174,221.083000,0.799899,0.593432,0.168920,114.917900,0.232210,0.769647,0.345283,0.000000,0.039216,0.192157
1351,0.000000,0.063205,0.714757,0.119314,-0.038556,0.860710,-0.507634,0.377133,0.041209,-0.925242,121.327300,0.680313,0.649427,0.180334,52.541680,0.259632,0.901504,0.489631,0.000000,0.400000,0.000000
1352,0.000000,0.954065,0.329796,0.275911,0.664699,0.282288,-0.691728,0.491379,0.039524,-0.870049,115.442500,0.175278,0.242263,0.666389,19.099850,0.071027,0.955045,0.517112,0.007843,0.007843,0.007843
1353,0.000000,0.552387,0.405785,0.941443,0.583991,-0.260460,-0.768840,0.446794,0.574405,-0.685882,331.510200,0.452754,0.697220,0.057443,55.661810,0.120966,0.646016,0.752380,0.058824,0.137255,0.552941
1354,0.000000,0.132325,0.179619,0.117293,0.477612,0.717547,-0.506965,0.635047,-0.324725,-0.700906,330.509100,0.540403,0.519684,0.118241,32.693620,0.314605,0.502887,0.521137,0.000000,0.000000,0.000000
1355,0.000000,0.940595,0.783280,0.386270,-0.237647,0.020773,-0.971130,0.668756,0.528947,-0.522475,223.154000,0.053973,0.991538,0.766595,18.066540,0.809937,0.515981,0.598241,0.200000,0.313726,0.023529
1356,0.000000,0.557632,0.258002,0.517449,0.421879,-0.616910,-0.664410,-0.594346,-0.579883,-0.557216,316.510900,0.444024,0.601073,0.871702,6.628160,0.274575,0.298153,0.743123,0.019608,0.003922,0.141177
1357,0.000000,0.685016,0.532331,0.207819,0.095364,0.288620,-0.952683,0.403240,-0.504486,-0.763473,110.959700,0.504903,0.995583,0.786226,91.933040,0.444134,0.783716,0.800721,0.301961,0.360784,0.023529
1358,0.000000,0.878738,0.102883,0.360190,-0.248820,-0.794888,-0.553390,0.591374,-0.066781,-0.803627,152.418200,0.347566,0.289588,0.658125,71.743620,0.348883,0.123928,0.978694,0.309804,0.000000,0.117647
1359,0.000000,0.388042,0.504590,0.900255,0.013793,-0.470283,-0.882408,-0.289278,-0.385297,-0.876279,356.472500,0.650386,0.736944,0.372817,100.627700,0.573130,0.665232,0.253401,0.192157,0.411765,0.454902
1360,0.000000,0.304234,0.628873,0.346854,0.050775,0.469790,-0.881317,-0.521427,-0.450523,-0.724667,360.985600,0.105881,0.201701,0.022346,63.473630,0.090795,0.226409,0.307067,0.000000,0.070588,0.007843
1361,0.000000,0.100269,0.574972,0.348554,-0.269845,-0.285697,-0.919544,0.408454,0.362218,-0.837833,105.219300,0.714409,0.866163,0.134497,62.199850,0.207932,0.831623,0.417349,0.003922,0.301961,0.019608
1362,0.000000,0.911753,0.549011,0.789907,-0.648123,0.289688,-0.704285,-0.615650,0.063753,-0.785436,22.490200,0.707542,0.642684,0.845541,104.514500,0.731760,0.528322,0.529157,0.929412,0.235294,0.533333
1363,0.000000,0.221444,0.305578,0.335333,-0.154596,0.794421,-0.587363,-0.400945,-0.711148,-0.577504,176.557500,0.579282,0.246188,0.041322,15.626010,0.035573,0.026075,0.956634,0.000000,0.000000,0.007843
1364,0.000000,0.115257,0.977016,0.363505,0.551113,0.365670,-0.750040,0.729944,-0.004068,-0.683494,285.247600,0.088074,0.550188,0.287953,32.606040,0.673450,0.123978,0.134028,0.000000,0.388235,0.003922
1365,0.000000,0.491842,0.936960,0.306768,-0.088420,-0.507553,-0.857072,-0.277637,-0.599339,-0.750807,0.607286,0.844361,0.747515,0.824562,93.494240,0.192640,0.242890,0.816049,0.039216,0.309804,0.078431
1366,0.000000,0.914320,0.699525,0.662600,0.318917,-0.669944,-0.670423,0.751696,0.198580,-0.628904,235.451500,0.659478,0.563020,0.750031,59.601120,0.911869,0.133885,0.779520,0.827451,0.121569,0.407843
1367,0.000000,0.731895,0.196389,0.653768,-0.532207,0.061181,-0.844401,-0.325842,-0.385924,-0.863070,207.685700,0.373166,0.692750,0.666494,10.169690,0.402367,0.411492,0.731111,0.062745,0.000000,0.180392
1368,0.000000,0.093900,0.727696,0.139473,0.032303,-0.498856,-0.866083,-0.071536,0.505673,-0.859754,161.497300,0.153407,0.717649,0.107191,15.127090,0.816070,0.789035,0.677352,0.000000,0.180392,0.000000
1369,0.000000,0.526867,0.283631,0.839909,0.127304,-0.846678,-0.516652,-0.727173,-0.432001,-0.533474,250.513000,0.785987,0.945038,0.797987,117.423800,0.394361,0.339871,0.413466,0.274510,0.066667,0.729412
1370,0.000000,0.091817,0.916892,0.173140,-0.109180,0.321604,-0.940559,-0.378680,0.261987,-0.887673,199.038500,0.795299,0.215831,0.042910,43.005790,0.978909,0.814600,0.658690,0.000000,0.474510,0.000000
1371,0.000000,0.748007,0.962121,0.330550,-0.712463,-0.464528,-0.525938,-0.215731,0.420074,-0.881475,57.043420,0.059369,0.746803,0.119930,9.559779,0.584039,0.096466,0.968591,0.023529,0.050980,0.003922
1372,0.000000,0.263113,0.634693,0.751393,-0.216751,0.041348,-0.975351,-0.602517,-0.551331,-0.577068,248.471900,0.170843,0.846305,0.551371,33.542740,0.766618,0.554681,0.121868,0.007843,0.309804,0.145098
1373,0.000000,0.658891,0.656620,0.862415,-0.153834,-0.782087,-0.603884,-0.490920,0.124556,-0.862255,265.532000,0.610789,0.932061,0.013482,96.231080,0.243988,0.375167,0.639990,0.227451,0.427451,0.654902
1374,0.000000,0.132261,0.257746,0.138776,0.314903,0.796864,-0.515601,0.045084,0.836380,-0.546293,76.728040,0.134760,0.794914,0.258990,33.308340,0.401370,0.338902,0.378240,0.000000,0.003922,0.000000
