sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
1474,0.000000,0.877143,0.480710,0.160812,-0.201756,0.355184,-0.912765,-0.754742,-0.241246,-0.610054,2.343917,0.797462,0.952042,0.646766,1.300374,0.979881,0.089828,0.544791,0.968628,0.082353,0.003922
1475,0.000000,0.209248,0.363101,0.186071,0.189614,-0.500578,-0.844670,-0.221449,0.619872,-0.752807,1.516548,0.617930,0.778878,0.690809,1.613171,0.102596,0.918116,0.592473,0.000000,0.152941,0.007843
1476,0.000000,0.565660,0.617516,0.058590,-0.168003,-0.774655,-0.609659,-0.273439,-0.387398,-0.880428,2.851880,0.878656,0.484910,0.623883,0.771259,0.839625,0.355496,0.064462,0.325490,0.129412,0.000000
1477,0.000000,0.693684,0.233038,0.969322,-0.566607,-0.024630,-0.823620,-0.256697,0.560360,-0.787466,5.050091,0.173627,0.794568,0.280746,0.688190,0.414764,0.069019,0.017080,0.121569,0.011765,0.062745
1478,0.000000,0.590256,0.006672,0.837089,0.647730,0.218616,-0.729830,0.088521,-0.050317,-0.994803,0.509026,0.217576,0.096597,0.253522,1.483511,0.325232,0.217229,0.642776,0.129412,0.000000,0.556863
1479,0.000000,0.703299,0.797581,0.952397,0.150651,0.394912,-0.906283,0.187297,0.386356,-0.903133,0.257803,0.102001,0.873466,0.100500,0.974921,0.310724,0.057743,0.064977,0.117647,0.039216,0.023529
1480,0.000000,0.833743,0.177528,0.890910,0.275614,-0.347623,-0.896212,0.312988,-0.785714,-0.533565,6.260269,0.039301,0.453806,0.783560,0.680177,0.336642,0.555615,0.455312,0.133333,0.003922,0.831373
1481,0.000000,0.855662,0.371237,0.069412,0.035646,0.861442,-0.506603,-0.008755,0.788196,-0.615362,1.846223,0.244148,0.624440,0.211108,0.658859,0.633069,0.698746,0.845809,0.290196,0.050980,0.000000
1482,0.000000,0.177011,0.900382,0.986703,-0.334881,0.656817,-0.675608,0.412665,-0.591058,-0.693079,4.902394,0.605791,0.760752,0.454359,1.188292,0.511872,0.337813,0.848568,0.000000,0.294118,0.819608
1483,0.000000,0.099835,0.600079,0.404633,-0.467228,-0.286817,-0.836322,-0.426618,-0.266669,-0.864225,4.362175,0.067564,0.801892,0.050653,0.083822,0.723499,0.319559,0.985724,0.003922,0.258824,0.003922
1484,0.000000,0.537655,0.320111,0.606379,-0.605603,-0.105098,-0.788796,0.073563,-0.800323,-0.595039,1.426084,0.950176,0.094255,0.076226,1.679121,0.127026,0.007891,0.150923,0.086275,0.003922,0.058824
1485,0.000000,0.187193,0.934728,0.493696,0.276428,0.688392,-0.670600,-0.539412,-0.185223,-0.821418,5.037934,0.034924,0.546276,0.353987,1.852346,0.747707,0.351802,0.711255,0.011765,0.580392,0.254902
1486,0.000000,0.478925,0.046191,0.219250,0.388205,0.664329,-0.638720,0.039221,0.728515,-0.683906,1.089880,0.995675,0.412538,0.919455,0.928470,0.484571,0.841432,0.808343,0.129412,0.000000,0.011765
1487,0.000000,0.689065,0.763684,0.993012,0.703152,-0.239616,-0.669449,-0.505571,-0.678172,-0.533367,0.817074,0.922639,0.880629,0.485780,1.994630,0.588753,0.382803,0.801388,0.466667,0.396079,1.000000
1488,0.000000,0.245641,0.796760,0.538782,-0.040478,-0.686207,-0.726280,0.148112,0.012466,-0.988892,5.377585,0.207341,0.250642,0.310063,1.102127,0.741219,0.358850,0.146467,0.015686,0.250980,0.035294
1489,0.000000,0.308414,0.248469,0.876189,-0.621103,0.214048,-0.753933,-0.217265,-0.145949,-0.965140,1.522205,0.340402,0.232883,0.388928,0.476563,0.648528,0.024287,0.682438,0.007843,0.000000,0.258824
1490,0.000000,0.285218,0.193340,0.609680,-0.720445,-0.165757,-0.673412,-0.412946,-0.623318,-0.664041,5.627420,0.562645,0.693402,0.180771,0.091075,0.980790,0.255020,0.664923,0.007843,0.003922,0.007843
1491,0.000000,0.810413,0.210186,0.550176,0.493710,0.260105,-0.829817,0.007922,-0.743805,-0.668350,5.207097,0.388319,0.547916,0.112621,0.834490,0.565219,0.710135,0.927860,0.313726,0.007843,0.184314
1492,0.000000,0.561620,0.040777,0.896169,-0.117595,0.695905,-0.708441,-0.333113,0.607028,-0.721494,3.409213,0.466010,0.874126,0.311012,0.025209,0.972892,0.112626,0.926386,0.031373,0.000000,0.058824
1493,0.000000,0.793132,0.856238,0.743934,0.801235,-0.061020,-0.595231,-0.611109,-0.054067,-0.789698,5.823633,0.415956,0.330898,0.030813,1.685688,0.082739,0.513165,0.811672,0.058824,0.545098,0.615686
1494,0.000000,0.777331,0.286744,0.653982,0.584251,-0.341189,-0.736370,0.414279,0.115831,-0.902749,0.902508,0.678913,0.209621,0.852485,1.393863,0.074937,0.737642,0.940268,0.098039,0.043137,0.505882
1495,0.000000,0.664131,0.116886,0.906900,-0.007195,-0.545581,-0.838027,0.581292,-0.546143,-0.603181,3.465651,0.119152,0.752168,0.626470,1.170341,0.851175,0.699024,0.851343,0.364706,0.000000,0.870588
1496,0.000000,0.854391,0.065887,0.768178,0.424318,-0.100850,-0.899880,-0.109577,-0.548617,-0.828862,3.776704,0.834949,0.409096,0.437840,0.664998,0.552903,0.950714,0.604354,0.603922,0.000000,0.278431
1497,0.000000,0.978028,0.668001,0.972138,0.628868,-0.269594,-0.729276,-0.388728,-0.509418,-0.767714,2.885555,0.350097,0.430152,0.288146,0.181676,0.112879,0.715672,0.525433,0.031373,0.050980,0.094118
1498,0.000000,0.884463,0.071506,0.876431,-0.086834,-0.360583,-0.928676,0.265740,0.232248,-0.935651,4.664857,0.711910,0.833084,0.057130,1.700414,0.822501,0.589513,0.316083,1.000000,0.000000,0.360784
1499,0.000000,0.733666,0.923605,0.659073,0.033639,-0.800496,-0.598393,-0.452387,-0.039801,-0.890933,6.195852,0.478865,0.596509,0.645371,0.886747,0.929654,0.706237,0.804277,0.466667,0.717647,0.400000
1500,0.000000,0.597877,0.837169,0.246068,0.236608,0.797810,-0.554541,-0.107617,0.200558,-0.973753,4.177454,0.365481,0.636949,0.542332,0.884483,0.583374,0.732943,0.164169,0.180392,0.588235,0.007843
1501,0.000000,0.208253,0.037242,0.175569,-0.623959,-0.309470,-0.717567,0.782897,0.084366,-0.616405,4.189680,0.679045,0.399386,0.103132,0.579075,0.725954,0.379042,0.768709,0.000000,0.000000,0.000000
1502,0.000000,0.778786,0.546797,0.542440,-0.726540,-0.329299,-0.603077,-0.160487,0.336144,-0.928036,3.804832,0.264409,0.792364,0.446826,1.447749,0.219484,0.118947,0.079192,0.184314,0.129412,0.027451
1503,0.000000,0.851212,0.249189,0.268984,0.103721,-0.844079,-0.526091,0.758823,-0.308335,-0.573687,6.127746,0.819652,0.159047,0.172168,1.378756,0.500869,0.762203,0.102849,0.878431,0.027451,0.000000
1504,0.000000,0.436115,0.905441,0.439109,-0.370356,0.332064,-0.867508,-0.692619,0.392067,-0.605445,6.051668,0.894760,0.304930,0.585279,0.839935,0.004754,0.434892,0.652968,0.200000,0.360784,0.156863
1505,0.000000,0.638384,0.715946,0.202948,-0.798780,0.059597,-0.598664,-0.426950,0.726042,-0.539051,1.104067,0.082055,0.457829,0.046775,1.693171,0.421509,0.715109,0.022541,0.243137,0.533333,0.000000
1506,0.000000,0.747567,0.998363,0.891088,0.332266,0.237060,-0.912908,0.744047,0.127835,-0.655784,5.692324,0.569750,0.328332,0.385761,0.894193,0.545532,0.522495,0.252150,0.443137,0.545098,0.298039
1507,0.000000,0.821037,0.374704,0.746144,-0.832953,-0.199392,-0.516171,0.732582,0.277123,-0.621713,3.285954,0.874167,0.000669,0.192361,1.599755,0.255126,0.995783,0.614886,0.243137,0.172549,0.462745
1508,0.000000,0.622912,0.170143,0.660394,-0.185652,0.040931,-0.981763,-0.047505,-0.258285,-0.964900,4.068389,0.810135,0.605369,0.922931,1.113963,0.177899,0.460906,0.683865,0.309804,0.003922,0.615686
1509,0.000000,0.104706,0.216797,0.001934,-0.261744,-0.820599,-0.508043,-0.490751,0.096864,-0.865899,5.718697,0.532414,0.011808,0.511887,1.669842,0.603448,0.858624,0.585769,0.003922,0.031373,0.000000
1510,0.000000,0.580589,0.468098,0.841151,0.001642,0.700053,-0.714089,-0.451005,-0.519453,-0.725784,0.726872,0.709056,0.483050,0.367584,0.927996,0.768417,0.146869,0.603754,0.192157,0.003922,0.345098
1511,0.000000,0.981659,0.417850,0.941243,0.440795,-0.242395,-0.864260,0.248481,0.124886,-0.960552,1.718633,0.194114,0.058727,0.422446,0.034693,0.438550,0.582342,0.857009,0.007843,0.000000,0.062745
1512,0.000000,0.686129,0.174207,0.793426,0.008943,-0.285128,-0.958448,-0.181563,0.206646,-0.961422,1.425673,0.823308,0.406376,0.835458,0.831664,0.811990,0.262659,0.316390,0.360784,0.000000,0.278431
1513,0.000000,0.582955,0.290811,0.567451,0.527836,-0.573464,-0.626521,-0.377156,0.266094,-0.887101,5.103134,0.949523,0.349369,0.861950,1.564501,0.599947,0.560670,0.804172,0.341177,0.039216,0.384314
1514,0.000000,0.080932,0.714455,0.997786,0.564944,-0.191403,-0.802623,0.227580,0.187977,-0.955443,3.954939,0.341064,0.972324,0.047755,1.416368,0.774183,0.351392,0.610486,0.000000,0.619608,0.733333
1515,0.000000,0.742733,0.386179,0.594958,0.027725,-0.656220,-0.754060,-0.322049,0.595794,-0.735741,4.678519,0.021493,0.531267,0.597076,1.881620,0.828775,0.766263,0.847627,0.698039,0.172549,0.466667
1516,0.000000,0.452612,0.478958,0.644434,-0.012718,-0.110497,-0.993795,0.496259,0.447447,-0.743988,4.607873,0.800485,0.564315,0.433354,0.234840,0.258652,0.365024,0.090994,0.098039,0.047059,0.043137
1517,0.000000,0.515953,0.747990,0.294258,0.669941,-0.016948,-0.742221,0.723455,-0.353330,-0.593103,4.772514,0.150853,0.187715,0.532682,0.294635,0.205879,0.700040,0.278954,0.000000,0.105882,0.007843
1518,0.000000,0.581644,0.392555,0.100422,0.172344,-0.170614,-0.970149,0.262833,-0.379898,-0.886903,3.857177,0.681213,0.884056,0.991372,0.595992,0.621462,0.368983,0.925303,0.239216,0.121569,0.000000
1519,0.000000,0.327985,0.936204,0.880400,-0.099642,0.244469,-0.964524,0.385206,-0.134381,-0.912994,6.265504,0.666443,0.569496,0.939775,1.201559,0.457501,0.704503,0.006221,0.082353,0.945098,0.894118
1520,0.000000,0.532385,0.238118,0.698556,0.289456,-0.552617,-0.781556,0.534395,0.223884,-0.815045,0.654958,0.198108,0.824938,0.141204,0.099197,0.793634,0.150119,0.771780,0.000000,0.000000,0.007843
1521,0.000000,0.343422,0.725678,0.514619,-0.737816,0.292989,-0.608100,-0.582559,-0.222507,-0.781739,4.757666,0.237535,0.729161,0.021437,0.014102,0.896493,0.609859,0.264194,0.003922,0.286275,0.000000
1522,0.000000,0.086475,0.447003,0.276098,0.569260,0.627672,-0.531010,0.304789,-0.788928,-0.533570,3.994785,0.247330,0.313333,0.890288,0.277400,0.738094,0.308076,0.710414,0.000000,0.003922,0.000000
1523,0.000000,0.945648,0.008450,0.182071,0.023898,0.775923,-0.630375,-0.707682,-0.004340,-0.706517,0.431632,0.024548,0.803091,0.735075,1.070737,0.923796,0.029022,0.853844,0.756863,0.000000,0.007843
1524,0.000000,0.105215,0.853096,0.823942,0.036428,-0.424409,-0.904738,-0.076354,-0.603753,-0.793506,2.322340,0.935230,0.621230,0.015449,1.922127,0.601777,0.252809,0.061993,0.003922,0.458824,0.050980
1525,0.000000,0.604653,0.998458,0.709125,0.387291,-0.316004,-0.866111,-0.717555,0.374653,-0.587154,0.326692,0.708597,0.138933,0.158851,1.933639,0.604487,0.343857,0.914191,0.349020,0.592157,0.713726
1526,0.000000,0.654347,0.348649,0.458594,-0.490738,-0.459493,-0.740299,0.162969,0.462127,-0.871711,3.377303,0.825739,0.680284,0.039222,0.932860,0.732006,0.861573,0.413132,0.329412,0.074510,0.039216
1527,0.000000,0.283507,0.032555,0.745365,-0.756506,-0.176026,-0.629852,-0.283801,-0.557119,-0.780433,2.301622,0.800929,0.473639,0.239901,1.349979,0.493499,0.059227,0.316639,0.039216,0.000000,0.211765
1528,0.000000,0.349800,0.662173,0.352997,-0.443193,-0.614435,-0.652724,0.202517,0.818342,-0.537869,3.138298,0.306243,0.584847,0.780540,0.269255,0.660759,0.769203,0.503069,0.003922,0.058824,0.000000
1529,0.000000,0.201341,0.759946,0.378475,0.519544,-0.482483,-0.705184,0.193293,0.138973,-0.971249,0.614330,0.650235,0.332992,0.162940,1.323882,0.654408,0.265289,0.732523,0.007843,0.176471,0.090196
1530,0.000000,0.829307,0.150494,0.019898,-0.267130,-0.306755,-0.913533,-0.824031,0.085473,-0.560060,6.050380,0.905718,0.887774,0.435021,0.035933,0.357787,0.617432,0.356631,0.627451,0.003922,0.000000
1531,0.000000,0.405460,0.983620,0.415134,-0.465398,0.637766,-0.613726,-0.066702,0.124485,-0.989977,0.064414,0.592639,0.903852,0.552058,1.652241,0.149403,0.985281,0.802464,0.011765,1.000000,0.176471
1532,0.000000,0.884542,0.944140,0.094093,-0.146201,-0.802777,-0.578078,-0.433835,0.699514,-0.567862,3.031839,0.541173,0.261094,0.260532,0.196098,0.331958,0.025198,0.497324,0.023529,0.003922,0.003922
1533,0.000000,0.495649,0.419710,0.192392,0.511039,0.079465,-0.855877,-0.085428,0.534222,-0.841016,1.807741,0.837871,0.308524,0.964010,1.016845,0.600353,0.304788,0.894104,0.164706,0.019608,0.007843
1534,0.000000,0.983380,0.158863,0.907126,-0.649277,0.282847,-0.706001,-0.453797,-0.451331,-0.768355,4.636238,0.612140,0.449098,0.780473,1.506764,0.654086,0.057349,0.739264,1.000000,0.000000,1.000000
1535,0.000000,0.743827,0.674324,0.228090,-0.014627,-0.132362,-0.991094,-0.119787,0.765267,-0.632470,1.661922,0.790999,0.006388,0.908776,1.375954,0.881576,0.341837,0.344607,0.615686,0.176471,0.007843
1536,0.000000,0.332579,0.761156,0.126304,-0.751581,-0.003029,-0.659634,-0.598063,0.169230,-0.783378,6.155920,0.381342,0.225100,0.824727,1.460523,0.762099,0.882494,0.387802,0.101961,0.639216,0.003922
1537,0.000000,0.666369,0.668557,0.949973,-0.128921,-0.821031,-0.556137,0.495889,0.154391,-0.854551,4.704545,0.422905,0.887696,0.628681,0.565403,0.064853,0.365789,0.434561,0.015686,0.200000,0.325490
1538,0.000000,0.050912,0.408105,0.544630,-0.434178,-0.398652,-0.807816,-0.603194,-0.499587,-0.621747,5.825003,0.657127,0.121941,0.796951,0.074104,0.743279,0.275302,0.237543,0.000000,0.000000,0.258824
1539,0.000000,0.174913,0.603891,0.911744,-0.679046,0.070629,-0.730690,-0.388499,0.130121,-0.912215,0.844328,0.456047,0.847170,0.486880,0.307724,0.265637,0.389733,0.183255,0.000000,0.074510,0.062745
1540,0.000000,0.416853,0.962408,0.786402,-0.147335,-0.476967,-0.866484,0.683136,-0.050594,-0.728536,3.253971,0.500491,0.141282,0.739400,1.356682,0.757156,0.725621,0.771193,0.149020,0.784314,0.682353
1541,0.000000,0.029885,0.149916,0.683010,-0.499492,-0.283149,-0.818739,0.570780,-0.527781,-0.629013,1.884689,0.046765,0.954469,0.577578,1.975698,0.479786,0.172564,0.893810,0.000000,0.000000,0.682353
1542,0.000000,0.479183,0.468542,0.863545,-0.518936,0.660741,-0.542334,-0.769273,-0.256672,-0.585096,0.911665,0.622445,0.720241,0.770676,0.618744,0.169814,0.240160,0.707675,0.007843,0.011765,0.345098
1543,0.000000,0.095451,0.944912,0.273325,0.853703,-0.080236,-0.514542,0.620573,-0.599172,-0.505849,3.861498,0.012809,0.737689,0.665036,0.041052,0.435570,0.955978,0.897256,0.000000,0.447059,0.003922
1544,0.000000,0.796997,0.598729,0.805641,-0.623657,-0.310973,-0.717181,-0.182892,-0.138744,-0.973294,4.266060,0.270992,0.815870,0.597533,0.431990,0.072430,0.263483,0.803326,0.031373,0.250980,0.400000
1545,0.000000,0.808237,0.974839,0.064788,-0.072553,-0.326784,-0.942310,0.022239,-0.008545,-0.999716,1.610557,0.792745,0.665151,0.986448,0.238611,0.981890,0.803134,0.578475,0.301961,0.337255,0.000000
1546,0.000000,0.052473,0.163216,0.793238,-0.446930,0.413066,-0.793492,0.131590,0.577734,-0.805548,3.428525,0.329184,0.011778,0.067138,0.124895,0.999279,0.153345,0.049083,0.000000,0.000000,0.000000
1547,0.000000,0.661614,0.936746,0.538853,0.331512,-0.609795,-0.719896,0.247040,-0.316728,-0.915781,3.709639,0.876341,0.341191,0.226257,0.009769,0.026562,0.351463,0.409065,0.301961,0.074510,0.003922
1548,0.000000,0.651589,0.688942,0.384492,-0.129978,0.759803,-0.637029,-0.149685,-0.590790,-0.792819,1.092800,0.851137,0.113116,0.706215,0.644987,0.027995,0.656776,0.274433,0.003922,0.168628,0.007843
1549,0.000000,0.948528,0.568035,0.407984,-0.428942,0.088512,-0.898985,0.581956,0.292879,-0.758650,3.313971,0.898825,0.249808,0.103324,0.450304,0.413637,0.545677,0.739485,0.454902,0.047059,0.015686
1550,0.000000,0.719268,0.618168,0.856999,0.713093,0.327177,-0.620044,0.199084,0.821561,-0.534232,5.457479,0.900694,0.379584,0.509093,0.959814,0.054959,0.177581,0.237254,0.458824,0.086275,0.329412
1551,0.000000,0.969868,0.039700,0.940432,-0.419483,-0.744478,-0.519410,0.796915,-0.239811,-0.554451,1.409415,0.900133,0.423726,0.143106,1.527151,0.900758,0.409050,0.276723,1.000000,0.000000,0.341177
1552,0.000000,0.016024,0.979308,0.208029,-0.496775,-0.615623,-0.611738,-0.080330,0.163892,-0.983202,3.247966,0.887600,0.438645,0.872564,1.972286,0.382450,0.244617,0.073934,0.000000,0.486275,0.000000
1553,0.000000,0.103740,0.831216,0.673843,0.754222,0.136546,-0.642265,0.164414,-0.650688,-0.741332,3.323139,0.172309,0.058041,0.461386,0.638551,0.294641,0.069228,0.078154,0.000000,0.007843,0.035294
1554,0.000000,0.404285,0.829652,0.857407,-0.718242,-0.144263,-0.680674,0.442741,0.156131,-0.882952,3.758342,0.821853,0.651558,0.579057,0.528460,0.780381,0.199308,0.213557,0.058824,0.129412,0.125490
1555,0.000000,0.329655,0.569545,0.152575,-0.546973,-0.374461,-0.748732,-0.717647,-0.340021,-0.607757,4.480488,0.575808,0.736254,0.858003,1.364707,0.175086,0.169788,0.844717,0.027451,0.243137,0.019608
1556,0.000000,0.295193,0.860481,0.771370,-0.000548,-0.675547,-0.737317,-0.409256,0.734399,-0.541450,6.282973,0.926885,0.069732,0.614470,0.162623,0.232254,0.175522,0.845021,0.000000,0.003922,0.050980
1557,0.000000,0.377666,0.745631,0.981690,0.752044,0.393668,-0.528636,0.482972,-0.679633,-0.552121,3.583954,0.855500,0.255325,0.629098,0.390874,0.524919,0.345873,0.029292,0.035294,0.054902,0.145098
1558,0.000000,0.939038,0.814677,0.932896,0.242949,0.675255,-0.696424,-0.243481,-0.463497,-0.851991,4.926661,0.618830,0.188176,0.910121,0.824873,0.617805,0.369169,0.906882,0.478431,0.176471,0.752941
1559,0.000000,0.517101,0.388802,0.407580,0.236903,-0.823783,-0.515033,-0.005802,0.001569,-0.999982,0.291510,0.092787,0.266811,0.192884,0.098578,0.314318,0.305605,0.059142,0.000000,0.000000,0.000000
1560,0.000000,0.589603,0.380509,0.719245,-0.130629,0.753259,-0.644621,0.714921,-0.365080,-0.596326,5.176808,0.139234,0.228642,0.828044,0.524281,0.978131,0.678397,0.850897,0.137255,0.015686,0.196078
1561,0.000000,0.027102,0.935518,0.130161,0.667570,0.311558,-0.676227,-0.525515,0.668672,-0.526035,1.610008,0.342212,0.020893,0.546773,0.941437,0.426094,0.762688,0.707846,0.000000,0.552941,0.003922
1562,0.000000,0.185975,0.847040,0.285472,0.354075,0.155427,-0.922211,0.181556,0.057616,-0.981691,4.637336,0.909014,0.211151,0.126499,0.357966,0.827349,0.018488,0.216329,0.015686,0.011765,0.000000
1563,0.000000,0.501223,0.257575,0.661251,-0.263694,0.074775,-0.961704,0.303566,-0.550250,-0.777865,4.775127,0.280807,0.867358,0.856777,1.130062,0.762608,0.205113,0.551835,0.184314,0.023529,0.462745
1564,0.000000,0.784074,0.887670,0.254503,0.014662,0.490650,-0.871234,0.807027,-0.075872,-0.585621,6.091487,0.988541,0.169079,0.776096,1.753582,0.983761,0.950418,0.003069,1.000000,1.000000,0.007843
1565,0.000000,0.758110,0.810207,0.316750,-0.670042,0.523884,-0.525917,0.506662,0.071792,-0.859151,2.752590,0.593406,0.516099,0.450230,1.659545,0.797248,0.796166,0.628366,0.631373,0.733333,0.062745
1566,0.000000,0.386028,0.007255,0.592962,-0.124449,0.742719,-0.657938,-0.298931,0.660984,-0.688288,1.397725,0.330398,0.887190,0.157411,1.783759,0.286945,0.034410,0.159663,0.039216,0.000000,0.066667
1567,0.000000,0.683777,0.256357,0.120083,-0.000385,0.789558,-0.613675,0.210987,-0.410357,-0.887182,1.025939,0.520437,0.473480,0.761145,1.967961,0.717653,0.946298,0.522347,0.545098,0.082353,0.000000
1568,0.000000,0.826433,0.614546,0.194026,0.207815,0.427464,-0.879822,-0.111973,-0.809926,-0.575744,2.583437,0.023369,0.868383,0.946880,0.777950,0.645519,0.325711,0.918738,0.298039,0.086275,0.003922
1569,0.000000,0.093389,0.749512,0.617232,0.086566,-0.770389,-0.631671,-0.345773,-0.306922,-0.886702,4.580060,0.745976,0.864351,0.974554,1.956035,0.981808,0.457917,0.689021,0.007843,0.772549,0.717647
1570,0.000000,0.743985,0.124303,0.010836,-0.799052,0.131236,-0.586765,0.393411,-0.683991,-0.614316,1.271397,0.895802,0.999243,0.974674,1.982840,0.853383,0.177808,0.937951,0.756863,0.000000,0.000000
1571,0.000000,0.784425,0.177802,0.332661,0.053320,0.314955,-0.947608,-0.520301,0.106499,-0.847316,5.914866,0.671961,0.933522,0.260958,1.602508,0.546056,0.918714,0.880810,0.749020,0.047059,0.117647
1572,0.000000,0.062683,0.723858,0.640361,-0.731737,-0.187263,-0.655358,0.142037,-0.688347,-0.711340,0.096325,0.819609,0.397104,0.473438,1.200039,0.468695,0.537994,0.132045,0.000000,0.290196,0.031373
1573,0.000000,0.238193,0.890023,0.928761,0.570642,0.365899,-0.735177,-0.082358,0.335201,-0.938540,0.279221,0.716259,0.309321,0.927446,1.663925,0.891901,0.837578,0.117242,0.047059,0.905882,0.192157
1574,0.000000,0.871553,0.095388,0.782219,-0.045667,0.451158,-0.891275,0.663315,0.454561,-0.594465,1.302511,0.841551,0.117119,0.636073,0.174331,0.866822,0.884645,0.089677,0.235294,0.000000,0.039216
1575,0.000000,0.276750,0.067136,0.632671,-0.421971,-0.312134,-0.851183,-0.537462,-0.042307,-0.842226,4.061193,0.187481,0.725139,0.345217,1.442096,0.770881,0.269887,0.269055,0.043137,0.000000,0.160784
1576,0.000000,0.524203,0.070618,0.365096,0.592172,-0.222672,-0.774435,0.162956,0.316720,-0.934416,1.395422,0.135153,0.020443,0.239770,0.248638,0.935536,0.021822,0.909056,0.027451,0.000000,0.007843
1577,0.000000,0.084537,0.283054,0.496604,0.200411,0.304909,-0.931057,-0.212968,-0.609428,-0.763703,4.723403,0.004250,0.801473,0.265470,0.628549,0.471861,0.583457,0.467149,0.000000,0.023529,0.043137
1578,0.000000,0.953531,0.804509,0.757935,-0.591029,0.593151,-0.546677,0.641870,0.469453,-0.606315,0.698506,0.159395,0.137908,0.124478,1.696986,0.844437,0.598996,0.967301,1.000000,0.560784,0.752941
1579,0.000000,0.246720,0.828138,0.518339,-0.383030,0.481493,-0.788323,0.361007,0.164917,-0.917865,0.426173,0.696616,0.819721,0.643082,0.866136,0.394729,0.070494,0.016881,0.007843,0.050980,0.003922
1580,0.000000,0.240633,0.678412,0.660574,-0.260851,0.423899,-0.867333,0.261468,-0.689382,-0.675565,4.047307,0.950234,0.155649,0.618637,0.132681,0.788986,0.812485,0.721149,0.007843,0.023529,0.050980
1581,0.000000,0.863519,0.363530,0.641550,0.560120,0.136583,-0.817075,0.285796,-0.475631,-0.831923,3.685869,0.653831,0.382812,0.087878,0.220822,0.343304,0.069530,0.912872,0.274510,0.000000,0.047059
1582,0.000000,0.220648,0.719829,0.022278,0.527903,-0.533055,-0.661189,0.034518,-0.149503,-0.988159,1.683279,0.429751,0.160823,0.459010,0.000892,0.161042,0.028522,0.365892,0.000000,0.000000,0.000000
1583,0.000000,0.967560,0.858453,0.282243,-0.128217,0.820535,-0.557031,0.245493,0.316562,-0.916254,0.380270,0.677877,0.527711,0.728841,1.589983,0.730284,0.429205,0.587339,0.941177,0.450980,0.039216
1584,0.000000,0.229907,0.066824,0.942990,0.092459,-0.833292,-0.545046,0.783888,0.224853,-0.578758,2.536735,0.816904,0.952519,0.665604,0.060137,0.078579,0.190885,0.675201,0.000000,0.000000,0.066667
1585,0.000000,0.759710,0.750625,0.211398,-0.702362,0.280504,-0.654221,-0.193703,0.567001,-0.800618,0.546123,0.647884,0.033164,0.829062,0.593779,0.812972,0.822074,0.258098,0.266667,0.239216,0.003922
1586,0.000000,0.341004,0.750822,0.681474,0.198848,0.530771,-0.823858,0.670101,0.090050,-0.736788,0.720073,0.573955,0.226853,0.632650,0.850698,0.656820,0.451128,0.547361,0.031373,0.184314,0.203922
1587,0.000000,0.061891,0.060410,0.341884,-0.096651,-0.155977,-0.983021,-0.234878,-0.143971,-0.961304,0.369092,0.649647,0.953085,0.139524,0.313759,0.813387,0.260072,0.498014,0.000000,0.000000,0.003922
1588,0.000000,0.464602,0.135328,0.780949,0.225005,0.210462,-0.951356,0.173867,-0.347886,-0.921274,3.066369,0.540454,0.215055,0.370890,1.040321,0.170098,0.615853,0.910107,0.043137,0.000000,0.529412
1589,0.000000,0.117733,0.310583,0.489302,0.043103,-0.396470,-0.917036,-0.327788,0.758784,-0.562852,5.377683,0.290657,0.747472,0.080599,0.884540,0.020691,0.792345,0.151935,0.000000,0.043137,0.007843
1590,0.000000,0.482403,0.230605,0.215684,0.345774,0.148154,-0.926548,-0.192756,-0.829321,-0.524473,1.205796,0.673075,0.728177,0.412740,1.124213,0.698613,0.543119,0.466690,0.145098,0.007843,0.000000
1591,0.000000,0.318813,0.825674,0.613691,-0.484141,0.417730,-0.768836,0.323815,0.566450,-0.757811,3.698227,0.862989,0.123739,0.748353,1.800212,0.465153,0.125930,0.409934,0.094118,0.133333,0.345098
1592,0.000000,0.453419,0.361302,0.119091,0.743074,0.209063,-0.635716,-0.479133,0.645499,-0.594779,3.528822,0.763585,0.280964,0.400939,1.731209,0.235790,0.859548,0.275062,0.062745,0.141177,0.000000
1593,0.000000,0.291495,0.485725,0.392735,0.026409,-0.584989,-0.810611,0.060325,0.763335,-0.643180,5.383183,0.355433,0.549799,0.537075,0.422429,0.665691,0.992126,0.485037,0.003922,0.070588,0.007843
1594,0.000000,0.536042,0.792569,0.448758,-0.724240,0.423325,-0.544310,0.511768,0.620527,-0.594171,6.281739,0.679128,0.463995,0.343691,0.737357,0.124847,0.598924,0.011408,0.039216,0.282353,0.000000
1595,0.000000,0.291593,0.321131,0.944354,-0.496742,0.398430,-0.771039,0.248674,0.471171,-0.846262,5.051987,0.490254,0.711780,0.172016,1.297462,0.232333,0.683810,0.377074,0.015686,0.105882,0.419608
1596,0.000000,0.658302,0.059589,0.710385,-0.679707,-0.348665,-0.645315,0.349476,-0.745134,-0.568015,4.541595,0.786911,0.795436,0.379124,1.509036,0.211659,0.094278,0.297786,0.239216,0.003922,0.219608
1597,0.000000,0.710472,0.534966,0.130511,0.721936,0.304698,-0.621263,0.593220,-0.492845,-0.636549,4.610312,0.972037,0.702843,0.584635,0.749461,0.015943,0.551061,0.397898,0.396079,0.188235,0.000000
