sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
620,0.000000,0.442862,0.509578,0.681881,0.678453,0.362800,-0.638810,0.487892,0.661415,-0.569641,0.181668,0.917185,0.670771,0.350510,0.725958,0.143164,0.197537,0.002033,0.443137,0.509804,0.682353
621,0.000000,0.542539,0.603522,0.782224,0.759922,0.137431,-0.635320,-0.337005,0.108925,-0.935181,2.941808,0.689475,0.883632,0.349009,1.990657,0.463113,0.766324,0.974452,0.541177,0.600000,0.776471
622,0.000000,0.394387,0.748246,0.987007,-0.571168,0.064189,-0.818320,-0.615565,-0.395091,-0.681897,5.291229,0.158003,0.850235,0.381383,1.162631,0.339934,0.787906,0.469923,0.392157,0.745098,0.984314
623,0.000000,0.868223,0.715000,0.233653,0.655272,-0.239602,-0.716387,-0.557571,-0.184588,-0.809346,5.149464,0.914761,0.347229,0.612679,1.232109,0.918437,0.931529,0.680144,0.870588,0.713726,0.231373
624,0.000000,0.584836,0.054178,0.474274,-0.033037,-0.059069,-0.997707,-0.418580,0.401478,-0.814620,4.578567,0.388976,0.723500,0.284749,0.333050,0.655184,0.173195,0.386027,0.584314,0.054902,0.470588
625,0.000000,0.886768,0.832772,0.855861,-0.077513,0.322383,-0.943430,0.680476,-0.226375,-0.696926,5.036901,0.576185,0.992248,0.012652,0.603252,0.566681,0.148255,0.056517,0.886275,0.831373,0.847059
626,0.000000,0.688631,0.675285,0.166183,0.299479,-0.690254,-0.658681,-0.053742,0.173986,-0.983281,2.077720,0.182324,0.229798,0.194663,0.856600,0.330321,0.893417,0.077564,0.690196,0.674510,0.168628
627,0.000000,0.526188,0.325297,0.179171,-0.493635,-0.564788,-0.661317,-0.231073,0.057759,-0.971220,5.456659,0.318255,0.945905,0.499692,1.191030,0.311191,0.295961,0.896945,0.525490,0.325490,0.180392
628,0.000000,0.672657,0.398400,0.956406,-0.163421,0.428951,-0.888422,-0.277199,-0.056306,-0.959161,1.514253,0.380347,0.640213,0.662528,0.562406,0.041399,0.368367,0.689086,0.670588,0.396079,0.949020
629,0.000000,0.295755,0.732092,0.846428,0.548335,-0.614213,-0.567514,-0.022942,0.238119,-0.970965,5.069641,0.202969,0.257434,0.291821,1.313831,0.875795,0.596361,0.917629,0.298039,0.733333,0.839216
630,0.000000,0.113121,0.137219,0.887609,-0.623982,0.105139,-0.774334,0.073539,0.626069,-0.776292,0.927092,0.550333,0.107899,0.924565,1.886052,0.374299,0.359379,0.646811,0.109804,0.133333,0.878431
631,0.000000,0.777429,0.299599,0.485131,-0.499881,0.680431,-0.535848,-0.576825,-0.540944,-0.612089,5.216359,0.698716,0.478245,0.216413,1.538722,0.632574,0.203381,0.581548,0.772549,0.294118,0.478431
632,0.000000,0.496330,0.324974,0.115576,0.688751,0.296829,-0.661449,-0.423428,-0.127576,-0.896902,3.022135,0.069189,0.464794,0.042252,0.262128,0.291370,0.038503,0.694464,0.498039,0.325490,0.117647
633,0.000000,0.501389,0.568361,0.980304,0.229645,-0.667810,-0.708020,-0.357205,-0.186930,-0.915130,2.115194,0.408394,0.053296,0.760910,1.647783,0.670127,0.094506,0.210030,0.501961,0.564706,0.976471
634,0.000000,0.723608,0.635094,0.478767,-0.231974,0.194113,-0.953157,0.275227,0.061652,-0.959401,5.341313,0.939040,0.866038,0.869809,0.933608,0.114200,0.465824,0.920093,0.725490,0.631373,0.474510
635,0.000000,0.908699,0.063251,0.503558,-0.156824,0.150842,-0.976039,-0.218146,-0.092129,-0.971558,0.254859,0.614648,0.426233,0.967078,1.616133,0.979336,0.577317,0.243322,0.901961,0.062745,0.498039
636,0.000000,0.822539,0.474148,0.258390,0.228656,-0.086003,-0.969701,0.288293,-0.275421,-0.917077,4.485412,0.263811,0.923764,0.432405,1.781283,0.391543,0.248515,0.886156,0.819608,0.470588,0.254902
637,0.000000,0.501330,0.697999,0.439529,-0.168021,-0.353988,-0.920034,0.090699,0.857365,-0.506655,6.277006,0.218915,0.176336,0.582299,1.847652,0.689189,0.695754,0.310539,0.501961,0.694118,0.435294
638,0.000000,0.400015,0.516944,0.647371,0.391749,-0.452460,-0.801133,-0.546944,-0.097665,-0.831453,0.735337,0.940509,0.041439,0.432322,0.021787,0.840362,0.537491,0.550794,0.396079,0.513726,0.643137
639,0.000000,0.145212,0.962746,0.014806,0.132759,0.543439,-0.828884,0.553975,-0.405592,-0.727053,0.090396,0.968522,0.683342,0.628770,1.196330,0.541530,0.930528,0.700532,0.145098,0.964706,0.019608
640,0.000000,0.546545,0.616660,0.737889,-0.116985,-0.350343,-0.929287,-0.098751,-0.552232,-0.827821,4.961063,0.726073,0.500653,0.612934,0.155322,0.319506,0.902542,0.928397,0.545098,0.615686,0.733333
641,0.000000,0.593083,0.564955,0.599032,-0.355193,0.613474,-0.705328,0.711111,0.202347,-0.673333,0.768874,0.491371,0.795499,0.763431,1.440907,0.548091,0.046326,0.494528,0.592157,0.564706,0.596079
642,0.000000,0.759900,0.318503,0.227802,-0.115836,0.017735,-0.993110,0.645413,0.129636,-0.752753,4.686784,0.348622,0.111054,0.449698,1.712772,0.108263,0.550829,0.619692,0.756863,0.321569,0.227451
643,0.000000,0.138406,0.919141,0.378517,0.504983,0.530815,-0.680609,0.297932,-0.158921,-0.941266,0.295736,0.801363,0.705456,0.926090,1.488280,0.500171,0.704302,0.960157,0.141177,0.917647,0.376471
644,0.000000,0.813275,0.088254,0.569367,0.101039,-0.546871,-0.831097,0.087805,0.747967,-0.657902,1.143508,0.281750,0.664310,0.132403,1.315482,0.173878,0.072084,0.744986,0.811765,0.090196,0.564706
645,0.000000,0.418249,0.025813,0.489471,-0.161032,-0.498061,-0.852059,-0.641314,0.349943,-0.682830,2.379272,0.583627,0.689483,0.238558,0.531574,0.115997,0.940512,0.669543,0.419608,0.027451,0.490196
646,0.000000,0.009202,0.810588,0.375496,-0.065001,-0.120398,-0.990595,0.481378,0.177277,-0.858399,3.068817,0.608696,0.540830,0.458786,0.578567,0.898386,0.690426,0.157345,0.007843,0.803922,0.368628
647,0.000000,0.182662,0.263556,0.281698,0.190414,-0.462298,-0.866039,-0.404580,-0.017544,-0.914335,2.706840,0.388652,0.051844,0.828224,0.980639,0.541723,0.421757,0.776286,0.180392,0.258824,0.278431
648,0.000000,0.197321,0.630645,0.139757,-0.545114,-0.563428,-0.620806,0.287921,0.816494,-0.500439,2.746948,0.742525,0.269495,0.687397,0.477790,0.635423,0.257813,0.082606,0.200000,0.631373,0.141177
649,0.000000,0.341029,0.893587,0.241092,-0.036220,-0.020530,-0.999133,0.111976,0.164750,-0.979959,0.704371,0.300631,0.161935,0.653652,1.682809,0.884106,0.955446,0.656955,0.337255,0.890196,0.239216
650,0.000000,0.766541,0.781388,0.609037,-0.805292,0.220709,-0.550266,-0.177590,-0.122106,-0.976500,2.983359,0.393527,0.957858,0.461553,0.829357,0.504452,0.365715,0.095530,0.764706,0.780392,0.607843
651,0.000000,0.293683,0.815185,0.751160,0.571738,-0.046161,-0.819136,-0.019755,-0.760228,-0.649356,2.587208,0.583120,0.930940,0.722074,1.871211,0.323758,0.096799,0.660860,0.290196,0.811765,0.745098
652,0.000000,0.496066,0.101371,0.812295,0.487590,0.489415,-0.723000,0.752256,-0.108179,-0.649929,3.367966,0.668326,0.089085,0.170322,1.662181,0.529918,0.251418,0.698386,0.494118,0.101961,0.803922
653,0.000000,0.932303,0.397616,0.886180,-0.735842,-0.374633,-0.564080,0.031022,0.859066,-0.510923,4.562229,0.233655,0.077145,0.912793,1.784217,0.012319,0.372984,0.725754,0.933333,0.396079,0.882353
654,0.000000,0.188870,0.329031,0.860686,-0.464264,-0.069143,-0.882994,0.094504,-0.140257,-0.985595,0.431699,0.317595,0.731539,0.943484,1.708188,0.643001,0.588163,0.577664,0.188235,0.325490,0.854902
655,0.000000,0.389829,0.920234,0.807926,-0.287588,0.547422,-0.785890,-0.778565,0.135232,-0.612820,1.866938,0.438466,0.877707,0.405603,0.653275,0.877062,0.138455,0.838864,0.388235,0.917647,0.803922
656,0.000000,0.184994,0.020994,0.649513,-0.361221,0.703809,-0.611696,-0.764137,0.168983,-0.622527,1.659332,0.044715,0.844716,0.721508,0.825055,0.063289,0.275370,0.490636,0.184314,0.023529,0.647059
657,0.000000,0.517279,0.913454,0.610628,0.241631,0.823499,-0.513287,-0.707698,0.091422,-0.700575,0.409171,0.332788,0.614452,0.805751,1.507961,0.860102,0.523364,0.118417,0.513726,0.913726,0.607843
658,0.000000,0.601026,0.108300,0.859628,-0.245940,0.629192,-0.737313,0.459450,0.127575,-0.878994,2.080343,0.923906,0.740467,0.383452,0.061208,0.540241,0.801605,0.708479,0.600000,0.113726,0.858824
659,0.000000,0.520708,0.872837,0.963909,0.355434,0.352207,-0.865804,0.323781,-0.707902,-0.627727,1.988854,0.458414,0.806759,0.001894,0.615616,0.016075,0.538246,0.317457,0.521569,0.874510,0.956863
660,0.000000,0.378956,0.986350,0.422966,0.235036,-0.730736,-0.640924,0.189209,0.164183,-0.968114,0.455881,0.278137,0.082666,0.221862,0.411087,0.057608,0.809690,0.976822,0.380392,0.984314,0.419608
661,0.000000,0.748626,0.808991,0.429945,-0.230464,0.222817,-0.947227,0.413144,-0.717002,-0.561445,1.275348,0.398473,0.812343,0.179008,1.438403,0.799398,0.847916,0.765601,0.749020,0.807843,0.427451
662,0.000000,0.539929,0.640366,0.970249,-0.030382,0.267817,-0.962991,-0.584419,-0.540043,-0.605647,1.942881,0.523335,0.155339,0.965402,1.391248,0.560315,0.859955,0.255763,0.533333,0.639216,0.960784
663,0.000000,0.690760,0.123153,0.771312,0.336284,0.267973,-0.902831,-0.394702,0.054784,-0.917175,2.148237,0.467432,0.488876,0.491159,0.438123,0.227245,0.655355,0.852435,0.686275,0.121569,0.760784
664,0.000000,0.433037,0.267054,0.589359,0.763527,-0.268993,-0.587085,-0.388157,-0.589242,-0.708610,5.684462,0.522664,0.789150,0.682960,0.425625,0.029278,0.281352,0.238546,0.435294,0.270588,0.592157
665,0.000000,0.262380,0.665389,0.848665,0.410519,-0.527595,-0.743719,-0.665492,0.437256,-0.604920,4.647376,0.796165,0.513130,0.629012,0.339770,0.544527,0.337290,0.294469,0.262745,0.666667,0.847059
666,0.000000,0.217194,0.972842,0.684461,0.321953,-0.771927,-0.548156,0.185893,-0.321585,-0.928454,4.197493,0.302897,0.508962,0.499723,1.273160,0.798921,0.905894,0.027907,0.215686,0.972549,0.678431
667,0.000000,0.585144,0.769449,0.816957,0.316627,-0.169937,-0.933203,-0.310746,-0.181449,-0.933013,4.021511,0.786459,0.974417,0.353211,0.265344,0.833828,0.351957,0.203315,0.584314,0.764706,0.811765
668,0.000000,0.509848,0.172463,0.822586,0.025186,0.782788,-0.621779,0.155052,0.349257,-0.924110,1.920793,0.011601,0.792755,0.843327,0.799648,0.286671,0.779128,0.513817,0.509804,0.172549,0.819608
669,0.000000,0.467926,0.330671,0.747716,-0.791729,-0.085542,-0.604853,-0.408736,0.135314,-0.902566,6.098108,0.161033,0.667283,0.030053,1.965983,0.827021,0.874815,0.440886,0.466667,0.329412,0.745098
670,0.000000,0.202697,0.296704,0.076113,-0.022201,-0.370911,-0.928403,0.258985,-0.409715,-0.874677,0.915199,0.354249,0.946248,0.624688,0.725961,0.044207,0.655729,0.766496,0.200000,0.294118,0.074510
671,0.000000,0.897239,0.057678,0.481364,-0.227322,0.117923,-0.966654,0.792224,0.322175,-0.518252,4.899684,0.683834,0.121121,0.986112,1.060860,0.327945,0.021035,0.126554,0.898039,0.058824,0.478431
672,0.000000,0.706100,0.496684,0.383226,0.289667,-0.694492,-0.658615,-0.137757,-0.600579,-0.787609,2.345550,0.636711,0.378363,0.945628,0.182208,0.022368,0.627683,0.905079,0.701961,0.498039,0.384314
673,0.000000,0.568888,0.989605,0.831404,-0.584381,0.511829,-0.629706,-0.246302,0.195830,-0.949203,3.402176,0.845248,0.171777,0.832708,1.353170,0.279339,0.666994,0.626883,0.568628,0.988235,0.831373
674,0.000000,0.252352,0.292575,0.163528,-0.637015,0.330293,-0.696504,0.309056,0.184538,-0.932968,4.205481,0.643458,0.192444,0.458432,1.906986,0.598150,0.518575,0.699603,0.254902,0.294118,0.164706
675,0.000000,0.900952,0.907583,0.517822,-0.613715,-0.194279,-0.765252,-0.000710,-0.547191,-0.837008,4.064600,0.116377,0.704702,0.994075,1.087653,0.392568,0.528896,0.848417,0.898039,0.905882,0.517647
676,0.000000,0.281788,0.967963,0.209657,0.572798,0.101965,-0.813330,-0.334609,0.502607,-0.797134,0.887037,0.830176,0.194840,0.005020,0.667945,0.074919,0.756855,0.329285,0.282353,0.968628,0.207843
677,0.000000,0.572713,0.539180,0.969457,-0.199987,-0.260957,-0.944408,0.427321,0.408117,-0.806745,0.336388,0.735453,0.777357,0.330556,0.647201,0.487308,0.478176,0.943746,0.572549,0.537255,0.964706
678,0.000000,0.850347,0.085434,0.651136,-0.809387,-0.254905,-0.529071,-0.602613,-0.302017,-0.738676,2.296382,0.680468,0.735015,0.891192,1.420608,0.958852,0.862772,0.098179,0.847059,0.082353,0.643137
679,0.000000,0.571227,0.500147,0.755572,-0.031518,-0.772694,-0.633996,-0.040095,-0.637115,-0.769725,4.024345,0.717498,0.281454,0.591500,0.656762,0.925439,0.532476,0.776276,0.564706,0.498039,0.741177
680,0.000000,0.733133,0.304843,0.729275,-0.425483,0.226856,-0.876071,0.001213,-0.803687,-0.595051,2.060361,0.952831,0.369303,0.306296,0.541673,0.681954,0.424651,0.288612,0.737255,0.309804,0.729412
681,0.000000,0.302152,0.429728,0.495572,0.656142,-0.308526,-0.688687,-0.096081,-0.287833,-0.952849,2.983328,0.454269,0.137249,0.311000,1.029590,0.855038,0.814478,0.615121,0.301961,0.427451,0.490196
682,0.000000,0.602545,0.418661,0.162013,-0.379542,0.517063,-0.767199,0.399787,-0.717607,-0.570273,6.234282,0.886718,0.824741,0.002594,1.613216,0.313319,0.137126,0.906393,0.600000,0.415686,0.160784
683,0.000000,0.317085,0.441516,0.318959,0.739144,-0.323514,-0.590766,-0.312231,0.333733,-0.889457,0.275239,0.092300,0.153645,0.492655,0.596994,0.121134,0.767604,0.125491,0.317647,0.439216,0.317647
684,0.000000,0.267087,0.111252,0.356123,0.144769,-0.641499,-0.753340,-0.259317,0.004200,-0.965783,3.768889,0.062270,0.468584,0.561557,1.517200,0.610247,0.968877,0.617585,0.266667,0.113726,0.352941
685,0.000000,0.675305,0.652090,0.004347,0.078459,-0.553846,-0.828914,0.064929,0.548189,-0.833830,5.949288,0.650454,0.103352,0.895591,1.196129,0.690824,0.214113,0.413828,0.674510,0.650980,0.007843
686,0.000000,0.260839,0.799027,0.772396,0.443287,0.265655,-0.856110,-0.460084,0.582530,-0.670061,4.514357,0.819168,0.427832,0.229538,0.338008,0.226201,0.847454,0.825634,0.258824,0.796079,0.764706
687,0.000000,0.271223,0.721960,0.196651,-0.155887,0.578880,-0.800373,-0.578911,-0.399744,-0.710680,3.438346,0.457540,0.847689,0.527306,0.832675,0.424891,0.376877,0.266894,0.270588,0.721569,0.196078
688,0.000000,0.475015,0.404096,0.501185,0.807620,0.038339,-0.588456,0.054359,-0.254563,-0.965527,1.106869,0.412679,0.153311,0.736465,1.590436,0.501044,0.026114,0.534185,0.478431,0.403922,0.501961
689,0.000000,0.719548,0.605378,0.498657,-0.512758,0.531439,-0.674279,-0.462998,0.528871,-0.711287,6.119436,0.687856,0.528204,0.947257,1.389159,0.865561,0.458156,0.739328,0.717647,0.603922,0.498039
690,0.000000,0.316667,0.650281,0.966260,-0.135238,0.460161,-0.877475,-0.185549,0.750427,-0.634375,3.957851,0.151867,0.809104,0.763299,1.443304,0.105214,0.562056,0.571561,0.317647,0.654902,0.968628
691,0.000000,0.604905,0.526836,0.633445,0.001831,-0.002967,-0.999994,0.535502,-0.065175,-0.842016,3.410393,0.024188,0.217584,0.611199,0.907994,0.544721,0.767369,0.562115,0.603922,0.525490,0.627451
692,0.000000,0.840163,0.946242,0.118362,-0.157510,0.452877,-0.877550,-0.134300,-0.443653,-0.886079,0.526596,0.612032,0.793638,0.752094,0.285456,0.368769,0.143126,0.196958,0.839216,0.941177,0.121569
693,0.000000,0.411679,0.342412,0.060972,-0.084699,0.190912,-0.977946,0.677536,0.214436,-0.703535,4.316376,0.592769,0.905965,0.801886,0.285890,0.784280,0.625345,0.208587,0.411765,0.345098,0.062745
694,0.000000,0.903252,0.942126,0.191347,-0.376708,0.020439,-0.926107,0.775906,-0.244547,-0.581521,3.935740,0.449725,0.968594,0.293547,0.621544,0.636280,0.600751,0.738260,0.898039,0.933333,0.188235
695,0.000000,0.320502,0.299657,0.356984,0.343719,0.514244,-0.785755,0.507675,0.480362,-0.715206,4.033844,0.290840,0.013440,0.496790,0.073623,0.195487,0.304192,0.297425,0.313726,0.294118,0.352941
696,0.000000,0.930153,0.226326,0.303883,-0.522201,-0.203104,-0.828285,0.056391,0.474705,-0.878337,5.745070,0.173305,0.374842,0.926909,0.520022,0.942833,0.130886,0.461072,0.929412,0.227451,0.305882
697,0.000000,0.164254,0.970187,0.485278,-0.046818,-0.849702,-0.525181,-0.319252,0.252700,-0.913357,3.538481,0.539869,0.538269,0.568308,1.660920,0.099509,0.872956,0.732583,0.164706,0.972549,0.482353
698,0.000000,0.811877,0.824879,0.325360,-0.311075,-0.795820,-0.519522,0.769424,-0.179175,-0.613093,0.710680,0.353832,0.205935,0.525096,0.480934,0.903113,0.805184,0.589656,0.807843,0.819608,0.321569
699,0.000000,0.129433,0.974966,0.295135,-0.118227,0.172754,-0.977844,0.617719,0.066168,-0.783610,1.315521,0.225303,0.968176,0.064407,1.046887,0.918686,0.682454,0.625132,0.129412,0.972549,0.294118
700,0.000000,0.202649,0.818271,0.164460,0.572121,0.353138,-0.740251,-0.185792,-0.278883,-0.942181,2.591759,0.192687,0.631377,0.750740,1.684798,0.269528,0.793585,0.623314,0.203922,0.815686,0.164706
701,0.000000,0.913536,0.402626,0.820863,0.443356,-0.468259,-0.764309,-0.774611,-0.158438,-0.612271,0.258460,0.760225,0.761072,0.440708,0.966339,0.144779,0.678662,0.667680,0.913726,0.400000,0.811765
702,0.000000,0.781479,0.520619,0.470510,0.529963,0.234020,-0.815091,0.593111,0.066920,-0.802335,3.860440,0.953956,0.137561,0.373191,1.034521,0.333182,0.920186,0.393492,0.776471,0.517647,0.466667
703,0.000000,0.683575,0.199758,0.215849,0.572835,-0.483022,-0.662231,-0.075020,0.524278,-0.848236,4.931348,0.355888,0.283096,0.506978,1.963657,0.979363,0.780782,0.935416,0.682353,0.200000,0.215686
704,0.000000,0.367812,0.098811,0.330389,-0.225777,0.418544,-0.879685,-0.591218,-0.566678,-0.573879,3.934261,0.132433,0.227775,0.542321,1.173935,0.966691,0.886663,0.069191,0.368628,0.098039,0.329412
705,0.000000,0.000503,0.835353,0.862535,0.456621,0.433133,-0.777106,-0.545716,-0.170705,-0.820399,0.203429,0.849975,0.438523,0.348063,1.529536,0.753028,0.653917,0.892501,0.003922,0.835294,0.854902
706,0.000000,0.702689,0.413990,0.707899,-0.159124,-0.674004,-0.721386,0.826328,0.161109,-0.539654,4.731955,0.581248,0.199716,0.863898,1.815704,0.169215,0.017303,0.750697,0.701961,0.415686,0.705882
707,0.000000,0.772402,0.051620,0.695015,0.064395,-0.262356,-0.962820,-0.137374,0.634060,-0.760984,3.916085,0.461747,0.502450,0.031675,0.638321,0.508600,0.369001,0.537065,0.772549,0.058824,0.694118
708,0.000000,0.502544,0.458024,0.839734,0.134976,-0.358692,-0.923646,0.569539,0.284186,-0.771274,6.204369,0.235808,0.109123,0.512388,0.234287,0.664247,0.089927,0.222234,0.501961,0.454902,0.839216
709,0.000000,0.512994,0.638168,0.403576,0.153850,-0.804716,-0.573378,0.211354,0.384638,-0.898545,0.809642,0.714423,0.223189,0.313466,0.648266,0.503106,0.758970,0.217852,0.513726,0.643137,0.400000
710,0.000000,0.615620,0.599072,0.337078,0.539907,-0.511146,-0.668753,-0.366366,-0.220376,-0.903997,2.955632,0.955133,0.656073,0.449796,0.852863,0.702673,0.067612,0.336189,0.611765,0.596079,0.329412
711,0.000000,0.356416,0.745449,0.771189,-0.768871,-0.050497,-0.637407,-0.375039,-0.080579,-0.923500,5.456433,0.140098,0.712141,0.130274,0.739288,0.095593,0.780985,0.955921,0.352941,0.737255,0.760784
712,0.000000,0.484377,0.481529,0.402722,0.556619,0.561731,-0.612074,-0.428849,0.747236,-0.507669,0.588393,0.485440,0.577869,0.651474,0.507909,0.874871,0.287706,0.618949,0.490196,0.486275,0.403922
713,0.000000,0.742400,0.855758,0.790773,0.301628,-0.325201,-0.896251,-0.143344,-0.711874,-0.687523,1.790872,0.042032,0.462712,0.801398,1.187566,0.681108,0.771602,0.751901,0.737255,0.854902,0.784314
714,0.000000,0.304225,0.886725,0.132278,-0.600111,-0.119935,-0.790875,0.720667,-0.400840,-0.565656,4.696694,0.834426,0.414109,0.743219,0.952327,0.181381,0.727327,0.936021,0.305882,0.882353,0.129412
715,0.000000,0.344001,0.852116,0.032894,-0.655504,0.094781,-0.749220,0.154273,0.840778,-0.518933,4.370465,0.863125,0.191906,0.455827,0.785258,0.659175,0.109774,0.159210,0.345098,0.854902,0.035294
716,0.000000,0.779499,0.986552,0.091421,-0.735165,-0.185806,-0.651927,0.256210,-0.077553,-0.963505,0.624726,0.415331,0.612080,0.454806,1.439409,0.484666,0.583691,0.220063,0.772549,0.988235,0.090196
717,0.000000,0.659986,0.763474,0.850509,-0.855360,0.134111,-0.500373,0.389141,-0.724337,-0.569127,4.100811,0.573641,0.870930,0.280888,0.633120,0.754017,0.795810,0.165432,0.662745,0.760784,0.847059
718,0.000000,0.124449,0.155248,0.088686,-0.718434,-0.460374,-0.521449,0.684862,0.367500,-0.629212,4.084810,0.617627,0.129325,0.952666,0.855537,0.404289,0.661126,0.001583,0.121569,0.152941,0.086275
719,0.000000,0.162996,0.457534,0.337719,0.343585,-0.757667,-0.554879,0.728039,0.365778,-0.579798,1.692734,0.870850,0.553384,0.980467,1.060553,0.682960,0.821189,0.015756,0.164706,0.458824,0.337255
720,0.000000,0.873891,0.415772,0.823183,0.316184,-0.692446,-0.648495,0.058763,-0.725088,-0.686144,1.275184,0.021422,0.930050,0.883825,0.373405,0.796544,0.127745,0.983526,0.874510,0.411765,0.819608
721,0.000000,0.331964,0.691625,0.868216,0.176365,0.427007,-0.886882,-0.858570,0.094767,-0.503862,0.958862,0.034986,0.739982,0.280073,0.036653,0.809378,0.628440,0.999563,0.329412,0.690196,0.862745
722,0.000000,0.099911,0.739431,0.619653,0.776847,-0.177305,-0.604212,-0.172750,-0.804984,-0.567590,1.498646,0.940991,0.184087,0.910780,1.891230,0.992854,0.517804,0.745288,0.101961,0.737255,0.615686
723,0.000000,0.422224,0.627414,0.669039,-0.473502,-0.464973,-0.748061,-0.131809,-0.001933,-0.991273,1.569358,0.356842,0.348833,0.659969,1.620790,0.702225,0.917191,0.853516,0.423529,0.627451,0.666667
724,0.000000,0.548629,0.383715,0.583620,-0.106937,0.375678,-0.920560,-0.004453,-0.417800,-0.908528,5.431888,0.673749,0.734472,0.025331,0.934206,0.052065,0.001759,0.934728,0.545098,0.380392,0.580392
725,0.000000,0.407488,0.997472,0.665214,0.582906,0.597403,-0.550754,-0.271357,0.441646,-0.855169,3.455748,0.495655,0.620484,0.643002,1.824224,0.498766,0.650109,0.346614,0.407843,1.000000,0.666667
726,0.000000,0.172838,0.428353,0.268542,0.319638,0.471881,-0.821681,0.638850,-0.546973,-0.541011,3.308936,0.073734,0.271781,0.921481,1.338518,0.495539,0.896852,0.012918,0.168628,0.423529,0.262745
727,0.000000,0.602845,0.999058,0.650437,0.178160,0.167016,-0.969724,0.720205,0.178751,-0.670338,4.930890,0.968689,0.763687,0.357853,0.254270,0.801506,0.910343,0.981727,0.596079,0.996079,0.643137
728,0.000000,0.285434,0.002112,0.612963,-0.628442,-0.323954,-0.707188,0.505169,0.346300,-0.790494,4.770791,0.454289,0.553157,0.050056,1.866909,0.678738,0.559127,0.642811,0.286275,0.007843,0.611765
729,0.000000,0.257010,0.150813,0.301634,-0.324176,0.368091,-0.871446,-0.623567,-0.536477,-0.568645,3.916286,0.242837,0.707853,0.014869,1.231051,0.797757,0.702318,0.101982,0.258824,0.149020,0.298039
730,0.000000,0.526283,0.373388,0.979226,-0.367122,0.557478,-0.744607,-0.166555,0.698376,-0.696083,1.166384,0.243382,0.441952,0.965986,1.843206,0.821156,0.391536,0.663357,0.525490,0.372549,0.972549
731,0.000000,0.351274,0.813406,0.535309,0.075354,-0.764915,-0.639709,0.511088,-0.340677,-0.789131,3.377181,0.118249,0.978744,0.736647,1.296725,0.298723,0.305401,0.419371,0.349020,0.811765,0.533333
732,0.000000,0.244250,0.572625,0.880380,-0.683160,0.472064,-0.557179,-0.822451,-0.254513,-0.508721,2.046854,0.214916,0.524083,0.592655,0.905123,0.590803,0.410099,0.451691,0.243137,0.568628,0.870588
733,0.000000,0.935171,0.029498,0.433750,-0.757360,-0.334576,-0.560772,0.167136,0.666845,-0.726212,1.902931,0.902702,0.897586,0.457047,0.676435,0.905846,0.271795,0.933066,0.933333,0.031373,0.431373
734,0.000000,0.677238,0.522416,0.986173,-0.705678,0.029452,-0.707921,0.502181,0.697890,-0.510651,4.734523,0.183628,0.073095,0.045125,1.486378,0.223684,0.950165,0.267267,0.674510,0.517647,0.976471
735,0.000000,0.029733,0.130728,0.927871,0.241321,-0.777763,-0.580387,0.553991,0.600305,-0.576826,0.825174,0.741670,0.732534,0.341180,1.069228,0.448261,0.892665,0.000295,0.035294,0.133333,0.921569
736,0.000000,0.359897,0.156413,0.712379,0.384530,0.119747,-0.915313,-0.311475,0.408794,-0.857829,2.314073,0.450821,0.662424,0.364614,1.296296,0.145878,0.602271,0.326772,0.360784,0.156863,0.709804
737,0.000000,0.947323,0.765433,0.995929,0.419147,-0.705889,-0.570997,0.754100,0.353165,-0.553721,4.389787,0.699653,0.102441,0.161975,1.101922,0.125479,0.470523,0.462571,0.949020,0.760784,0.992157
738,0.000000,0.729719,0.836897,0.060845,-0.465793,0.135816,-0.874409,0.291677,0.110093,-0.950160,3.994457,0.735403,0.551168,0.657814,1.223327,0.773576,0.230789,0.292741,0.733333,0.835294,0.066667
739,0.000000,0.249604,0.565331,0.210580,-0.031741,-0.405169,-0.913691,-0.503329,0.619739,-0.602150,5.886508,0.976556,0.819537,0.263510,1.666548,0.998649,0.644687,0.434951,0.250980,0.564706,0.211765
740,0.000000,0.720042,0.120549,0.610732,0.149187,0.387338,-0.909787,0.655707,0.155328,-0.738865,5.444935,0.920358,0.273020,0.197750,1.011129,0.882274,0.994708,0.740576,0.721569,0.121569,0.607843
741,0.000000,0.151024,0.858546,0.303929,-0.543005,-0.423788,-0.724947,-0.231263,0.515164,-0.825303,2.270855,0.494441,0.105245,0.360606,0.551732,0.354692,0.980160,0.178037,0.152941,0.862745,0.301961
742,0.000000,0.687794,0.901994,0.368060,0.179477,-0.374383,-0.909739,0.353496,-0.770161,-0.530936,6.167819,0.022496,0.106926,0.654002,0.115940,0.352858,0.908708,0.325626,0.682353,0.898039,0.364706
743,0.000000,0.000321,0.661457,0.487949,0.520921,0.684652,-0.509797,-0.052192,0.419429,-0.906287,0.061487,0.859772,0.192107,0.035948,0.441125,0.632293,0.766223,0.129188,0.000000,0.658824,0.478431
744,0.000000,0.428816,0.644429,0.120608,-0.802195,-0.025746,-0.596507,0.073967,0.385981,-0.919537,5.298710,0.528436,0.861975,0.500642,1.955522,0.592838,0.229158,0.212777,0.431373,0.647059,0.121569
